state_name,days,share,average_duration,mean_active_return,median_active_return,active_volatility,sharpe,information_ratio,mean_factor_return,median_factor_return
Bull,552,0.42724458204334365,11.04,0.005256344867844143,0.00606106482513105,0.31017035607130417,4.270552877697366,4.270552877697366,0.0032159463171195085,0.0032407427030588
Bear,740,0.5727554179566563,14.509803921568627,-0.0036307062416102978,-0.0031507815973294,0.31194513137524776,-2.9330093047202905,-2.9330093047202905,-0.00196516570106976,-0.00166768032732645
