state,state_name,z_ewma_active_return_8,z_ewma_active_return_21,z_ewma_active_return_63,z_rsi_8,z_rsi_21,z_rsi_63,z_macd_8_21,z_macd_21_63,z_stoch_k_8,z_stoch_k_21,z_stoch_k_63,z_downside_deviation,z_active_beta,z_market_return,z_market_volatility_21,z_market_momentum_21,z_market_volatility_63,z_market_momentum_63,z_volatility_ratio_21_63,z_market_breadth,z_market_breadth_ma_21,z_market_breadth_ma_63,raw_state
0,Bear,-0.6006058643979232,-0.7357806569835164,-0.5975780230163888,-0.5986168031696769,-0.7376520047668883,-0.5015229149551862,-0.45784707606042857,-0.6499391981083549,-0.5117926864370977,-0.7787092146461037,-0.6912366497128526,0.2554227043435571,0.10577224100587648,0.1582270118994496,-0.20906798298164017,0.4932758483968555,0.01043766823533875,0.29786418586882524,-0.35606021727680237,0.1142861357421982,0.24575934448483575,0.1504325371289993,0
1,Bull,0.6983789120906087,0.8555589034692054,0.6948581662981262,0.6960660501972984,0.8577348892638232,0.5831661801804497,0.532380321000498,0.7557432536143656,0.5951077749268572,0.9054758309838417,0.8037635461777354,-0.2970031445855314,-0.12299097791380965,-0.18398489755749944,0.24310230579260478,-0.5735765679033207,-0.01213682352946316,-0.3463537044986335,0.4140235084613982,-0.1328908555141838,-0.2857666796335297,-0.17492155480116217,1
