gamma,kappa,window,state_number,Sharpe,Return,Volatility,Turnover,MDD,StateSwitch,AnnualReturn,AnnualVolatility,IR,AverageHoldingTime,BullDuration,BearDuration,StateSwitchTimes,anchor_date,train_start,train_end,validation_start,validation_end
4.0,3.6,3.49,2,1.4761845891959182,0.03627353368147257,0.024572491778437316,0.008009704969459566,-0.01051304214351445,13.0,0.03627353368147257,0.024572491778437316,0.09212486002270322,15.857142857142858,18.142857142857142,13.571428571428571,13.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,1.2,3.49,2,1.2962145475969524,0.03262074612736687,0.02516616264478929,0.008381207429950705,-0.01249867228577084,14.0,0.03262074612736687,0.02516616264478929,0.08114851359191165,14.8,15.714285714285714,14.0,14.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,2.4,3.49,2,1.2297786574598542,0.024937366184689447,0.020277930531172453,0.005159233918658878,-0.010820833026502275,11.0,0.024937366184689447,0.020277930531172453,0.07716131808365591,18.5,22.5,14.5,11.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,3.2,3.49,2,1.134601304208565,0.024648144389753046,0.021724057868015786,0.006845199213833735,-0.009515222181704974,13.0,0.024648144389753046,0.021724057868015786,0.07129451173191396,15.857142857142858,17.428571428571427,14.285714285714286,13.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,3.2,3.49,2,1.0385624052641447,0.023367586050699884,0.02249993445965016,0.004212430285436145,-0.012971534677894692,8.0,0.023367586050699884,0.02249993445965016,0.06538256416622461,24.666666666666668,33.75,17.4,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,2.4,3.49,2,0.9151179153186275,0.018537756383432358,0.02025723250864108,0.005159233918658878,-0.012576495836877144,11.0,0.018537756383432358,0.02025723250864108,0.05775959723271713,18.5,22.166666666666668,14.833333333333334,11.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,2.8,3.49,2,0.9025349929778169,0.018560264197819976,0.020564592334068273,0.004739912264131586,-0.011992615930763173,10.0,0.018560264197819976,0.020564592334068273,0.05698324510509848,20.181818181818183,27.0,14.5,10.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,3.6,3.49,2,0.8415082382546683,0.019177780083819984,0.02278977104680008,0.006555199329395664,-0.012322896343440193,12.0,0.019177780083819984,0.02278977104680008,0.05322828219047448,17.076923076923077,20.5,14.142857142857142,12.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,2.8,3.49,2,0.8331287177873486,0.017022165789223775,0.02043161569851033,0.005213903490544746,-0.012700200528373284,11.0,0.017022165789223775,0.02043161569851033,0.05268605531600378,18.5,22.0,15.0,11.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,2.0,3.49,2,0.8298837356183116,0.012038504983572063,0.014506254872681264,0.001743055723279724,-0.015374921782500328,5.0,0.012038504983572063,0.014506254872681264,0.052423886022390266,37.0,43.333333333333336,30.666666666666668,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,3.2,3.49,2,0.7999601125591993,0.017703139895027586,0.02213002825652448,0.007371752999513254,-0.012971534677894359,14.0,0.017703139895027586,0.02213002825652448,0.05065098948058769,14.8,18.142857142857142,11.875,14.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,2.4,3.49,2,0.7139407932530456,0.014777632423844667,0.020698680567769374,0.0027494318376664532,-0.015936556391359047,6.0,0.014777632423844667,0.020698680567769374,0.045298511883743356,31.714285714285715,46.333333333333336,20.75,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,3.6,3.49,2,0.7103553503645623,0.015992365307615053,0.02251319047489062,0.004108172899873963,-0.012915117750078475,8.0,0.015992365307615053,0.02251319047489062,0.04510497851417492,24.666666666666668,33.75,17.4,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,2.4,3.49,2,0.7039763518972453,0.014571413209442996,0.020698725419074714,0.0027494318376664532,-0.015936556391358492,6.0,0.014571413209442996,0.020698725419074714,0.04467985350271105,31.714285714285715,46.0,21.0,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,1.6,3.49,2,0.6896159692106959,0.009688028613814348,0.014048440068612156,0.0010060385585040324,-0.014455507578854276,3.0,0.009688028613814348,0.014048440068612156,0.04367609770710267,55.5,65.0,46.0,3.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,2.4,3.49,2,0.6874741345996326,0.013975534283900082,0.020328814686299546,0.003665909116888604,-0.01719736580282527,8.0,0.013975534283900082,0.020328814686299546,0.04364872063557122,24.666666666666668,33.5,17.6,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,1.6,3.49,2,0.6759372546794095,0.009496629259058587,0.014049572195222095,0.0010060385585040324,-0.014840439683134865,3.0,0.009496629259058587,0.014049572195222095,0.04282259299480662,55.5,65.0,46.0,3.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,2.0,3.49,2,0.6518761754232021,0.011555420910001724,0.01772640471558862,0.003164254118648816,-0.015988634100783106,8.0,0.011555420910001724,0.01772640471558862,0.04138836163415732,24.666666666666668,33.5,17.6,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,3.2,3.49,2,0.6290135104979614,0.014347632370701247,0.022809736406683663,0.0030969246431652012,-0.017417043285277378,6.0,0.014347632370701247,0.022809736406683663,0.0400624551952543,31.714285714285715,46.666666666666664,20.5,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,3.6,3.49,2,0.6186022165945215,0.014224127469685932,0.022993980765202295,0.006555199329395664,-0.013423684168487937,12.0,0.014224127469685932,0.022993980765202295,0.03941941163344845,17.076923076923077,21.166666666666668,13.571428571428571,12.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,2.8,3.49,2,0.5834052448557416,0.012191507669049084,0.020897151296717726,0.002779628345230166,-0.017374671449865042,6.0,0.012191507669049084,0.020897151296717726,0.037188222385816816,31.714285714285715,46.333333333333336,20.75,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,1.6,3.49,2,0.5831937957736077,0.008201286355984383,0.014062711941414533,0.0010060385585040324,-0.014840439683135198,3.0,0.008201286355984383,0.014062711941414533,0.03703159714408638,55.5,65.5,45.5,3.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
