日期,代码,名称,日收盘价,日交易量,流通股本,总股本,总市值(万)
2025-09-04,SH600654,中安科,3.38,63799072,2315511746,2876607560,972293.35528
2025-09-04,SH600651,飞乐音响,7.23,75855180,2507028015,2507028015,1812581.254845
2025-09-04,SH600602,云赛智联,20.14,33583936,1074302990,1367673455,2754494.33837
2025-09-04,SH600601,方正科技,8.76,529844927,4170293287,4273742887,3743798.769012
2025-09-04,SH600653,申华控股,2.15,138634490,1946380317,1946380317,418471.768155
2025-09-04,SZ000004,*ST国华,10.3,6399607,126287768,132380282,136351.69046
2025-09-04,SZ000002,万  科Ａ,6.53,153722519,9716399629,11930709471,7790753.284563
2025-09-04,SZ000001,平安银行,11.74,129530002,19405600653,19405918198,22782547.964452
2025-09-04,SZ000009,中国宝安,9.76,59196169,2576020465,2579213965,2517312.82984
2025-09-04,SH600603,广汇物流,9.25,19675697,1193329151,1193329151,1103829.464675
2025-09-04,SZ000012,南  玻Ａ,4.71,11868717,1959316598,3070692107,1446295.982397
2025-09-04,SZ000016,深康佳Ａ,5.43,66453184,1596593800,2407945408,1307514.356544
2025-09-04,SH600605,汇通能源,32.89,2446400,206282429,206282429,678462.908981
2025-09-04,SH600608,*ST沪科,3.93,2593400,318371441,328861441,129242.546313
2025-09-04,SH600604,市北高新,5.42,19653764,1407454804,1873304804,1015331.203768
2025-09-04,SH600606,绿地控股,1.82,118147089,14054218314,14054218314,2557867.733148
2025-09-04,SZ000011,深物业A,8.87,7390100,526475543,595979092,528633.454604
2025-09-04,SZ000017,深中华A,6.68,26425075,302984965,689184933,460375.535244
2025-09-04,SZ000007,全新好,7.42,9225050,346448044,346448044,257064.448648
2025-09-04,SZ000006,深振业Ａ,7.37,58274053,1349987396,1349995046,994946.348902
2025-09-04,SZ000020,深华发Ａ,13.51,3008100,181165391,283161227,382550.817677
2025-09-04,SZ000008,神州高铁,2.79,52049096,2716296952,2716377683,757869.373557
2025-09-04,SZ000014,沙河股份,13.56,8969340,242046224,242046224,328214.679744
2025-09-04,SH600609,金杯汽车,5.01,46156189,1304558558,1304558558,653583.837558
2025-09-04,SH600611,大众交通,6.11,27795700,1563316364,2364122864,1444479.069904
2025-09-04,SH600612,老凤祥,48.27,3360643,317109630,523117764,2525089.446828
2025-09-04,SH600655,豫园股份,6.15,14781657,3889846273,3896943613,2396620.321995
2025-09-04,SH600616,金枫酒业,5.86,25944405,669004950,669004950,392036.9007
2025-09-04,SZ000019,深粮控股,6.83,12620444,416216407,1152535254,787181.578482
2025-09-04,SH600618,氯碱化工,10.48,8975910,749839976,1156399976,1211907.174848
2025-09-04,SH600619,海立股份,22.68,105949857,789174798,1073344406,2434345.112808
2025-09-04,SH600620,天宸股份,6.1,9846764,686677113,686677113,418873.03893
2025-09-04,SZ000501,武商集团,10.96,32506055,768228566,768992731,842816.033176
2025-09-04,SZ000503,国新健康,10.12,18201719,979193200,981312532,993088.282384
2025-09-04,SH600621,华鑫股份,16.58,29184079,1060899292,1060899292,1758971.026136
2025-09-04,SH600622,光大嘉宝,2.92,37217216,1499685402,1499685402,437908.137384
2025-09-04,SH600623,华谊集团,8.45,15746133,1871841976,2122831280,1793792.4316
2025-09-04,SZ000504,*ST生物,9.22,3266300,329117898,330023098,304281.296356
2025-09-04,SZ000505,京粮控股,6.62,10560719,632380336,726950251,481241.066162
2025-09-04,SH600624,ST复华,6.82,15363930,679346942,679346942,463314.614444
2025-09-04,SH600626,申达股份,4.3,23622801,1107978710,1320744667,567920.20681
2025-09-04,SH600628,新世界,8.11,41743264,646875384,646875384,524615.936424
2025-09-04,SH600630,龙头股份,8.32,11158800,424861597,424861597,353484.848704
2025-09-04,SH600635,大众公用,4.08,48174315,2418791675,2952434675,1204593.3474
2025-09-04,SH600637,东方明珠,8.37,51720120,3361899817,3361899817,2813910.146829
2025-09-04,SH600636,*ST国化,8.32,3767017,438636802,438636802,364945.819264
2025-09-04,SH600638,新黄浦,5.68,8407208,673396786,673396786,382489.374448
2025-09-04,SH600639,浦东金桥,10.46,6205963,850236703,1122412893,1174043.886078
2025-09-04,SZ000507,珠海港,5.41,12122475,902354455,919734895,497576.578195
2025-09-04,SH600641,先导基电,15.14,26205735,930629920,930629920,1408973.69888
2025-09-04,SH600640,国脉文化,11.96,8065300,795695940,795695940,951652.34424
2025-09-04,SH600642,申能股份,7.96,30330695,4879040506,4894094676,3895699.362096
2025-09-04,SH600644,乐山电力,11.65,17464450,578320818,578320818,673743.75297
2025-09-04,SH600643,爱建集团,5.73,22439130,1590351716,1593170778,912886.855794
2025-09-04,SH600648,外高桥,11.14,4309203,934791624,1359912218,1514942.210852
2025-09-04,SH600645,中源协和,24.83,10439107,467770165,467948890,1161917.09387
2025-09-04,SZ000509,华塑控股,3.13,33565242,1073124808,1073128052,335889.080276
2025-09-04,SZ000510,新金路,5.21,26934500,606664817,648543589,337891.209869
2025-09-04,SH600649,城投控股,4.64,24266587,2504500768,2504500768,1162088.356352
2025-09-04,SH600657,信达地产,4,16839210,2851878595,2851878595,1140751.438
2025-09-04,SH600658,电子城,6.12,68613608,1118585045,1118585045,684574.04754
2025-09-04,SZ000026,飞亚达,16.21,10174900,364562983,405764007,657743.455347
2025-09-04,SH600650,锦江在线,15.98,8567200,390560075,551610107,881472.950986
2025-09-04,SH600660,福耀玻璃,67.34,27000504,2002986332,2609743532,17574012.944488
2025-09-04,SH600662,外服控股,5.37,15045196,2270080651,2283496485,1226237.612445
2025-09-04,SH600661,昂立教育,10.69,5596567,286548830,286548830,306320.69927
2025-09-04,SZ000025,特  力Ａ,17.65,12082286,392778320,431058320,760817.9348
2025-09-04,SH600663,陆家嘴,8.46,7494345,3155683662,5035153679,4259740.012434
2025-09-04,SH600664,哈药股份,3.69,33868819,2518509876,2518509876,929330.144244
2025-09-04,SH600665,天地源,3.35,14746066,864122521,864122521,289481.044535
2025-09-04,SH600666,奥瑞德,3.62,108818940,2419752935,2763512843,1000391.649166
2025-09-04,SZ000514,渝 开 发,5.29,23888168,843770965,843770965,446354.840485
2025-09-04,SH600668,尖峰集团,11.66,6694717,412900594,412900594,481442.092604
2025-09-04,SH600667,太极实业,6.68,47563030,2106190178,2106190178,1406935.038904
2025-09-04,SZ000516,国际医学,5.14,28381286,2204856269,2238896753,1150792.931042
2025-09-04,SZ000028,国药一致,25.48,3780963,478053712,556565077,1418127.816196
2025-09-04,SH600671,天目药业,18.25,6599349,121720533,121778885,222246.465125
2025-09-04,SH600600,青岛啤酒,67.7,8131465,709125943,1364196788,9235612.25476
2025-09-04,SZ000027,深圳能源,6.42,27085551,4757389916,4757389916,3054244.326072
2025-09-04,SZ000029,深深房Ａ,26.94,9229497,891660000,1011660000,2725412.04
2025-09-04,SH600673,东阳光,23.52,98861870,3001557927,3009555059,7078473.498768
2025-09-04,SH600675,中华企业,3,54691244,6046135331,6046135331,1813840.5993
2025-09-04,SH600674,川投能源,14.87,19672011,4874606828,4874606828,7248540.353236
2025-09-04,SH600676,交运股份,5.73,16062000,1028492944,1028492944,589326.456912
2025-09-04,SZ000030,富奥股份,5.65,20813599,1670906445,1719810845,971693.127425
2025-09-04,SZ000031,大悦城,3.11,23151026,4286304701,4286313339,1333043.448429
2025-09-04,SH600678,四川金顶,9.82,24754158,348990000,348990000,342708.18
2025-09-04,SZ000519,中兵红箭,18.08,90258054,1392558982,1392558982,2517746.639456
