gamma,kappa,window,state_number,Sharpe,Return,Volatility,Turnover,MDD,StateSwitch,AnnualReturn,AnnualVolatility,IR,AverageHoldingTime,BullDuration,BearDuration,StateSwitchTimes,anchor_date,train_start,train_end,validation_start,validation_end
2.0,3.2,3.49,2,0.549765899271833,0.01042173542938385,0.01895667854842848,0.012513769087230224,-0.013011751917507586,17.0,0.01042173542938385,0.01895667854842848,0.03505068991393872,12.277777777777779,13.0,11.666666666666666,17.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,2.4,3.49,2,0.5366050452408416,0.007873651554031191,0.014673085212043248,0.002983628923306111,-0.013274368090162247,5.0,0.007873651554031191,0.014673085212043248,0.03413330113943901,36.833333333333336,45.0,29.0,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,1.2,3.49,2,0.5341938414778058,0.008734533623790286,0.016350869189406744,0.004697384439754726,-0.01252837095092707,8.0,0.008734533623790286,0.016350869189406744,0.03402061068523688,24.555555555555557,32.75,18.2,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,3.6,3.49,2,0.529111386032917,0.009285248827119785,0.017548760189677968,0.006555022257286065,-0.015666272389628366,10.0,0.009285248827119785,0.017548760189677968,0.033730506645706766,20.09090909090909,23.4,17.5,10.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,1.2,3.49,2,0.5071274379485677,0.008683911437700864,0.01712372628235031,0.004794082903855291,-0.013713997405559009,8.0,0.008683911437700864,0.01712372628235031,0.032348093271001535,24.555555555555557,34.0,17.2,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,2.8,3.49,2,0.4957739689716346,0.00902782206019559,0.018209552387193025,0.009195011006689246,-0.013647869050868455,13.0,0.00902782206019559,0.018209552387193025,0.0316648931762734,15.785714285714286,17.428571428571427,14.285714285714286,13.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,3.6,3.49,2,0.492962444075495,0.00934332843370278,0.018953428493371983,0.012513769087230224,-0.013587873263700478,17.0,0.00934332843370278,0.018953428493371983,0.03150720891371006,12.277777777777779,12.777777777777779,11.88888888888889,17.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,1.2,3.49,2,0.46970842319197875,0.007954567598305262,0.016935118055258037,0.004794082903855291,-0.01338231222760733,8.0,0.007954567598305262,0.016935118055258037,0.03000575369903258,24.555555555555557,33.0,18.0,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,3.2,3.49,2,0.4575873624572788,0.008035985448356486,0.017561642011271104,0.006555022257286065,-0.016596484232054842,10.0,0.008035985448356486,0.017561642011271104,0.02926375602373912,20.09090909090909,23.4,17.5,10.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,2.8,3.49,2,0.45320252094165797,0.007615576898220455,0.016803915570453833,0.006279488123529524,-0.01698673379290605,10.0,0.007615576898220455,0.016803915570453833,0.02897067861624214,20.09090909090909,23.6,17.333333333333332,10.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,2.0,3.49,2,0.43139211437435376,0.007434935966755596,0.017234751677226306,0.007046314801086929,-0.01674312321647098,11.0,0.007434935966755596,0.017234751677226306,0.02761793431153235,18.416666666666668,20.5,16.5,11.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,2.8,3.49,2,0.3706106810990044,0.006247951153983022,0.01685852964478904,0.006279488123529524,-0.015970640957821858,11.0,0.006247951153983022,0.01685852964478904,0.023804990313215875,20.09090909090909,20.0,17.0,11.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,2.4,3.49,2,0.35049326549799287,0.005663447653575737,0.016158506342565288,0.006575587677905906,-0.016105917785512625,11.0,0.005663447653575737,0.016158506342565288,0.022525963069311164,18.416666666666668,19.666666666666668,17.333333333333332,11.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,1.2,3.49,2,0.34795727567359935,0.0057178359461989015,0.016432580509000497,0.0034301689673463817,-0.016076021448953814,6.0,0.0057178359461989015,0.016432580509000497,0.022374736640025074,31.571428571428573,50.0,18.0,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,2.8,3.49,2,0.33492226235795264,0.006024598996292152,0.017988051776185846,0.009031398444399054,-0.01367634669180906,13.0,0.006024598996292152,0.017988051776185846,0.021601729672800767,15.785714285714286,17.571428571428573,14.142857142857142,13.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,2.4,3.49,2,0.280079022690999,0.00497695448019031,0.017769822360745677,0.01025133340954257,-0.014698562024011541,15.0,0.00497695448019031,0.017769822360745677,0.018159515607255854,13.8125,15.75,12.0,15.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,3.6,3.49,2,0.22166414245880056,0.00385723385902903,0.017401253158236686,0.006555022257286065,-0.017293219552420247,10.0,0.00385723385902903,0.017401253158236686,0.014484931747228836,20.09090909090909,22.6,18.166666666666668,10.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,3.2,3.49,2,0.22166414245880056,0.00385723385902903,0.017401253158236686,0.006555022257286065,-0.017293219552420247,10.0,0.00385723385902903,0.017401253158236686,0.014484931747228836,20.09090909090909,22.6,18.166666666666668,10.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,3.2,3.49,2,0.18532033834485992,0.0029248272972788314,0.015782548874026244,0.004733857892290377,-0.016241462965530862,8.0,0.0029248272972788314,0.015782548874026244,0.012154295977849526,24.555555555555557,30.75,19.8,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,3.2,3.49,2,0.17823551868010043,0.0031987272286666535,0.01794663180691708,0.009597065477782683,-0.013456211726571743,15.0,0.0031987272286666535,0.01794663180691708,0.011775310826907687,14.733333333333333,14.5,13.25,15.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,3.2,3.49,2,0.17578096272468818,0.0032369473808924187,0.01841466408374491,0.010754620807179403,-0.014630915927915766,15.0,0.0032369473808924187,0.01841466408374491,0.011635470568126806,13.8125,14.5,13.25,15.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,3.6,3.49,2,0.1602361365891797,0.002871291803440368,0.01791912776081159,0.01050609930409553,-0.014314819387149402,15.0,0.002871291803440368,0.01791912776081159,0.010644029771587247,13.8125,14.5,13.25,15.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,3.6,3.49,2,0.13469097726162663,0.0024164377969548845,0.017940606312931744,0.009597065477782683,-0.013456211726571854,14.0,0.0024164377969548845,0.017940606312931744,0.009039724942367657,14.733333333333333,16.0,13.75,14.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,2.0,3.49,2,-0.004952606301251271,-7.898806952333359e-05,0.015948788318461197,0.004624802101159931,-0.016674910112083996,8.0,-7.898806952333359e-05,0.015948788318461197,0.0001904321697524104,24.555555555555557,32.0,18.8,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,2.8,3.49,2,-0.16201775754197928,-0.002710262670517438,0.01672818283400325,0.006279488123529524,-0.019960006752375747,10.0,-0.002710262670517438,0.01672818283400325,-0.009692975537681364,20.09090909090909,23.4,17.5,10.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,2.4,3.49,2,-0.1635943561368422,-0.002638882395819553,0.016130644468029202,0.005992432147428706,-0.0180519761895076,10.0,-0.002638882395819553,0.016130644468029202,-0.00981089092510013,20.09090909090909,23.2,17.666666666666668,10.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,3.6,3.49,2,-0.17565959449109086,-0.0027492934901723887,0.015651257183744823,0.004733857892290377,-0.021146222047915608,8.0,-0.0027492934901723887,0.015651257183744823,-0.010587644375485148,24.555555555555557,29.75,20.6,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,2.8,3.49,2,-0.21895382105583266,-0.0034969116035495906,0.015971000582163337,0.005876254941716369,-0.01714315242507336,10.0,-0.0034969116035495906,0.015971000582163337,-0.013313744748793547,20.09090909090909,25.4,15.833333333333334,10.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,2.0,3.49,2,-0.2667239106088679,-0.004221025771357967,0.015825449475910722,0.005744024392033125,-0.019780912461273226,10.0,-0.004221025771357967,0.015825449475910722,-0.016338907674383025,20.09090909090909,23.8,17.166666666666668,10.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,3.2,3.49,2,-0.2798742208855491,-0.004427068875654805,0.015818065921352566,0.005876254941716369,-0.01959393592737646,10.0,-0.004427068875654805,0.015818065921352566,-0.01717108694931683,20.09090909090909,23.8,17.166666666666668,10.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,2.4,3.49,2,-0.29328255740092507,-0.004701385856302087,0.016030226611380666,0.005992432147428706,-0.019841084707589607,11.0,-0.004701385856302087,0.016030226611380666,-0.018013463639407236,20.09090909090909,19.166666666666668,17.833333333333332,11.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,2.4,3.49,2,-0.44563457259579314,-0.007081900323391621,0.0158917210622596,0.005833169270756678,-0.020529480058765426,10.0,-0.007081900323391621,0.0158917210622596,-0.027671179499638356,20.09090909090909,23.6,17.333333333333332,10.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,3.6,3.49,2,-0.5550802073341334,-0.008712413189261636,0.015695773465071786,0.005876254941716369,-0.02331256192816955,10.0,-0.008712413189261636,0.015695773465071786,-0.03462490266285068,20.09090909090909,23.4,17.5,10.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
