trade_date,active_return,value_return,market_return,state,state_name
2021-08-23,-0.0287247323747584,-0.0147247323747584,0.0139999999999999,1,Bull
2021-08-24,-0.0124659025676559,-0.0015659025676559,0.0109,1,Bull
2021-08-25,0.0010232778496445,0.0030232778496445,0.002,1,Bull
2021-08-26,0.0341335934936063,0.0144335934936064,-0.0197,1,Bull
2021-08-27,-0.0051427845879273,0.0001572154120727,0.0053,1,Bull
2021-08-30,-0.0015064376193767,-0.0044064376193767,-0.0029,1,Bull
2021-08-31,0.0241539920236443,0.0225539920236443,-0.0016,1,Bull
2021-09-01,0.0093844453674137,0.0226844453674138,0.0133,1,Bull
2021-09-02,0.0106880465853326,0.0106880465853326,0.0,1,Bull
2021-09-03,0.0196441834972992,0.0142441834972992,-0.0054,1,Bull
2021-09-06,-0.0263643769070629,-0.0076643769070629,0.0187,1,Bull
2021-09-07,-0.0075069257597401,0.0044930742402599,0.012,1,Bull
2021-09-08,0.0235038827430724,0.0194038827430724,-0.0040999999999999,1,Bull
2021-09-09,0.0151996439267768,0.0147996439267768,-0.0004,1,Bull
2021-09-10,-0.0222573430247802,-0.0134573430247802,0.0088,1,Bull
2021-09-13,0.0242561058412431,0.0198561058412431,-0.0044,1,Bull
2021-09-14,-0.0109493791595422,-0.0258493791595422,-0.0149,1,Bull
2021-09-15,0.0189524925233838,0.0088524925233838,-0.0101,1,Bull
2021-09-16,0.0250513946152531,0.0128513946152531,-0.0121999999999999,1,Bull
2021-09-17,-0.0140164565449167,-0.0040164565449167,0.01,1,Bull
2021-09-22,0.0197654133731553,0.0127654133731553,-0.0069999999999999,1,Bull
2021-09-23,0.0091026226690492,0.0156026226690492,0.0065,1,Bull
2021-09-24,-0.0145568987917013,-0.0153568987917013,-0.0008,1,Bull
2021-09-27,-0.016030107785361,-0.0102301077853611,0.0058,1,Bull
2021-09-28,0.0149213950307764,0.0162213950307764,0.0013,1,Bull
2021-09-29,0.0158671549822472,0.0056671549822472,-0.0102,1,Bull
2021-09-30,-0.0213127538431031,-0.0146127538431031,0.0067,1,Bull
2021-10-08,0.002961293801697,0.016061293801697,0.0131,1,Bull
2021-10-11,-0.0033949715832981,-0.0020949715832981,0.0013,1,Bull
2021-10-12,0.0120012525705088,0.0014012525705088,-0.0106,1,Bull
2021-10-13,-0.0331622639969102,-0.0216622639969102,0.0115,1,Bull
2021-10-14,0.0002914680266403,-0.0051085319733597,-0.0054,1,Bull
2021-10-15,-0.0160470777360376,-0.0122470777360376,0.0038,1,Bull
2021-10-18,0.0199407459996387,0.0083407459996388,-0.0116,1,Bull
2021-10-19,-0.0175098875070333,-0.0077098875070333,0.0098,1,Bull
2021-10-20,-0.0049549359587263,-0.0074549359587263,-0.0025,1,Bull
2021-10-21,-0.000360231913661,0.0032397680863389,0.0036,1,Bull
2021-10-22,-0.0131745059522889,-0.0067745059522889,0.0064,1,Bull
2021-10-25,-0.0168812699967208,-0.0128812699967208,0.004,0,Bear
2021-10-26,0.0011253810156826,-0.0021746189843173,-0.0033,0,Bear
2021-10-27,0.0081638500950483,-0.0049361499049517,-0.0131,0,Bear
2021-10-28,0.0068102120114518,-8.978798854819038e-05,-0.0069,0,Bear
2021-10-29,-0.0155794446981029,-0.0063794446981029,0.0092,0,Bear
2021-11-01,0.0015771523204165,-0.0021228476795835,-0.0037,0,Bear
2021-11-02,-0.0032891207709577,-0.0136891207709577,-0.0104,0,Bear
2021-11-03,0.0101200314781471,0.0062200314781471,-0.0039,0,Bear
2021-11-04,-0.0212409187618248,-0.0113409187618248,0.0098999999999999,0,Bear
2021-11-05,0.0064296533188262,0.0010296533188262,-0.0054,0,Bear
2021-11-08,0.0016582988641706,0.0028582988641706,0.0012,0,Bear
2021-11-09,-0.0114888432378327,-0.0117888432378327,-0.0003,0,Bear
2021-11-10,0.0048692922720735,-0.0004307077279265,-0.0053,0,Bear
2021-11-11,-0.0113058724804054,0.0047941275195946,0.0161,0,Bear
2021-11-12,-0.0088119196452716,-0.0109119196452716,-0.0021,0,Bear
2021-11-15,0.0112273641362304,0.0100273641362304,-0.0012,0,Bear
2021-11-16,0.0022815235544683,0.0024815235544684,0.0002,0,Bear
2021-11-17,-0.007417648693282,-0.006917648693282,0.0005,0,Bear
2021-11-18,0.0089011376607155,-0.0009988623392844,-0.0098999999999999,0,Bear
2021-11-19,-0.0095611585354149,0.0012388414645851,0.0108,0,Bear
2021-11-22,-0.0211519060577286,-0.0165519060577286,0.0046,0,Bear
2021-11-23,0.0055435915598261,0.0057435915598261,0.0002,0,Bear
2021-11-24,0.0027095347411595,0.0034095347411595,0.0007,0,Bear
2021-11-25,0.0055534391915676,0.0014534391915676,-0.0040999999999999,0,Bear
2021-11-26,0.0013682428956398,-0.0060317571043602,-0.0074,0,Bear
2021-11-29,-0.0128045901975389,-0.0146045901975389,-0.0018,0,Bear
2021-11-30,0.0105954640557534,0.0065954640557534,-0.004,0,Bear
2021-12-01,0.0130057641952179,0.0154057641952179,0.0024,0,Bear
2021-12-02,0.0094703357078783,0.0119703357078783,0.0025,0,Bear
2021-12-03,-0.0047275400586064,0.0044724599413936,0.0092,0,Bear
2021-12-06,0.0091315021931815,0.0074315021931816,-0.0017,0,Bear
2021-12-07,0.0150621692561606,0.0210621692561607,0.006,0,Bear
2021-12-08,-0.0290975013821991,-0.0140975013821991,0.015,0,Bear
2021-12-09,-0.0139082487524233,0.0026917512475767,0.0166,0,Bear
2021-12-10,-0.0032501479876088,-0.0078501479876088,-0.0046,0,Bear
2021-12-13,-0.0050896407362577,0.0006103592637422,0.0056999999999999,0,Bear
2021-12-14,0.0039683736067996,-0.0027316263932004,-0.0067,0,Bear
2021-12-15,0.024064688443848,0.0153646884438481,-0.0087,0,Bear
2021-12-16,0.0041090436601684,0.0099090436601684,0.0058,0,Bear
2021-12-17,0.0349325239903889,0.0190325239903889,-0.0159,0,Bear
2021-12-20,0.0326839091485463,0.0176839091485463,-0.015,1,Bull
2021-12-21,0.0080880702999336,0.0148880702999336,0.0068,1,Bull
2021-12-22,-0.0126578336160322,-0.0124578336160322,0.0002,1,Bull
2021-12-23,-0.008499241843279,-0.001499241843279,0.0069999999999999,1,Bull
2021-12-24,0.0108407705767608,0.0053407705767608,-0.0055,1,Bull
