trade_date,value_return,market_return,market_volatility_21,market_momentum_21,market_volatility_63,market_momentum_63,volatility_ratio_21_63,market_breadth,market_breadth_ma_21,market_breadth_ma_63,active_return,active_nav,ewma_active_return_8,ewma_active_return_21,ewma_active_return_63,rsi_8,rsi_21,rsi_63,macd_8_21,macd_21_63,stoch_k_8,stoch_k_21,stoch_k_63,downside_deviation,active_beta,z_ewma_active_return_8,z_ewma_active_return_21,z_ewma_active_return_63,z_rsi_8,z_rsi_21,z_rsi_63,z_macd_8_21,z_macd_21_63,z_stoch_k_8,z_stoch_k_21,z_stoch_k_63,z_downside_deviation,z_active_beta,z_market_return,z_market_volatility_21,z_market_momentum_21,z_market_volatility_63,z_market_momentum_63,z_volatility_ratio_21_63,z_market_breadth,z_market_breadth_ma_21,z_market_breadth_ma_63
2020-10-23,0.0174084847430253,-0.0125,0.011621598080733712,0.012971975089545174,0.012361484898422518,0.008207181426910015,0.9401457977121159,0.1962871287128713,0.4348810490825618,0.46234850008691514,0.0299084847430253,0.9102099123107932,0.007727318404498665,0.001985290619773388,-0.0016878966690454572,83.92214847921178,45.488643663212954,49.86554078440794,0.0007593442814476329,-0.0016064928204272202,100.0,65.7994510698312,49.64237130610526,0.012848009654111724,-0.26695506472043806,1.1407827965187904,0.8323222410449128,1.178969292409658,1.6963386976125883,-0.3395997616131491,1.113030897554461,0.15298773688981832,0.08397990727442774,1.497288582654673,0.7634906763834916,0.1675403648052915,-0.30071432726359987,0.3764841489407294,-0.9294755081376319,-0.6733947924967258,-0.45805684625505116,-1.167557669737875,-2.007499662213635,-0.21390676084161922,-1.2029039319474277,-1.3729913114446692,-2.5092949493098082
2020-10-26,-0.0106952391556618,-0.0058,0.011634332257367848,0.012462790423269254,0.012381148553594408,5.944305560601215e-05,0.9396811779623022,0.4540955209106657,0.432707062090535,0.46172616833260427,-0.0048952391556618,0.9057542171081778,0.004922305613351895,0.0013597879129156434,-0.0017881261217522178,78.55746311782578,44.48636106640894,50.136291659641884,0.0034121560712194257,-0.0005163889572403612,89.79096886206578,60.81085383005074,45.878725980083104,0.012892341321786346,-0.25038722679293357,0.8156130181293952,0.7414829057704567,1.1469588240709887,1.432043123789563,-0.45721413947875644,1.1759963502307595,0.43208807431085383,0.17024270868369823,1.2038694051024115,0.5550326525284008,0.009320509566247491,-0.27967416775768933,0.4533706471462684,-0.49289477011640614,-0.66410341580113,-0.46153370690106393,-1.1398659601268755,-2.0392696794022633,-0.21406810403529614,-0.15192953725813116,-1.3961130390689476,-2.4383931248515767
2020-10-27,-0.0110764158072162,0.0017000000000000001,0.01056924258823162,-0.008133029665536973,0.01236718607886193,-0.0032243342200992675,0.8546198400213799,0.44510385756676557,0.4165420487234023,0.4615926530050338,-0.0127764158072162,0.8941819246112641,0.000989256408781208,7.467848381274844e-05,-0.002131510174422967,65.77595490848134,45.682134142729396,50.39650431416876,0.0036610251660692487,-0.00022760030913527608,59.444939823549525,47.854512836584526,36.10381935231246,0.01248612815299426,-0.35036617100536677,0.3683534038451258,0.5648166295978602,1.0813190199772527,0.868721445684242,-0.30839832501489794,1.231709100118183,0.4552423751609152,0.19227712120333096,0.39116889037170294,0.02498512952382207,-0.40076975992929537,-0.4487708217367595,-0.038191229677181374,-0.006203154840494176,-0.9177746323296367,-0.7413098159788782,-1.1310077464961434,-2.012727802113861,-0.5034080073450863,-0.18755324862786688,-1.720823566299304,-2.345918199678399
2020-10-28,-0.002645431646091,0.008100000000000001,0.010502194997867958,0.00959318739314674,0.01240810717671083,0.005251649332451036,0.8463978307327858,0.45562422744128556,0.4211694852646495,0.4636520814335768,-0.010745431646091002,0.8845735538611836,-0.0016184520478570606,-0.000908967891633047,-0.002400695220412593,56.686422300191964,41.689991397787836,50.15846941027642,0.0026363358893392802,-0.0005023306317001788,35.1332132816949,37.09697902356604,27.987801981330236,0.012704396731566384,-0.34727895506417045,0.07150859585743269,0.42946417402189796,1.0283264208666552,0.47101618973982917,-0.7904228066171175,1.1156573952354147,0.3426669494313767,0.1689009532582349,-0.25934922012529327,-0.4146562524837173,-0.736019543196046,-0.3522962222918388,-0.022724354450999577,0.4087169870185451,-0.9236844227969465,-0.48975998712270774,-1.0936261564289635,-1.8578303476947935,-0.527680136028388,-0.14326586223911283,-1.5812334112493174,-2.1324608743990203
2020-10-29,-0.0022683496226602,0.0075,0.010219418179940973,0.029415176903749618,0.011105678717360894,0.05929404529070559,0.9201975349751044,0.3675234799802274,0.43158727002561265,0.46834384387702227,-0.0097683496226602,0.8759327301201086,-0.0034295403978133136,-0.0017143662308173337,-0.0026309344204828305,45.050991566509225,38.851697891132744,46.39876310970129,0.0009921892941394967,-0.001192885623324133,13.269637306796023,27.422711035294604,20.68905410760013,0.012881984978891762,-0.39437578353020214,-0.13477441793766487,0.31852884163736417,0.982416011739901,-0.03554235312998675,-1.122085012345581,-0.23133279809651652,0.1638615813235299,0.11182862401203533,-0.8402378567119051,-0.8059783456188097,-1.0267700886757911,-0.27355370220133685,-0.2558764745330423,0.3667723467268261,-0.9820347367735078,-0.21005151515121254,-1.75541855658176,-1.2016373696330125,-0.2690685011229245,-0.5048205383798928,-1.325859012420235,-1.7815229752442747
2020-10-30,0.001720929050737,-0.0163,0.010876111249815692,0.009003297648683573,0.011299926978093908,0.036740177447485145,0.9624939409697224,0.13753086419753086,0.4102713666462172,0.46340379133795534,0.018020929050737,0.8917178517028214,0.0013372305907534219,7.975152205124216e-05,-0.0019855636870072108,61.73732051729993,44.71076916409487,47.663702868994065,0.0018385599762008702,-0.0008373047451515556,46.05139796760372,45.09573631559176,34.02246143550638,0.0125129655944211,-0.3581160766190357,0.4107544375824183,0.5577167201083177,1.0635922506908289,0.689392463463599,-0.39671866339717704,0.2250957572251355,0.254274725918294,0.14016491636229414,0.046081511879625385,-0.07113009089938807,-0.44587336419122175,-0.43018854401094914,-0.0731130696681169,-1.186058530598678,-0.810473597931247,-0.4946280102908027,-1.6150422537025086,-1.4396744522548537,-0.1202886950098907,-1.4359977657097391,-1.7545207705890873,-2.0312066889961824
2020-11-02,-0.0048438258288554,0.0054,0.009980675205166257,0.034310680522009473,0.01126888594207118,0.03324600952190937,0.8856842864922851,0.4671767028627838,0.4287972667445021,0.4594086541358059,-0.010243825828855399,0.8825832493414966,-0.0012363375024929827,-0.0008587555098493616,-0.0022436343789399666,52.69191344332011,38.61718476235136,48.01901172041308,0.0013222963138632337,-0.0010236284924403719,19.402176014326322,34.86863368535583,26.306627672440307,0.012711068358160509,-0.40672577298356277,0.11246916875535624,0.42669945001136317,1.0131506384676776,0.289491660286772,-1.1335315601320188,0.3510689168994174,0.19657490165960992,0.12401382934553355,-0.6730711487979822,-0.4947568056764896,-0.7681982668718654,-0.3409774838985849,-0.31670541644065814,0.24055110677501418,-1.0210185134234886,-0.13468931816780902,-1.59666653714445,-1.4528502628366873,-0.38804848265273967,-0.07101042376180718,-1.3260806574158486,-2.2005747529216033
2020-11-03,-0.0003168152847473,0.012,0.010220407755754056,0.04515467667326356,0.010962013937187043,0.02093825584473019,0.9323476337758342,0.8346903528250679,0.45238245039048847,0.45809250413501734,-0.0123168152847473,0.8717126344859453,-0.0036986658985494972,-0.0019003973075673562,-0.002558421282246446,43.74878902120297,37.16832686143813,49.444782596652225,-0.00020090768688965123,-0.001762078086831896,0.0,22.697891119461957,17.124415485200036,0.012987651877197073,-0.38388051577168997,-0.17289973888041582,0.28214683630546183,0.9558709447927553,-0.10553111530021494,-1.2883011858897537,0.8626785548140771,0.028821512447755163,0.06226889011176812,-1.1849861728480267,-0.9929502032775435,-1.1409859717176711,-0.21783020937643727,-0.19891220463590192,0.6715659141686594,-0.9504607462412459,0.019977017515724452,-1.7165895178579074,-1.5630907240216265,-0.22153124740339045,1.4329400842705204,-0.8035983048420264,-2.201192349326898
2020-11-04,-0.0012686901287961,0.0076,0.010285981037105391,0.05036689828045082,0.01097760334764613,0.03376282442885126,0.9369969665838729,0.3459166049839625,0.4589014108432566,0.4577790233118465,-0.0088686901287961,0.8639816852493329,-0.0048475601719376316,-0.002533878473133606,-0.0027556171837011226,20.28975831617018,34.871354707605605,48.380237575110634,-0.001897148355350424,-0.0027792299184920283,0.0,15.689794493485506,10.594222184946506,0.013131051514760328,-0.38024523626588314,-0.30535250790374346,0.19368362647214712,0.9168601433814482,-1.1336336136736849,-1.5345735533013214,0.46142422784435116,-0.15795496135678794,-0.02263544016236751,-1.167782201908532,-1.2649322706069224,-1.382306476035599,-0.15331473390621358,-0.17901149967257224,0.3768832940758015,-0.9239911383217776,0.09425874387361761,-1.6704227687607471,-1.391139526968751,-0.2037398421231178,-0.5846985204135005,-0.6555545760196053,-2.1463204889247747
2020-11-05,0.0004400798519441,0.0148,0.010619186418055104,0.06357246894332591,0.011078580951922016,0.04032379435779321,0.9585330886816138,0.851221317542561,0.4681121132015735,0.4603841353963388,-0.0143599201480559,0.8515749772397698,-0.006961417944408358,-0.0036089731708538143,-0.0031182516513372093,18.408416032647708,34.46011598588993,48.54614311479878,-0.004130489219549206,-0.004287623247271563,0.0,0.1857690609526053,0.11449983228069918,0.013323335570899974,-0.3486452537495258,-0.5498107616359035,0.04445749742537183,0.8547812845975564,-1.1990077172603522,-1.5479237036485394,0.5167298575343462,-0.40380975140643915,-0.14860056560535012,-1.1513064281030718,-1.8567243695166271,-1.7574331073767944,-0.06722113354944902,-0.015811991279369542,0.8488371745415292,-0.8326346511397572,0.28319800764677516,-1.5855437301673794,-1.2956436856751186,-0.1259231581198777,1.4858079896124787,-0.4503645459410322,-1.9389070416922831
2020-11-06,0.0134490592847396,0.0001,0.010602049175136768,0.06474356975998097,0.010902118623285594,0.02384159293173438,0.9724760426374454,0.2733546955878728,0.46404864410542407,0.45016368379776983,0.0133490592847396,0.8629427020963443,-0.0024479785601532566,-0.0020673338567089583,-0.002603648184584809,31.741040732097304,38.2325105511946,50.369731141458175,-0.0038498633728210347,-0.004843107506154722,28.31816358102998,19.573222653205505,9.716611866074985,0.013222875837981884,-0.38212450115808533,-0.01673131453895008,0.2577308990160592,0.9209175041871136,-0.603183072197653,-1.0766535525595409,1.1756287350712213,-0.3700099350046632,-0.1944211765411549,-0.38073379461728907,-1.0437903068146663,-1.316009903610345,-0.11151322688648185,-0.18847025805872095,-0.13289996518482805,-0.8288568617576593,0.29833778972310726,-1.6398529399828101,-1.4569237832552084,-0.07530445244719575,-0.8878096239870722,-0.5359475422024208,-2.4250616520108745
2020-11-09,-0.0077234236565804,0.0196,0.010540891114489725,0.06390880412316391,0.011162246956489626,0.0429702149597333,0.9443341609962633,0.8758008871365205,0.46104405928309816,0.4587973137157346,-0.0273234236565804,0.8393641530556116,-0.007975855248248178,-0.004363342020333635,-0.0033761411680846712,27.28515387371118,38.74089850544787,48.59451427155348,-0.006011246751234215,-0.006581080256041483,0.0,0.0,0.0,0.013028973759310931,-0.3752895391908862,-0.6677564505701928,-0.06359956603241892,0.7993325179203308,-0.7935829664300342,-1.0018756675761684,0.5024551325288226,-0.6082055662507845,-0.3400599959278933,-1.1369711501336743,-1.7976350794973488,-1.6590683467933727,-0.19767461917056992,-0.1517108639951361,1.1621120613034532,-0.8360723644649686,0.28441175340468544,-1.481461344372802,-1.2228555506365233,-0.17614308005900361,1.5678357619843322,-0.5978171546889999,-1.892875185579742
2020-11-10,0.0083976589168098,-0.0055000000000000005,0.00872852336775276,0.02694099359457125,0.011189300850130864,0.03692280193687347,0.7800776370804863,0.2686052242483982,0.4286286242870493,0.453255054781227,0.013897658916809802,0.8510293497617755,-0.003115074322679738,-0.002703251026047868,-0.002836334915431719,37.856685249045555,47.384793301551696,49.968043194170775,-0.005519723848746308,-0.0072919755005322676,22.281514024005926,16.465624518394392,8.941381423611837,0.010056981394484578,-0.4400946082199541,-0.08817161134622704,0.1693311226376322,0.8706099128398502,-0.3202035869994892,0.040058798575397125,1.0023607687144798,-0.5487539578526813,-0.39822608164336293,-0.5267860422595367,-1.1139867484677768,-1.2598786478309807,-1.5143756381040134,-0.4888313189145679,-0.5177566314492769,-1.2716807984441938,-0.2563947246897847,-1.4425800571251228,-1.2721982203353746,-0.7671206870775739,-0.9081889444154648,-1.2978583220451423,-2.128720785167622
2020-11-11,0.0234594406585346,-0.009899999999999999,0.009032212446460979,0.01342995889363574,0.011257934465761215,0.02974650571484294,0.8022974795181718,0.2852919438285292,0.42195782666856313,0.45198085323747866,0.0333594406585346,0.8794192128538247,0.004990373450923447,0.0005751754907323565,-0.0017052169287452717,44.6594626661293,55.555247860397614,51.34377906109243,-0.0015121037702173594,-0.006182208832470998,92.6790776310027,56.538401478538105,30.702231314467284,0.009596710145181169,-0.5403654851040319,0.8742347445726311,0.6288960142049316,1.0264847379640634,-0.015230623745389955,1.0180667694598518,1.4764829277478373,-0.09442320810628775,-0.3011163274184692,1.373294776583764,0.5032650856166612,-0.36746080398342246,-1.6794569051858668,-1.0060553711091058,-0.8066704634407273,-1.179969959036028,-0.45261938565669896,-1.385671440828306,-1.3321295684592673,-0.6805265140967907,-0.8319781056100143,-1.4212228187594191,-2.129424901846483
2020-11-12,-0.0014608267901229,0.0007000000000000001,0.008884759811953268,0.020877149048581733,0.011153808438411343,0.04245556729271005,0.7965673662958066,0.45826151194287124,0.43074012876940354,0.45563055421603155,-0.0021608267901229,0.8775189402589414,0.0034012178418020367,0.00032644801065460585,-0.0017194547369133227,47.65345436487652,54.173136571145456,50.621993476956575,0.000980380838675193,-0.005274975880962944,95.2558488129679,53.85613423366507,29.245671043116644,0.009608287420466028,-0.5704971890289612,0.6781731359370737,0.5891808090613151,1.0130317725127804,0.11903952490071942,0.8411480283608548,1.179599320559241,0.18829426751267225,-0.22155158598183744,1.4184114308889597,0.39137645154422146,-0.42280896857930933,-1.6354029691392484,-1.148369226766687,-0.09092374378716685,-1.2004817256438733,-0.3402287474930299,-1.413562518879335,-1.1743308093227973,-0.6958099761062544,-0.12146310055855362,-1.2115139811614382,-1.8882972020575248
2020-11-13,-0.0043068284550226,-0.0105,0.009205095700103971,0.011878131807644632,0.011234986342465858,0.027809669027636374,0.8193241557678328,0.4521289687423086,0.43848561850901224,0.45228468900762425,0.006193171544977401,0.8829535655899319,0.004021651998063229,0.00085978651377486,-0.0014721851656042376,55.48477823385509,53.3576918118877,50.242730640491445,0.0032355147685118064,-0.0041273696862197725,100.0,61.52720077049945,33.41131515549859,0.009608287420466028,-0.47819418575766237,0.7464820323874137,0.6601032402697149,1.0378734326495753,0.4707931944032042,0.7348614794213474,1.0189377836225257,0.4435315391053646,-0.1213344676622396,1.5176073927325082,0.6983732162598871,-0.24767320239988008,-1.5990907135278278,-0.6554749463224566,-0.8429001121504032,-1.1073205546378857,-0.4710430309723412,-1.352578542507332,-1.3181386979176624,-0.607791791261417,-0.14595783284030486,-1.0300348253072562,-2.005723119918225
2020-11-16,0.0181279670750835,0.0097,0.009390292666998305,0.023228191974140167,0.01122574942885129,0.04730994330124605,0.8364958372279646,0.6719173024858479,0.44793648379340273,0.4602977812930693,0.0084279670750835,0.8903950691695515,0.005000833126289956,0.0015478029284392817,-0.0011628054080827458,62.92436651329944,53.67062156765694,50.14226675832211,0.005437315362925608,-0.002672689623967389,100.0,72.03101025444585,39.11523284729315,0.009608287420466028,-0.37401563118759157,0.8565469926759031,0.7521984142071749,1.0712317867335563,0.8020800941785438,0.7653996354955785,0.9644799630279137,0.6911434959938785,0.005496850217477986,1.4902056906841212,1.1134712587274274,-0.009036136098871866,-1.565094601892759,-0.10320265589273299,0.5260074190718901,-1.0493941529240791,-0.29964815405446804,-1.3368300985183676,-1.0882792969558994,-0.540818845640546,0.7592490981328143,-0.815521659754519,-1.5666682262181313
2020-11-17,0.0155130232211103,-0.0019,0.009214528112967656,0.029105258373024245,0.011184137572139943,0.053007005549484676,0.8238925937321577,0.3202067437853803,0.44853150106385525,0.4597138099936528,0.0174130232211103,0.9058995391849629,0.0077590975918055876,0.002990095682318465,-0.0005823107634204632,75.7994985161642,54.274916104151984,49.501050710671905,0.008384844900795064,-0.0005131579940140032,100.0,93.9158346651285,50.99941994424064,0.009608287420466028,-0.3919214321404063,1.1746202689081802,0.9493863738235403,1.1429774511873354,1.3672410672812243,0.8305509666093425,0.7160056857569819,1.0197905402539298,0.19376975840188157,1.4642366128610247,1.9502595990544571,0.4871371242717067,-1.5331784389778187,-0.1973450670569722,-0.263719688764318,-1.0804814276744048,-0.21021386545552534,-1.3370532338553909,-1.0139526428130168,-0.5832341032617552,-0.6973523966361814,-0.7955278311752966,-1.5669700934601563
2020-11-18,0.0089093840233496,-0.0006,0.009102956087107615,0.020325193668651265,0.011177043609777828,0.0551185094707789,0.8144332620429454,0.5757874015748031,0.4428585461497623,0.45950121456629506,0.0095093840233496,0.9145140857896481,0.008148050132148702,0.003582758258775841,-0.0002669453013338987,75.14965040638788,58.99456039335746,49.49224509747366,0.010815932971558535,0.0018285567907418282,100.0,100.0,57.60247593413838,0.00897304071529425,-0.3636552678940696,1.2057761105861968,1.0233291068882697,1.1747151213784723,1.3174755344350024,1.3834138877516464,0.7034680924345396,1.28193548209134,0.3977096970292786,1.4395795232835136,2.121829179369212,0.7572962308044453,-1.7604489057619337,-0.04560930887442617,-0.17367118676901155,-1.0953788362408383,-0.34075439205994296,-1.3211885085130795,-0.9803178901931839,-0.6138613456521346,0.3658308934746871,-0.9115358550039137,-1.5494644795629522
