trade_date,size_return,market_return,market_volatility_21,market_momentum_21,market_volatility_63,market_momentum_63,volatility_ratio_21_63,market_breadth,market_breadth_ma_21,market_breadth_ma_63,active_return,active_nav,ewma_active_return_8,ewma_active_return_21,ewma_active_return_63,rsi_8,rsi_21,rsi_63,macd_8_21,macd_21_63,stoch_k_8,stoch_k_21,stoch_k_63,downside_deviation,active_beta,z_ewma_active_return_8,z_ewma_active_return_21,z_ewma_active_return_63,z_rsi_8,z_rsi_21,z_rsi_63,z_macd_8_21,z_macd_21_63,z_stoch_k_8,z_stoch_k_21,z_stoch_k_63,z_downside_deviation,z_active_beta,z_market_return,z_market_volatility_21,z_market_momentum_21,z_market_volatility_63,z_market_momentum_63,z_volatility_ratio_21_63,z_market_breadth,z_market_breadth_ma_21,z_market_breadth_ma_63
2020-05-06,-0.0022778775671949,0.0060999999999999995,0.009230502525363848,0.07100554035711659,0.015756558980933213,0.06696276502562037,0.5858196917571626,0.8017263928851687,0.5066038474996029,0.5060849940247899,-0.0083778775671949,1.0027794172734474,-0.010740895901960739,-0.006551527842175853,-0.0011017086280847269,7.258720969610465,23.49428534794994,46.10403914389778,-0.0214255187729513,-0.02048526850977421,0.0,0.0,24.52204443968441,0.013615233174409875,-0.25172213423291295,-1.5128507362730699,-1.8541382368126436,-2.215003479884498,-1.752263434952157,-1.8424954704794823,-2.418505576066677,-1.384808654254237,-1.392508391582743,-0.9323088937928886,-1.0640395557792557,-1.7254808026620543,-0.03391516454801375,-1.7059298929977733,0.3819841387890837,-1.8795852829216617,1.5049785719788364,-5.372629924288284,3.1419848818626677,-1.4490174524565855,1.177914574889942,0.46845378173262653,0.9544744497579621
2020-05-07,-0.0026730467808897,-0.0029,0.00884913104103482,0.05087544212761408,0.015433627592701398,0.036504845096498206,0.57336688914404,0.32792887029288703,0.4805669427783439,0.5049974864403165,0.0002269532191103,1.0030070012902552,-0.008303596097278286,-0.0059353022911498386,-0.0010601879453598822,8.143737078173118,25.949360470674236,49.76366594083814,-0.020598519414281504,-0.023817563163599138,0.2534059178689607,0.17456931803608433,24.600901169442555,0.012732779649000095,-0.24997872778160546,-1.1818061846247427,-1.678139367455603,-2.1176623351667065,-1.667908536931243,-1.6332455541689022,-1.3341825200181627,-1.3066222497348183,-1.5240152485148513,-0.9143411677887444,-1.0429819953372894,-1.6460430885161437,-0.2824910848045616,-1.6325747018118213,-0.1360385903645665,-1.8977585971764956,1.1603150209351094,-4.3578113035629364,2.263041901864576,-1.4583737180074694,-0.6025123745611773,-0.1375442762201547,0.849166897171429
2020-05-08,-0.0006914704410678,0.009899999999999999,0.008792183706626348,0.0673630785524264,0.015419334389521259,0.035069952598588916,0.5702051388548509,0.7456874019864088,0.5016234418588835,0.5026593513969494,-0.010591470441067799,0.9923836822839054,-0.0088120126181204,-0.006358590304778744,-0.0013580405233507545,4.891534542019528,21.92650138451269,49.55366518039254,-0.01991179289890766,-0.02710141092616065,0.0,0.0,20.919973977065048,0.012940847980410203,-0.2093068623759282,-1.2274668179592612,-1.7254401026477002,-2.18149221033008,-1.7655515216022433,-1.8343821708322825,-1.3467832820825152,-1.240826742781374,-1.6454148122318744,-0.9100669139109215,-1.031852488438512,-1.7220904044493242,-0.22124032741455738,-0.9850211452952847,0.6013978213890259,-1.8489039099765234,1.3949989151708122,-3.623830973268428,2.0938457776471027,-1.4239630071401583,0.9664567840846019,0.3540371445533262,0.6490960218040123
2020-05-11,-0.000524100235813,-0.0009,0.0076431493787773065,0.042630476908221526,0.01525103914529557,0.015254653093708326,0.5011559740920972,0.39613274105043117,0.47419652855150424,0.49459911215705976,0.000375899764187,0.9927567190760589,-0.006770254310940978,-0.005746363934872767,-0.0013038548893651997,0.5944739263744765,24.551414290652275,50.84453315174497,-0.018044798378919938,-0.02968835685715212,0.4640856250965793,0.2704898294746831,21.049229369958205,0.011960385170114787,-0.3406984079415169,-0.9555214620369835,-1.5612861720721323,-2.0841904526569652,-1.8981998520899843,-1.6214893172797158,-0.9661586917185525,-1.1013775294594668,-1.7268693724013573,-0.8873900870306991,-1.0097407880018494,-1.6444590720274783,-0.4992893148269491,-2.829135288551428,-0.027441801285869694,-2.0186006601270656,0.9863030279947334,-3.27861891528001,1.6103719790256839,-1.6941511359374282,-0.3541836974367659,-0.29190521645929796,-0.0077815879854822865
2020-05-12,-0.0072599028556582,0.0,0.007510790423724771,0.04755398061712168,0.01525103914529557,0.015254653093708326,0.49247728972235943,0.351619644723093,0.46403555925260387,0.4905824450311804,-0.0072599028556582,0.9855494017362647,-0.006879065098655916,-0.005883958382216897,-0.001489981388311856,0.6793081316077689,16.897913352630667,50.201487433322775,-0.01637422426988423,-0.032096016165077235,0.0,0.0,18.551929762906504,0.01206485109580153,-0.24717065554427803,-0.9581494455202167,-1.557161990091013,-2.099288183167177,-1.8404256903294942,-2.02828374859845,-1.1159929755068743,-0.9785812744956972,-1.7943005921706663,-0.8894787692642726,-1.0024995857228636,-1.674029018323986,-0.4649857091831909,-1.4189943758768444,0.025144954753518838,-1.9754006812922131,1.0492322337137676,-2.9261483207387435,1.550935104905135,-1.6655431653698252,-0.5195544566989773,-0.5288122287001991,-0.33474592581770946
2020-05-13,-0.0037254638054318,0.002,0.007507178726146323,0.046196639667453354,0.015245115942186301,0.013131323971611764,0.49243172401020907,0.518025078369906,0.4599140038083475,0.4867676774233094,-0.0057254638054317995,0.9799066743081587,-0.0066227092557172235,-0.005869549784327343,-0.0016223402138468542,1.056456710386243,16.75422003652419,49.44794819016664,-0.014696349290121626,-0.03423999984278561,0.0,0.0,16.596752777552418,0.012106870675153264,-0.2514011205508711,-0.9152217144498052,-1.523127190727771,-2.089706617911316,-1.775539794948201,-1.9661377168513219,-1.286037680570555,-0.8580202877359544,-1.8448181820709066,-0.8795634552816175,-0.9886374493628838,-1.6804273662631655,-0.44894912756529853,-1.4486872923001848,0.14218492989456552,-1.9120814104379724,1.0132222223887162,-2.671206834207974,1.4579004531541895,-1.602647390035416,0.11578573025219836,-0.621300070690933,-0.642390488163716
2020-05-14,0.001823289717953,-0.0108,0.007809547038292985,0.041354111450035314,0.015264237991175555,-0.007044976050017859,0.5116237733457629,0.23249738766980146,0.46438650753733657,0.4847125097439133,0.012623289717953,0.9922763201545064,-0.002345820594901618,-0.004188382556847311,-0.0011771642784781087,21.809279138694052,20.0795083587945,50.76678885030611,-0.011019431364496991,-0.035115719209661986,39.46304463472246,8.22512278191157,20.88277353327718,0.012106870675153264,-0.2884480466944568,-0.36588289001697816,-1.158152021223821,-1.8408305571717964,-0.881516098807405,-1.7155719325144585,-0.905311337594567,-0.6082230567409574,-1.8362762093446325,0.17202895990898046,-0.7607183325230604,-1.4602254760773377,-0.4452492799822167,-1.9216142778694365,-0.6118800733642623,-1.797621031488004,0.9242185011950232,-2.4579945986910836,1.0309064353494968,-1.4627490674242185,-0.9707564037210858,-0.5094424675163935,-0.8004818504791833
2020-05-15,-0.0040594125342334,-0.0032,0.007774800855627833,0.04239985769571675,0.015234421845594065,-0.01817521290214963,0.5103443330129641,0.46497647673810766,0.4720235201646878,0.4787947576571686,-0.0008594125342333996,0.9914235454475426,-0.002015507692530903,-0.0038857489184278646,-0.0011672345364704614,28.33882117154215,18.590111998051,51.28910287570825,-0.007800589784374104,-0.03566672718293651,49.855879305560784,9.224761762536748,20.58729133925115,0.012108323108205175,-0.2740036062764153,-0.32134862933946495,-1.081608199275737,-1.7909597168899303,-0.5979096859180925,-1.7534948584714132,-0.7489406815187878,-0.3904497978855436,-1.8143989107025955,0.4476259729889348,-0.7263429476335207,-1.425538545573409,-0.4412161204857119,-1.6713868971676478,-0.1585637785323852,-1.7547350557678751,0.9291442591854581,-2.316729927534936,0.794625253924914,-1.4235722583883816,-0.07619941788936944,-0.32267278347655365,-1.2631084961145926
2020-05-18,-0.0019656970349608,0.0026,0.00675244475757349,0.025321394413544418,0.01521887047860303,-0.009481252219455838,0.443688956224911,0.3904861474124412,0.44901869932624644,0.4814735559604671,-0.0045656970349608,0.9868970059057025,-0.0025822164352931024,-0.003947562383567222,-0.0012734364895482845,31.012322912831976,20.779399852337022,51.087108812972204,-0.005441610874348038,-0.036144784591935236,30.260747403971965,5.59910264238,19.018867904261377,0.010897781252286404,-0.3368645566652856,-0.3919420036163934,-1.0806668467679799,-1.7921952530222611,-0.4797717610707042,-1.585553049143303,-0.7913700119354441,-0.23059700960800403,-1.790986299499991,-0.08033317433257872,-0.8145248449392424,-1.43990207615731,-0.7910949341883246,-2.434292687065486,0.18750824217191941,-1.8941031965087998,0.650215381859465,-2.1912837263624483,0.9511622941769309,-1.6658155015197291,-0.36198125583531343,-0.8709397731392237,-1.0180120364840288
2020-05-19,-0.0044036750672481,0.0085,0.006634480125120003,0.04174554328637914,0.01523102630348643,-0.008005802247587512,0.43558982782410066,0.6813789501175241,0.46865009792704954,0.4852834508320747,-0.0129036750672481,0.9741624076166553,-0.00487587390906088,-0.0047617544457200294,-0.0016368814451014036,23.454246762982194,18.6426184429194,51.00163521647746,-0.004662446606079888,-0.03701976920522152,0.0,0.0,14.606392942515475,0.01125568468209457,-0.366376056359402,-0.6839549747233815,-1.2308429113519168,-1.8968379856295627,-0.7970211882757481,-1.666406485549554,-0.8016112109093653,-0.1769302411491248,-1.7857964354701188,-0.891665066225589,-0.9530275380878257,-1.5540975712105665,-0.6782030452060979,-2.6781484317422617,0.5386741293243207,-1.860339112300589,0.9026891573230709,-2.0692303230492124,0.9625123708333908,-1.6409314560411061,0.7620302051176999,-0.39046222094011357,-0.6898251994202318
2020-05-20,0.0033624168238093,-0.0053,0.006812773117535948,0.03487894927290558,0.014972968841160636,-0.0349764024407585,0.45500482835492584,0.2720626631853786,0.4573644031385864,0.4741449419745837,0.0086624168238093,0.9826010084455162,-0.001867364857311951,-0.0035413752393991813,-0.001315028374197944,40.61978265576138,22.431121120952866,52.36742651557589,-0.002473289533221623,-0.037011522298350495,45.38270130241007,7.049470927253506,17.530326153784678,0.011193372398968516,-0.4022748140249164,-0.29038912103899933,-0.9688494239158276,-1.7209712804975763,-0.05645389294810148,-1.4194301839885313,-0.4160379121029849,-0.02810578542379995,-1.744410141620966,0.3388327079798376,-0.7553697292287228,-1.4019879607497114,-0.6900616171189397,-2.9410211155422665,-0.29359379687271664,-1.7774014888753056,0.7842339442281206,-2.118760687698912,0.41482839266688104,-1.5058428621179618,-0.8251965929805384,-0.6602565773402517,-1.5692377111294389
2020-05-21,0.0052583648973717,-0.0054,0.006715960615141147,0.019301448749091232,0.01497545653100156,-0.0354612901895065,0.4484644993117938,0.2793004437483686,0.45115662114821264,0.4667974627358891,0.010658364897371701,0.993073928542054,0.0009161306437288604,-0.00225048977242001,-0.0009408598344613926,50.254806678190704,28.385580698164205,52.16277870169661,0.0006942496086112457,-0.03614106518456198,100.0,15.79837933532636,21.15914087203802,0.010622284634178684,-0.4486591199135019,0.07355393589323574,-0.6971626285643764,-1.5349528720486834,0.35911452082114054,-1.0642005668560146,-0.4679663747893873,0.18713334150743133,-1.6703460911153245,1.7850969362568347,-0.5148914521934099,-1.2358441057515162,-0.8512618418047133,-3.2425951357213894,-0.2978510540215556,-1.7486490689819758,0.5292647804245012,-2.0155115325940036,0.40061332263917815,-1.4882018282459055,-0.7897192793741644,-0.804027564181762,-2.0654716088744545
2020-05-22,0.0089885885683007,-0.0229,0.008379859236068743,-0.007613147097710771,0.015235630753088116,-0.05613342678434363,0.5500172176573802,0.18376403027930044,0.4274488465620876,0.4645913152363332,0.0318885885683007,1.0247416544672376,0.007798899071411491,0.0008530628040091456,8.506042812492275e-05,72.60077963153354,38.9013502258251,53.41059640203935,0.00669236085917127,-0.03334335552455716,100.0,42.253086433013266,32.13185038109933,0.010569473229903188,-0.4863813895457789,0.9690307661246649,-0.05584965490467507,-1.0955090064112347,1.312237201493019,-0.46039604413675045,-0.11353297852486316,0.5945123339458377,-1.521781384866582,1.7431714030458625,0.20152275861944943,-0.8152164713221005,-0.857505055072527,-3.376159858349475,-1.3451917434244174,-1.416681387987514,0.09365285331097567,-1.784415629580155,-0.02197634696067339,-1.0275375899980832,-1.1485406785442482,-1.3620277823492764,-2.124308671847562
2020-05-25,0.0034447124721328,0.0014000000000000002,0.007981406965119446,0.005642779291997968,0.014936284936681895,-0.07606257437130182,0.5343635983749866,0.44154488517745305,0.4341553422626446,0.45821708018959917,0.0020447124721327996,1.0268369565088409,0.006520190938238448,0.0009613945920203869,0.0001462995545001689,78.21750262106414,34.32319212053149,54.713214486867315,0.010702236550224602,-0.030628197668054042,100.0,44.47846873403301,32.85786211590382,0.010569473229903188,-0.45894787123468184,0.7935456838888609,-0.03316946387370731,-1.0577189042023643,1.526023298169093,-0.7160666043816014,0.25623428235712153,0.8625315915257122,-1.3836846802304548,1.7040676139530528,0.2605142853196953,-0.776583482406081,-0.8482394420923192,-2.8959001197060887,0.13105017618331305,-1.4600660425033993,0.30714971175584427,-1.8822778192085563,-0.42872314004418927,-1.0741792859105208,-0.14117364273954727,-1.1799082903786735,-2.4446788593304336
2020-05-26,-0.001421629538878,0.0113,0.008152978950030306,0.008734916383650981,0.015014570063272979,-0.06674199107241108,0.5430044893508635,0.87584767866458,0.44474077304140947,0.4624990329289631,-0.012721629538878,1.0137739171513065,0.002244230832212571,-0.00028251669260673923,-0.00025582322966789887,62.818850464741224,33.685080324908895,54.07246774409255,0.011512992672352364,-0.028863007022431962,75.20047227310508,33.4480185478382,28.331583957683698,0.010779028651321998,-0.4450949110050347,0.22812496673577606,-0.2912043054315513,-1.208061701379449,0.8542722261906684,-0.7454293840231058,0.07082525157897566,0.9094085332979497,-1.2900054527835034,1.0389588624315969,-0.04209856698833131,-0.9300171568131913,-0.7774422652536458,-2.6178134486095805,0.7299291454159172,-1.4029884526203902,0.355258367556065,-1.7687775636492167,-0.23274093877138546,-1.018061052562454,1.5353049416459745,-0.9111396393968804,-2.030411294844756
2020-05-27,0.0086074761472918,-0.006999999999999999,0.008285692391870367,0.00418423255034206,0.01502881502072554,-0.06955300917159069,0.5513204055305727,0.36714471968709256,0.4457849858056391,0.4593895014601795,0.015607476147291799,1.029596369381992,0.005213840902230177,0.0011620281110204006,0.00023990487586209166,69.31409065686438,37.42659604796773,54.59569946527541,0.013573778279825914,-0.0262631571411794,100.0,46.80852113664506,33.813984950368976,0.010779028651321998,-0.4849482191064454,0.6173264458166409,0.011870823291071555,-0.992513366841002,1.1199868413034433,-0.5253540758860799,0.2209784522403928,1.040022457085143,-1.1653547939053035,1.6558399612897792,0.3248255678418483,-0.7150391482566664,-0.7698551559984913,-2.837602882254132,-0.3887463662233613,-1.3554012781935862,0.278603243494864,-1.7005246468544284,-0.288943243239231,-0.9655592198667597,-0.4438167701108466,-0.8760376511608926,-2.1390822818591277
2020-05-28,-0.0041966764552241,0.0029,0.008060758504284766,0.015832526553094084,0.01503602945959474,-0.06479726688533594,0.5360962164875955,0.3590612777053455,0.4539085428729286,0.4603068471548212,-0.007096676455224099,1.0222896570690148,0.002478170378351449,0.00041123678681635506,1.0636709265648178e-05,67.41741167132605,34.929359418010534,54.678932211006924,0.013615235213655708,-0.024296112935673714,86.81906888793533,48.8094583814293,27.068762640028112,0.010889705599012752,-0.528353342894986,0.2519418072006231,-0.14573826022709468,-1.0748742361565067,1.0263844776605495,-0.6641791697751486,0.2431155779630241,1.0314930658514077,-1.0701901599310433,1.2931377108854074,0.37778546758490894,-0.9526518726927953,-0.7295992331810238,-3.037497014312772,0.21927506869056862,-1.3714068064278089,0.4677828553963978,-1.642443520261184,-0.18677090240918096,-1.013625258222147,-0.47237562693548363,-0.6713966945231946,-1.985455564467532
2020-05-29,-0.0007892764559872,0.0027,0.00796165128327426,0.01169574332020984,0.014973035140048076,-0.050594532252633884,0.5317326252697685,0.5671447196870926,0.46420633974731634,0.4636378130399849,-0.0034892764559872,1.0187226058374046,0.0011520710818317494,5.664467383421364e-05,-9.873557714850333e-05,74.10384311820638,37.54656174450927,52.956682336113246,0.012805830400979306,-0.02266075479303142,76.86204908759898,72.57904141167037,25.757012940401005,0.01017289174133267,-0.4946952454247092,0.07424526069744371,-0.21972740710189456,-1.1069836616130804,1.2947882682837075,-0.5080739574847678,-0.26409669362811733,0.965772385072444,-0.9909587890647028,1.0232348414624948,1.028720073880241,-0.9851425607419362,-0.9360654005533704,-2.608546924940777,0.20577870986467786,-1.3653945115720179,0.39633344532401565,-1.6256506238942239,0.11490635537254577,-1.0149015978327238,0.34316066660267175,-0.41575458044002883,-1.702822666687029
