trade_date,active_return,size_return,market_return,state,state_name
2020-08-04,0.0024802292628733,0.0033802292628734,0.0009,0,Bear
2020-08-05,0.005521486467137,0.005821486467137,0.0003,0,Bear
2020-08-06,0.0032951849754661,0.0002951849754661,-0.003,0,Bear
2020-08-07,0.0130989652445361,0.0015989652445361,-0.0115,0,Bear
2020-08-10,0.0044308465737444,0.0080308465737445,0.0036,0,Bear
2020-08-11,0.0067068432849258,-0.0023931567150742,-0.0091,0,Bear
2020-08-12,0.0203308020537685,0.0130308020537685,-0.0073,0,Bear
2020-08-14,-0.0189194280491596,-0.0040194280491596,0.0149,0,Bear
2020-08-17,-0.0309777884245798,-0.0074777884245798,0.0235,0,Bear
2020-08-18,0.0040854818050869,0.0035854818050869,-0.0005,0,Bear
2020-08-19,0.0221568734505104,0.0071568734505105,-0.015,0,Bear
2020-08-20,0.0217116603531127,0.0087116603531127,-0.013,0,Bear
2020-08-21,-0.0087512284825821,-0.0002512284825821,0.0085,0,Bear
2020-08-24,-0.0075160983598366,0.0002839016401634,0.0078,0,Bear
2020-08-25,0.0135614269027143,0.0148614269027143,0.0013,0,Bear
2020-08-26,0.0165609954299158,0.0048609954299159,-0.0116999999999999,1,Bull
2020-08-27,0.0062130425535286,0.0116130425535286,0.0054,1,Bull
2020-08-28,-0.0376085863348842,-0.0137085863348842,0.0239,1,Bull
2020-08-31,0.0085643989800242,0.0027643989800242,-0.0058,1,Bull
2020-09-01,-0.0018339163514288,0.0035660836485712,0.0054,1,Bull
2020-09-02,0.0146836902930835,0.0150836902930835,0.0004,1,Bull
2020-09-03,0.0064407838736009,0.0009407838736009,-0.0055,1,Bull
2020-09-04,0.0289573126480676,0.0192573126480676,-0.0097,1,Bull
2020-09-07,0.0453473825641769,0.0242473825641769,-0.0210999999999999,1,Bull
2020-09-08,0.0092409537472509,0.0146409537472509,0.0054,1,Bull
2020-09-09,0.0332801223691899,0.00988012236919,-0.0233999999999999,1,Bull
2020-09-10,-0.0366608603385121,-0.0372608603385122,-0.0006,1,Bull
2020-09-11,-0.0077771939898967,0.0021228060101032,0.0098999999999999,1,Bull
2020-09-14,0.0098384033760907,0.0149384033760907,0.0051,1,Bull
2020-09-15,-0.0184749015173059,-0.0104749015173059,0.008,1,Bull
2020-09-16,0.0042825295724822,-0.0023174704275178,-0.0066,1,Bull
2020-09-17,0.0072051820256043,0.0019051820256043,-0.0053,1,Bull
2020-09-18,-0.0294597508198347,-0.0069597508198347,0.0225,1,Bull
2020-09-21,0.0113369199147649,0.001736919914765,-0.0096,1,Bull
2020-09-22,0.0101320558052051,-0.0017679441947948,-0.0118999999999999,1,Bull
2020-09-23,-0.0036841507331875,-8.415073318754178e-05,0.0036,1,Bull
2020-09-24,0.0131287675313554,-0.0060712324686445,-0.0192,1,Bull
2020-09-25,-0.004836944847942,-0.0033369448479421,0.0015,1,Bull
2020-09-28,-0.0123221485404142,-0.0097221485404142,0.0026,1,Bull
2020-09-29,-0.0045713768913158,-0.0023713768913158,0.0022,1,Bull
2020-09-30,0.0005845394911996,-0.0004154605088004,-0.001,1,Bull
2020-10-09,-0.0176206303172444,0.0027793696827556,0.0204,1,Bull
2020-10-12,-0.0324666416279759,-0.0021666416279759,0.0302999999999999,1,Bull
2020-10-13,-0.0043267071087858,-0.0010267071087859,0.0033,1,Bull
2020-10-14,0.0073943986567724,0.0007943986567724,-0.0066,1,Bull
2020-10-15,0.0070996063586536,0.0053996063586536,-0.0017,1,Bull
2020-10-16,0.0105305667789362,0.0090305667789363,-0.0015,1,Bull
2020-10-19,0.0157804661126797,0.0081804661126797,-0.0076,1,Bull
2020-10-20,-0.0054342223400105,0.0025657776599895,0.008,1,Bull
2020-10-21,-0.0002633886746336,-0.0003633886746336,-0.0001,1,Bull
2020-10-22,0.0095208459714774,0.0064208459714774,-0.0031,1,Bull
2020-10-23,0.0217127427624519,0.0092127427624519,-0.0125,1,Bull
2020-10-26,0.0086023027657849,0.0028023027657849,-0.0058,1,Bull
2020-10-27,-0.0082211608599841,-0.0065211608599841,0.0017,1,Bull
2020-10-28,-0.0111222287240084,-0.0030222287240084,0.0081,1,Bull
2020-10-29,-0.0110139550979913,-0.0035139550979913,0.0075,1,Bull
2020-10-30,0.0058156125381834,-0.0104843874618165,-0.0163,1,Bull
2020-11-02,-0.0105007038577034,-0.0051007038577034,0.0054,1,Bull
2020-11-03,-0.0087720313784357,0.0032279686215643,0.012,1,Bull
2020-11-04,-0.0111280749496409,-0.0035280749496409,0.0076,1,Bull
2020-11-05,-0.0158462301115243,-0.0010462301115243,0.0148,0,Bear
2020-11-06,-0.0031696692236562,-0.0030696692236562,0.0001,0,Bear
2020-11-09,-0.0264656864928239,-0.0068656864928239,0.0196,0,Bear
2020-11-10,0.0088813307545498,0.0033813307545498,-0.0055,0,Bear
2020-11-11,0.0191154449848394,0.0092154449848394,-0.0098999999999999,0,Bear
2020-11-12,0.0029131420513731,0.0036131420513731,0.0007,0,Bear
2020-11-13,0.0137383158474081,0.0032383158474081,-0.0105,0,Bear
2020-11-16,-0.0131552391226842,-0.0034552391226842,0.0097,0,Bear
2020-11-17,0.0035302490697024,0.0016302490697024,-0.0019,0,Bear
2020-11-18,0.0100975240506949,0.0094975240506949,-0.0006,0,Bear
2020-11-19,-0.0097551697622786,-0.0023551697622786,0.0074,0,Bear
2020-11-20,-0.0068585323447849,-0.0037585323447849,0.0031,0,Bear
2020-11-23,-0.0211343489026045,-0.0086343489026045,0.0125,0,Bear
2020-11-24,0.0077882945450091,0.0016882945450092,-0.0060999999999999,0,Bear
2020-11-25,0.0210602497142115,0.0082602497142115,-0.0128,0,Bear
2020-11-26,-0.0036128789970878,-0.0018128789970878,0.0018,0,Bear
2020-11-27,-0.0208921034786977,-0.0084921034786977,0.0124,0,Bear
2020-11-30,0.0051969207813229,0.001096920781323,-0.0040999999999999,0,Bear
2020-12-01,-0.0282513542190614,-0.0067513542190615,0.0215,0,Bear
2020-12-02,-0.0016008569632937,-0.0016008569632937,0.0,0,Bear
2020-12-03,0.0019452631205132,-5.4736879486705305e-05,-0.002,0,Bear
