trade_date,value_return,long_return,short_return,long_count,short_count,holdings_count,signal_date
2021-08-16,0.012016685420372635,0.0054320170960205924,-0.006584668324352044,844,844,1688,2021-08-13
2021-08-17,0.013878032461429228,-0.014161296407924429,-0.028039328869353657,844,844,1688,2021-08-16
2021-08-18,0.008698972657644265,0.013762890341596973,0.005063917683952709,844,844,1688,2021-08-17
2021-08-19,-0.014483806389108799,-0.007059984122605455,0.007423822266503344,844,844,1688,2021-08-18
2021-08-20,0.0052118570056296845,-0.002340480926530741,-0.007552337932160425,844,844,1688,2021-08-19
2021-08-23,-0.014724732374758479,0.012062818960026155,0.026787551334784634,844,844,1688,2021-08-20
2021-08-24,-0.0015659025676559076,0.004630748209413309,0.006196650777069217,844,844,1688,2021-08-23
2021-08-25,0.0030232778496445322,0.00915707037010441,0.006133792520459878,844,844,1688,2021-08-24
2021-08-26,0.01443359349360646,0.002690512341226464,-0.011743081152379995,844,844,1688,2021-08-25
2021-08-27,0.00015721541207272993,-0.0005997723406498043,-0.0007569877527225342,844,844,1688,2021-08-26
2021-08-30,-0.00440643761937674,-0.0005970924075549845,0.003809345211821756,844,844,1688,2021-08-27
2021-08-31,0.022553992023644366,0.012460537477150268,-0.010093454546494098,844,844,1688,2021-08-30
2021-09-01,0.022684445367413847,0.008455159047353712,-0.014229286320060135,844,844,1688,2021-08-31
2021-09-02,0.010688046585332603,0.013672259758041611,0.002984213172709008,844,844,1688,2021-09-01
2021-09-03,0.014244183497299244,0.006146819318760593,-0.008097364178538652,844,844,1688,2021-09-02
2021-09-06,-0.007664376907062981,0.008823980671019655,0.016488357578082636,844,844,1688,2021-09-03
2021-09-07,0.0044930742402599436,0.013742620267337954,0.00924954602707801,844,844,1688,2021-09-06
2021-09-08,0.01940388274307246,0.016762766746381916,-0.002641115996690541,844,844,1688,2021-09-07
2021-09-09,0.014799643926776889,0.01004097898900217,-0.004758664937774719,844,844,1688,2021-09-08
2021-09-10,-0.013457343024780279,-0.009253168425019616,0.004204174599760664,844,844,1688,2021-09-09
2021-09-13,0.01985610584124315,0.013750981972149494,-0.006105123869093656,843,843,1686,2021-09-10
2021-09-14,-0.025849379159542208,-0.021724126836533533,0.004125252323008675,843,843,1686,2021-09-13
2021-09-15,0.00885249252338389,0.010232135767782662,0.0013796432443987715,843,843,1686,2021-09-14
2021-09-16,0.012851394615253193,-0.010612631322792157,-0.02346402593804535,843,843,1686,2021-09-15
2021-09-17,-0.004016456544916756,-0.005599337709332344,-0.0015828811644155885,843,843,1686,2021-09-16
2021-09-22,0.012765413373155336,0.010928774044574045,-0.0018366393285812923,843,843,1686,2021-09-17
2021-09-23,0.015602622669049241,0.01652504044648524,0.0009224177774359973,843,843,1686,2021-09-22
2021-09-24,-0.015356898791701311,-0.021238850165582093,-0.005881951373880782,843,843,1686,2021-09-23
2021-09-27,-0.010230107785361129,-0.03170324842681223,-0.0214731406414511,843,843,1686,2021-09-24
2021-09-28,0.01622139503077643,0.013185984906671349,-0.003035410124105082,843,843,1686,2021-09-27
2021-09-29,0.005667154982247239,-0.023505758834818757,-0.029172913817065996,872,872,1744,2021-09-28
2021-09-30,-0.014612753843103142,0.013556640283143805,0.028169394126246947,872,872,1744,2021-09-29
2021-10-08,0.01606129380169705,0.019747060597520443,0.0036857667958233933,872,872,1744,2021-09-30
2021-10-11,-0.0020949715832981083,-0.002457560474852162,-0.0003625888915540539,872,872,1744,2021-10-08
2021-10-12,0.0014012525705088454,-0.014343619167551272,-0.015744871738060117,872,872,1744,2021-10-11
2021-10-13,-0.021662263996910278,-0.007523491379135836,0.014138772617774442,872,872,1744,2021-10-12
2021-10-14,-0.005108531973359769,0.0008072491373531986,0.005915781110712968,872,872,1744,2021-10-13
2021-10-15,-0.012247077736037688,-0.011929732926051588,0.00031734480998609984,872,872,1744,2021-10-14
2021-10-18,0.008340745999638853,0.011857372217792516,0.0035166262181536632,872,872,1744,2021-10-15
2021-10-19,-0.007709887507033397,-4.000858533371869e-06,0.007705886648500026,872,872,1744,2021-10-18
2021-10-20,-0.007454935958726315,-0.004308369939779427,0.003146566018946887,872,872,1744,2021-10-19
2021-10-21,0.0032397680863389846,-0.002628966137318774,-0.0058687342236577586,872,872,1744,2021-10-20
2021-10-22,-0.006774505952288912,-0.010909887747236748,-0.004135381794947836,872,872,1744,2021-10-21
2021-10-25,-0.012881269996720889,-0.0007892725374270879,0.012091997459293801,872,872,1744,2021-10-22
2021-10-26,-0.0021746189843173816,-0.007283368804412658,-0.0051087498200952765,872,872,1744,2021-10-25
2021-10-27,-0.004936149904951786,-0.017005909106679495,-0.012069759201727709,872,872,1744,2021-10-26
2021-10-28,-8.978798854819038e-05,-0.015316509624587145,-0.015226721636038954,872,872,1744,2021-10-27
2021-10-29,-0.006379444698102935,0.012015064316519872,0.018394509014622806,872,872,1744,2021-10-28
2021-11-01,-0.0021228476795835897,0.0070703924533647225,0.009193240132948312,872,872,1744,2021-10-29
2021-11-02,-0.01368912077095771,-0.019599374357384215,-0.005910253586426506,872,872,1744,2021-11-01
2021-11-03,0.00622003147814713,0.007661366283686654,0.001441334805539524,872,872,1744,2021-11-02
2021-11-04,-0.011340918761824827,0.005717898516454229,0.017058817278279056,872,872,1744,2021-11-03
2021-11-05,0.001029653318826226,-0.006238044243672205,-0.007267697562498431,872,872,1744,2021-11-04
2021-11-08,0.002858298864170627,0.007172351038263531,0.004314052174092904,872,872,1744,2021-11-05
2021-11-09,-0.011788843237832792,0.0044481874314149,0.01623703066924769,872,872,1744,2021-11-08
2021-11-10,-0.00043070772792655433,0.003897205123416662,0.004327912851343216,872,872,1744,2021-11-09
2021-11-11,0.004794127519594621,0.013567312723803765,0.008773185204209144,872,872,1744,2021-11-10
2021-11-12,-0.010911919645271632,1.769023601816818e-05,0.0109296098812898,872,872,1744,2021-11-11
2021-11-15,0.010027364136230428,0.008603186968917343,-0.001424177167313086,872,872,1744,2021-11-12
2021-11-16,0.0024815235544684193,-0.005045637010820148,-0.0075271605652885674,872,872,1744,2021-11-15
2021-11-17,-0.006917648693282057,0.007505155334503289,0.014422804027785346,872,872,1744,2021-11-16
2021-11-18,-0.0009988623392844058,-0.005832816294954239,-0.004833953955669833,872,872,1744,2021-11-17
2021-11-19,0.0012388414645851248,0.01112430323357031,0.009885461768985184,872,872,1744,2021-11-18
2021-11-22,-0.01655190605772867,-0.00032275169005352894,0.016229154367675143,872,872,1744,2021-11-19
2021-11-23,0.005743591559826112,0.005512956194343828,-0.00023063536548228428,872,872,1744,2021-11-22
2021-11-24,0.00340953474115951,0.0033565874185785835,-5.2947322580926726e-05,872,872,1744,2021-11-23
2021-11-25,0.0014534391915676187,-0.001062906914050525,-0.0025163461056181436,872,872,1744,2021-11-24
2021-11-26,-0.00603175710436025,-0.004934986011752899,0.0010967710926073511,872,872,1744,2021-11-25
2021-11-29,-0.014604590197538927,-0.0075603263385068025,0.0070442638590321235,872,872,1744,2021-11-26
2021-11-30,0.0065954640557534545,0.009432191395477085,0.00283672733972363,872,872,1744,2021-11-29
2021-12-01,0.015405764195217936,0.016069444810312555,0.0006636806150946189,872,872,1744,2021-11-30
2021-12-02,0.011970335707878312,-0.0005323002590621178,-0.01250263596694043,872,872,1744,2021-12-01
2021-12-03,0.004472459941393645,0.007943856368315428,0.0034713964269217825,872,872,1744,2021-12-02
2021-12-06,0.0074315021931816135,-0.00698280841365887,-0.014414310606840484,872,872,1744,2021-12-03
2021-12-07,0.021062169256160706,0.0068735669902394965,-0.01418860226592121,872,872,1744,2021-12-06
2021-12-08,-0.014097501382199121,0.0028890070511303533,0.016986508433329474,872,872,1744,2021-12-07
2021-12-09,0.00269175124757679,0.0065636032915482026,0.0038718520439714127,872,872,1744,2021-12-08
2021-12-10,-0.007850147987608889,-0.000185088451868686,0.007665059535740202,872,872,1744,2021-12-09
2021-12-13,0.0006103592637422967,0.0024790744796616905,0.0018687152159193939,872,872,1744,2021-12-10
2021-12-14,-0.0027316263932004293,0.00014330618876936817,0.0028749325819697976,872,872,1744,2021-12-13
2021-12-15,0.015364688443848185,0.009968951331051884,-0.005395737112796301,872,872,1744,2021-12-14
2021-12-16,0.009909043660168423,0.012995409987027097,0.003086366326858673,872,872,1744,2021-12-15
2021-12-17,0.019032523990388996,0.0026737096910158797,-0.016358814299373116,872,872,1744,2021-12-16
2021-12-20,0.01768390914854635,0.0003961966765632848,-0.017287712471983064,872,872,1744,2021-12-17
2021-12-21,0.014888070299933687,0.025356157443754645,0.010468087143820958,872,872,1744,2021-12-20
2021-12-22,-0.012457833616032227,-0.004640731012558874,0.007817102603473354,872,872,1744,2021-12-21
2021-12-23,-0.0014992418432790053,-0.005127950216623805,-0.0036287083733447995,872,872,1744,2021-12-22
2021-12-24,0.005340770576760866,-0.012411813810066927,-0.017752584386827794,872,872,1744,2021-12-23
2021-12-27,0.00935417791105956,0.0069030156849346335,-0.0024511622261249267,872,872,1744,2021-12-24
2021-12-28,-0.011457852430115698,-0.0015965260154765263,0.009861326414639172,872,872,1744,2021-12-27
2021-12-29,0.007057952543385457,0.0010172934767724631,-0.006040659066612993,872,872,1744,2021-12-28
2021-12-30,-0.002812523109868589,0.007118890797061503,0.009931413906930092,898,898,1796,2021-12-29
2021-12-31,0.0006514833809119951,0.006164526216042143,0.005513042835130148,898,898,1796,2021-12-30
2022-01-04,0.0260856823579109,0.019965444136308252,-0.006120238221602649,898,898,1796,2021-12-31
2022-01-05,0.01637986399319019,-0.004713515668718032,-0.02109337966190822,898,898,1796,2022-01-04
2022-01-06,0.006812861945266846,0.008901463324773136,0.0020886013795062895,898,898,1796,2022-01-05
2022-01-07,0.018139351036300558,-0.003496646346494256,-0.021635997382794814,898,898,1796,2022-01-06
2022-01-10,0.0025490665299505643,0.007856336416177976,0.005307269886227412,898,898,1796,2022-01-07
2022-01-11,0.012838818151637496,0.0013563154007286812,-0.011482502750908815,898,898,1796,2022-01-10
2022-01-12,-0.014449141633981633,0.0036894640018448445,0.018138605635826477,898,898,1796,2022-01-11
2022-01-13,0.013175070394888801,-0.0012765167417980003,-0.014451587136686801,898,898,1796,2022-01-12
2022-01-14,-0.02606614098414951,-0.020045085015044376,0.006021055969105134,898,898,1796,2022-01-13
2022-01-17,-0.005415149888668411,0.009393984032425555,0.014809133921093965,898,898,1796,2022-01-14
2022-01-18,0.007079993480536108,-0.0035492906810964163,-0.010629284161632524,898,898,1796,2022-01-17
2022-01-19,0.020538306153980276,0.009389672902214305,-0.01114863325176597,898,898,1796,2022-01-18
2022-01-20,0.006997902658474244,-0.015614771147491546,-0.02261267380596579,898,898,1796,2022-01-19
2022-01-21,0.005001319843557649,-0.007398036811722801,-0.01239935665528045,898,898,1796,2022-01-20
2022-01-24,-0.01357578551892024,-0.007780502598255073,0.005795282920665166,898,898,1796,2022-01-21
2022-01-25,-0.0055013642852725295,-0.03964830345338401,-0.03414693916811148,898,898,1796,2022-01-24
2022-01-26,0.011165254670415587,0.011399769167471544,0.00023451449705595733,898,898,1796,2022-01-25
2022-01-27,0.009967602434013925,-0.022743155608339605,-0.03271075804235353,898,898,1796,2022-01-26
2022-01-28,0.007432900213998164,0.01085805678726726,0.003425156573269096,898,898,1796,2022-01-27
2022-02-07,0.01495860695004769,0.02035213729984041,0.005393530349792718,898,898,1796,2022-01-28
2022-02-08,0.030465216299534095,0.02748479735994208,-0.002980418939592012,898,898,1796,2022-02-07
2022-02-09,-0.006846766414031936,0.008718252234568716,0.015565018648600652,898,898,1796,2022-02-08
2022-02-10,0.015531080329065167,0.005523996959021854,-0.010007083370043314,898,898,1796,2022-02-09
2022-02-11,0.010847167709868877,-0.011227628324091438,-0.022074796033960314,898,898,1796,2022-02-10
2022-02-14,-0.006864366198357899,-0.004983742697501618,0.0018806235008562806,898,898,1796,2022-02-11
2022-02-15,-0.02123834346057353,-0.004594857542018492,0.016643485918555037,898,898,1796,2022-02-14
2022-02-16,0.007188282985067368,0.01370893750791438,0.006520654522847012,898,898,1796,2022-02-15
2022-02-17,-0.010590524588445265,-0.00662120633791642,0.0039693182505288445,898,898,1796,2022-02-16
2022-02-18,0.014287687443626304,0.015043045260970363,0.0007553578173440589,898,898,1796,2022-02-17
2022-02-21,0.0025725970842081676,0.011763344907624138,0.00919074782341597,898,898,1796,2022-02-18
2022-02-22,-0.0048745592533227374,-0.012622938064426176,-0.007748378811103439,898,898,1796,2022-02-21
2022-02-23,-0.024432900802995206,0.0035383793037062415,0.027971280106701447,898,898,1796,2022-02-22
2022-02-24,-0.0023195139164182074,-0.024438169020188624,-0.022118655103770417,898,898,1796,2022-02-23
2022-02-25,-0.005710202156698612,0.00856041063578778,0.014270612792486391,898,898,1796,2022-02-24
2022-02-28,-0.005555754484795077,-0.0005180840211204457,0.005037670463674631,898,898,1796,2022-02-25
2022-03-01,0.005663029727625756,0.010386958969284092,0.0047239292416583365,898,898,1796,2022-02-28
2022-03-02,0.010205376434878212,0.008700139556163264,-0.0015052368787149485,898,898,1796,2022-03-01
2022-03-03,0.025889991361218716,0.011849458366972052,-0.014040532994246662,898,898,1796,2022-03-02
2022-03-04,-0.002333109819519428,-0.01176865409253438,-0.009435544273014951,898,898,1796,2022-03-03
2022-03-07,0.01244111007028623,-0.007923120440849266,-0.020364230511135496,898,898,1796,2022-03-04
2022-03-08,-0.0028873114333026924,-0.030473549175166172,-0.02758623774186348,898,898,1796,2022-03-07
2022-03-09,-0.006311775594183028,-0.01609010856193723,-0.009778332967754204,898,898,1796,2022-03-08
2022-03-10,-0.004868321688401917,0.01568303440350179,0.020551356091903707,898,898,1796,2022-03-09
2022-03-11,0.002050462557065761,0.0068199690141429745,0.0047695064570772135,898,898,1796,2022-03-10
2022-03-14,0.0034185231173206945,-0.023183293755152972,-0.026601816872473667,898,898,1796,2022-03-11
2022-03-15,-0.019266557581064415,-0.05766852990878322,-0.0384019723277188,898,898,1796,2022-03-14
2022-03-16,0.00044543940630083906,0.03147897233489328,0.03103353292859244,898,898,1796,2022-03-15
2022-03-17,-0.009389425834985102,0.013349576316417006,0.022739002151402107,898,898,1796,2022-03-16
2022-03-18,0.020944835785767293,0.02411179988752558,0.0031669641017582875,898,898,1796,2022-03-17
2022-03-21,-0.0065519961010155146,0.008113387080920595,0.014665383181936109,898,898,1796,2022-03-18
2022-03-22,0.01999550322906592,0.011020831820977907,-0.008974671408088013,898,898,1796,2022-03-21
2022-03-23,-0.003812605106665556,7.125296355405626e-06,0.0038197304030209616,898,898,1796,2022-03-22
2022-03-24,0.0019978831697289503,-0.00938376486386626,-0.011381648033595211,898,898,1796,2022-03-23
2022-03-25,0.015946742331793762,0.0029104324604908513,-0.013036309871302911,898,898,1796,2022-03-24
2022-03-28,0.019496211129671676,0.007497300344975636,-0.01199891078469604,898,898,1796,2022-03-25
2022-03-29,-0.0009477780212330221,-0.00862358948321845,-0.0076758114619854285,898,898,1796,2022-03-28
2022-03-30,-0.0041969709878020775,0.016055938645141144,0.02025290963294322,898,898,1796,2022-03-29
2022-03-31,0.01930038029033044,0.006671478427782623,-0.012628901862547814,898,898,1796,2022-03-30
2022-04-01,0.008210102596574141,0.007123014075735213,-0.0010870885208389284,935,935,1870,2022-03-31
2022-04-06,0.021958499393290757,0.019742356046044334,-0.002216143347246423,935,935,1870,2022-04-01
2022-04-07,-0.003625811526361069,-0.022557151497196573,-0.018931339970835504,935,935,1870,2022-04-06
2022-04-08,0.016225541470311952,0.00494876897062586,-0.011276772499686094,935,935,1870,2022-04-07
2022-04-11,0.011330311528629983,-0.022300539306321088,-0.03363085083495107,935,935,1870,2022-04-08
2022-04-12,0.002040737260604412,0.017282106843475822,0.01524136958287141,935,935,1870,2022-04-11
2022-04-13,0.006883832785116527,-0.01373796514523154,-0.020621797930348067,935,935,1870,2022-04-12
2022-04-14,0.003130635770730807,0.010570529161810031,0.007439893391079224,935,935,1870,2022-04-13
2022-04-15,0.0007490982617142546,-0.013505837306434986,-0.014254935568149241,935,935,1870,2022-04-14
2022-04-18,-0.01401727453910438,-0.003146644412262303,0.010870630126842078,935,935,1870,2022-04-15
2022-04-19,0.012276833017025531,0.009670147395695298,-0.0026066856213302334,935,935,1870,2022-04-18
2022-04-20,-0.0017877770800989925,-0.01387450658051997,-0.012086729500420978,935,935,1870,2022-04-19
2022-04-21,-0.00013390034730546146,-0.03615059963191327,-0.03601669928460781,935,935,1870,2022-04-20
2022-04-22,0.019709391988038033,0.0007869910445929897,-0.018922400943445043,935,935,1870,2022-04-21
2022-04-25,0.004182702813008268,-0.06772078056651341,-0.07190348337952168,935,935,1870,2022-04-22
2022-04-26,0.001145185651076186,-0.029505630000557018,-0.030650815651633204,935,935,1870,2022-04-25
2022-04-27,-0.015603791641380454,0.0198308468352797,0.03543463847666015,935,935,1870,2022-04-26
2022-04-28,0.006035770993976819,-0.010488748004986602,-0.01652451899896342,935,935,1870,2022-04-27
2022-04-29,-0.005335778269223372,0.03680695105489802,0.04214272932412139,935,935,1870,2022-04-28
2022-05-05,-0.004831727787074901,0.010625278537909556,0.015457006324984457,935,935,1870,2022-04-29
2022-05-06,-0.012504285371924762,-0.02047494346424288,-0.007970658092318117,935,935,1870,2022-05-05
2022-05-09,0.008068047695105099,0.018482113438313942,0.010414065743208844,935,935,1870,2022-05-06
2022-05-10,-0.00835565507704997,0.011096790154855155,0.019452445231905126,935,935,1870,2022-05-09
2022-05-11,-0.012305011086509027,-0.001442288437912983,0.010862722648596043,935,935,1870,2022-05-10
2022-05-12,0.0023428429271736373,0.0057723112701384026,0.0034294683429647653,935,935,1870,2022-05-11
2022-05-13,0.008797422452930387,0.0127099125377323,0.003912490084801914,935,935,1870,2022-05-12
2022-05-16,0.007010745531816321,0.005272922522973201,-0.0017378230088431193,935,935,1870,2022-05-13
2022-05-17,-0.01359173027317172,-0.007058689886530848,0.006533040386640872,935,935,1870,2022-05-16
2022-05-18,0.0014248476555373483,0.005776311844930646,0.004351464189393298,935,935,1870,2022-05-17
2022-05-19,-0.0021924124887965322,0.00798018204968547,0.010172594538482002,935,935,1870,2022-05-18
2022-05-20,-0.0006340997436566354,0.010579483685527661,0.011213583429184297,935,935,1870,2022-05-19
2022-05-23,-0.0012142450264627808,0.009611576104564555,0.010825821131027336,935,935,1870,2022-05-20
2022-05-24,0.00318284585106781,-0.03642180252207625,-0.039604648373144064,934,934,1868,2022-05-23
2022-05-25,0.013198117759888413,0.023344468239330035,0.010146350479441622,934,934,1868,2022-05-24
2022-05-26,0.012389019469916752,0.008350823880973236,-0.004038195588943518,934,934,1868,2022-05-25
2022-05-27,0.0035217269755516527,0.0014228373640817185,-0.002098889611469934,934,934,1868,2022-05-26
2022-05-30,-0.006856812094678037,0.004966109039483985,0.011822921134162022,934,934,1868,2022-05-27
2022-05-31,-0.005424369289945177,0.006135127093296312,0.01155949638324149,934,934,1868,2022-05-30
2022-06-01,0.002880174683841539,0.004185283763316631,0.0013051090794750921,934,934,1868,2022-05-31
2022-06-02,-0.009650352343262574,0.0008420781632857578,0.010492430506548332,934,934,1868,2022-06-01
2022-06-06,-0.013186065933152706,0.007457882718634444,0.02064394865178715,934,934,1868,2022-06-02
2022-06-07,0.006249140710373968,-0.00010679633003693616,-0.0063559370404109045,934,934,1868,2022-06-06
2022-06-08,0.0039060073537128034,0.0005301475167606682,-0.0033758598369521354,934,934,1868,2022-06-07
2022-06-09,0.011297971735484089,-0.011500035410209929,-0.022798007145694018,934,934,1868,2022-06-08
2022-06-10,-0.005690157987281312,0.010983784229046415,0.016673942216327727,934,934,1868,2022-06-09
2022-06-13,-0.013724752140934098,-0.00836353703135507,0.005361215109579028,934,934,1868,2022-06-10
2022-06-14,0.014192480280422547,0.009598913476629424,-0.004593566803793123,934,934,1868,2022-06-13
2022-06-15,0.009524953138517412,0.005188965583879414,-0.004335987554637998,934,934,1868,2022-06-14
2022-06-16,-0.014815154788523695,-0.0029219376012395676,0.011893217187284127,934,934,1868,2022-06-15
2022-06-17,-0.013936863523149318,-0.003048558366968763,0.010888305156180555,933,933,1866,2022-06-16
2022-06-20,-0.005023996981363448,0.006273198925121999,0.011297195906485447,933,933,1866,2022-06-17
2022-06-21,0.012251452396951093,0.00029008408502817447,-0.011961368311922918,933,933,1866,2022-06-20
2022-06-22,-0.004382584492536524,-0.013304423711963305,-0.008921839219426781,932,932,1864,2022-06-21
2022-06-23,-0.007771546088770653,0.013816605723467592,0.021588151812238245,931,931,1862,2022-06-22
2022-06-24,-0.013778348088971652,0.0007913877015126922,0.014569735790484345,931,931,1862,2022-06-23
2022-06-27,-0.006068231839554754,0.005203860876983841,0.011272092716538595,930,930,1860,2022-06-24
2022-06-28,0.00320249976282414,0.012907527952355951,0.009705028189531811,930,930,1860,2022-06-27
2022-06-29,0.014716165473285442,-0.012041892887308173,-0.026758058360593615,929,929,1858,2022-06-28
2022-06-30,-0.008790312156254202,0.0030941861798948994,0.011884498336149102,946,946,1892,2022-06-29
2022-07-01,0.00313241600810583,-0.00044082711207722356,-0.0035732431201830534,946,946,1892,2022-06-30
2022-07-04,-0.010999010946960795,0.0006227046862744535,0.011621715633235248,945,945,1890,2022-07-01
2022-07-05,0.005037973418119857,-0.002773974926299598,-0.007811948344419455,945,945,1890,2022-07-04
2022-07-06,-0.010000077942005952,-0.014919027780502494,-0.004918949838496541,945,945,1890,2022-07-05
2022-07-07,-0.0034937711219207605,0.004966091754185889,0.00845986287610665,945,945,1890,2022-07-06
2022-07-08,0.007333251310385991,0.0036971023494450778,-0.0036361489609409133,945,945,1890,2022-07-07
2022-07-11,0.008602044789149046,-0.0032877347725539974,-0.011889779561703043,945,945,1890,2022-07-08
2022-07-12,0.020287548537418734,-0.0022081066352373684,-0.0224956551726561,945,945,1890,2022-07-11
2022-07-13,0.002899925206667941,0.01159434374935839,0.008694418542690449,945,945,1890,2022-07-12
2022-07-14,-0.02397681305095912,-0.007703420161139808,0.01627339288981931,945,945,1890,2022-07-13
2022-07-15,-0.019590425587503693,-0.030315227039717983,-0.010724801452214288,945,945,1890,2022-07-14
2022-07-18,0.017409435035943107,0.030710397284722205,0.013300962248779098,945,945,1890,2022-07-15
2022-07-19,0.0028143601437334827,0.009061738519171077,0.006247378375437595,945,945,1890,2022-07-18
2022-07-20,-0.005537118772210281,0.005600994352805531,0.011138113125015812,945,945,1890,2022-07-19
2022-07-21,-0.0032169395394244043,-0.0055856660711050285,-0.0023687265316806243,945,945,1890,2022-07-20
2022-07-22,0.006412003784150038,0.00250918679483419,-0.0039028169893158484,945,945,1890,2022-07-21
2022-07-25,0.003026884264771293,-0.005291381141905356,-0.008318265406676649,944,944,1888,2022-07-22
2022-07-26,-0.0010673048130740194,0.01107113452085946,0.012138439333933479,944,944,1888,2022-07-25
2022-07-27,-0.009181595669089014,0.0009236619789578891,0.010105257648046904,944,944,1888,2022-07-26
2022-07-28,-0.001388117343383245,0.004521581879047416,0.005909699222430661,944,944,1888,2022-07-27
2022-07-29,0.001252211447748763,-0.005935593125874501,-0.007187804573623264,944,944,1888,2022-07-28
2022-08-01,-0.010656942973469507,-0.0015233083831956292,0.009133634590273878,944,944,1888,2022-07-29
2022-08-02,-0.01236507542519295,-0.03988093328391367,-0.02751585785872072,944,944,1888,2022-08-01
2022-08-03,-0.003153252588752725,-0.008036923823752026,-0.004883671234999301,944,944,1888,2022-08-02
2022-08-04,0.0026346193644169406,0.012979384554964316,0.010344765190547375,944,944,1888,2022-08-03
2022-08-05,-0.0019477830443714716,0.011142455611859423,0.013090238656230895,944,944,1888,2022-08-04
2022-08-08,-0.008042947693334527,0.007560133897571745,0.015603081590906271,944,944,1888,2022-08-05
2022-08-09,-0.006471652768671864,-0.0008042305250521163,0.005667422243619747,944,944,1888,2022-08-08
2022-08-10,-0.0027288111218236504,-0.00035287058566385045,0.0023759405361597997,944,944,1888,2022-08-09
2022-08-11,0.01119014571785278,0.017991162298806804,0.0068010165809540245,944,944,1888,2022-08-10
2022-08-12,0.019333729970026234,0.005815043426175337,-0.013518686543850897,944,944,1888,2022-08-11
2022-08-15,-0.0110504128412703,0.00012772404848813567,0.011178136889758437,944,944,1888,2022-08-12
2022-08-16,0.0005771554210232876,0.00696586006040145,0.006388704639378163,944,944,1888,2022-08-15
2022-08-17,0.006841323901593451,0.006449991116892805,-0.00039133278470064603,944,944,1888,2022-08-16
2022-08-18,-0.013534070939673452,-0.007609106756450574,0.005924964183222879,944,944,1888,2022-08-17
2022-08-19,0.020269721765332545,9.818310274425571e-05,-0.02017153866258829,944,944,1888,2022-08-18
2022-08-22,-0.0006946755681341617,0.006882258207609516,0.007576933775743678,944,944,1888,2022-08-19
2022-08-23,-0.0006732678627735249,0.0026572187785538024,0.0033304866413273273,945,945,1890,2022-08-22
2022-08-24,0.015079332522709106,-0.019043346413707793,-0.0341226789364169,945,945,1890,2022-08-23
2022-08-25,0.019131943801829816,0.008069880192757692,-0.011062063609072125,945,945,1890,2022-08-24
2022-08-26,0.0021851131570809782,-0.004654623949180814,-0.006839737106261792,945,945,1890,2022-08-25
2022-08-29,0.001696903828757204,0.007436273133686047,0.005739369304928843,945,945,1890,2022-08-26
2022-08-30,0.008978944872094352,0.001994976755320057,-0.006983968116774296,945,945,1890,2022-08-29
2022-08-31,0.011276565378684118,-0.016865025171135528,-0.028141590549819646,945,945,1890,2022-08-30
2022-09-01,0.006321472568220753,0.0004548985739339326,-0.00586657399428682,945,945,1890,2022-08-31
2022-09-02,-0.003697315323187879,0.00794428787693703,0.011641603200124908,945,945,1890,2022-09-01
2022-09-05,0.011684248247631378,0.011685079803240217,8.315556088377354e-07,945,945,1890,2022-09-02
2022-09-06,-0.005012791922798705,0.011749028976565427,0.016761820899364132,945,945,1890,2022-09-05
2022-09-07,-0.008780340506078389,-0.0006833008969534497,0.008097039609124938,945,945,1890,2022-09-06
2022-09-08,0.005592892656324975,-0.004318317188149738,-0.009911209844474713,945,945,1890,2022-09-07
2022-09-09,0.007232732198825411,0.005336390968911683,-0.0018963412299137278,945,945,1890,2022-09-08
2022-09-13,-0.007960317791567369,-0.0023643811646164308,0.0055959366269509375,945,945,1890,2022-09-09
2022-09-14,-0.0022075403176449347,-0.008721737773043116,-0.006514197455398181,945,945,1890,2022-09-13
2022-09-15,0.01914386323931622,-0.010201475890458278,-0.029345339129774498,945,945,1890,2022-09-14
2022-09-16,-0.014403262915250858,-0.03084043626873871,-0.016437173353487853,945,945,1890,2022-09-15
2022-09-19,0.0037083509604805675,-0.009875570175773804,-0.013583921136254371,945,945,1890,2022-09-16
2022-09-20,-0.005981243989315134,0.00947673480291761,0.015457978792232744,945,945,1890,2022-09-19
2022-09-21,0.020838650009779316,0.01362598966325479,-0.007212660346524526,945,945,1890,2022-09-20
2022-09-22,-0.008230219245740371,-0.008183639450356548,4.657979538382245e-05,945,945,1890,2022-09-21
2022-09-23,0.010992130599696729,-0.012097202758910682,-0.02308933335860741,945,945,1890,2022-09-22
2022-09-26,-0.024971496073321272,-0.028796745227331565,-0.003825249154010294,945,945,1890,2022-09-23
2022-09-27,-0.0012848072307752346,0.019102537120088095,0.02038734435086333,945,945,1890,2022-09-26
2022-09-28,0.010901636857207946,-0.018965769233553958,-0.029867406090761904,945,945,1890,2022-09-27
2022-09-29,-0.012318956984072461,-0.011914998558635615,0.00040395842543684704,962,962,1924,2022-09-28
2022-09-30,0.018509655060756136,-0.0008199172885638342,-0.019329572349319972,962,962,1924,2022-09-29
2022-10-10,0.017724080446066992,-0.008713947760864258,-0.026438028206931252,962,962,1924,2022-09-30
2022-10-11,0.0005434838655924553,0.004269595445819766,0.0037261115802273105,962,962,1924,2022-10-10
2022-10-12,-0.0085431860583286,0.02107751766719137,0.02962070372551997,962,962,1924,2022-10-11
2022-10-13,-0.00823439941064751,0.0027158812639356163,0.010950280674583127,962,962,1924,2022-10-12
