trade_date,growth_return,long_return,short_return,long_count,short_count,holdings_count,signal_date
2022-02-07,0.00758034491554546,0.016223187921479643,0.008642843005934183,802,802,1604,2022-01-28
2022-02-08,-0.010628777374818994,0.010733695188038263,0.021362472562857258,802,802,1604,2022-02-07
2022-02-09,-0.001757564875954614,0.013512509517914028,0.015270074393868642,802,802,1604,2022-02-08
2022-02-10,-0.00028556481895206185,-0.00218037563009818,-0.001894810811146118,802,802,1604,2022-02-09
2022-02-11,0.0005678214856305076,-0.019113157421688703,-0.01968097890731921,802,802,1604,2022-02-10
2022-02-14,-0.006452733552757657,-0.001933750518956288,0.004518983033801369,802,802,1604,2022-02-11
2022-02-15,0.010344091503300516,0.008087021018084386,-0.00225707048521613,802,802,1604,2022-02-14
2022-02-16,0.0009528857142007251,0.011893145183383391,0.010940259469182666,802,802,1604,2022-02-15
2022-02-17,0.006737260090430335,0.0024455781205525826,-0.004291681969877752,802,802,1604,2022-02-16
2022-02-18,-0.004384992634547089,0.0066739793892312636,0.011058972023778353,802,802,1604,2022-02-17
2022-02-21,-0.009923035102020574,0.0110632484695099,0.020986283571530474,802,802,1604,2022-02-18
2022-02-22,0.002784882485448498,-0.007352705937906883,-0.010137588423355381,802,802,1604,2022-02-21
2022-02-23,0.007999544712511342,0.021082653078447484,0.013083108365936142,802,802,1604,2022-02-22
2022-02-24,0.004078072939694186,-0.020867197241647668,-0.024945270181341853,802,802,1604,2022-02-23
2022-02-25,0.0032572258214512446,0.011576140707331225,0.00831891488587998,802,802,1604,2022-02-24
2022-02-28,0.007775307563626774,0.005698475039642509,-0.0020768325239842655,802,802,1604,2022-02-25
2022-03-01,-0.007512104137692562,0.005162645407355999,0.012674749545048561,802,802,1604,2022-02-28
2022-03-02,-0.006916504527535856,0.0028798106954641724,0.009796315223000028,802,802,1604,2022-03-01
2022-03-03,-0.004316935804869577,-0.0040462753155636084,0.00027066048930596845,802,802,1604,2022-03-02
2022-03-04,-0.001331359565748846,-0.011855334651286534,-0.010523975085537688,802,802,1604,2022-03-03
2022-03-07,-0.00632156726776343,-0.01624961841290399,-0.00992805114514056,802,802,1604,2022-03-04
2022-03-08,-0.00040057037265857354,-0.030895476240107425,-0.03049490586744885,802,802,1604,2022-03-07
2022-03-09,-0.0019108828345491408,-0.014539677649970219,-0.012628794815421078,802,802,1604,2022-03-08
2022-03-10,0.004466862132849182,0.020447526303484117,0.015980664170634935,802,802,1604,2022-03-09
2022-03-11,-0.003570160447290101,0.005082118144713558,0.008652278592003659,802,802,1604,2022-03-10
2022-03-14,-0.0035443876650259297,-0.029133250594293825,-0.025588862929267896,802,802,1604,2022-03-11
2022-03-15,-0.0014901004957746378,-0.05126356627257483,-0.04977346577680019,802,802,1604,2022-03-14
2022-03-16,0.0022777391398987046,0.034167345962684365,0.03188960682278566,802,802,1604,2022-03-15
2022-03-17,0.002338812054324197,0.018679796332723406,0.01634098427839921,802,802,1604,2022-03-16
2022-03-18,-0.005605293390163482,0.012500556162491887,0.01810584955265537,802,802,1604,2022-03-17
2022-03-21,-0.004280437001170655,0.011582425558405204,0.01586286255957586,802,802,1604,2022-03-18
2022-03-22,-0.0015420951983359994,-0.0001534976113169906,0.0013885975870190088,802,802,1604,2022-03-21
2022-03-23,0.0035525009793948245,0.004263578842171957,0.0007110778627771325,802,802,1604,2022-03-22
2022-03-24,0.0008017886109099887,-0.01091027265025723,-0.011712061261167219,802,802,1604,2022-03-23
2022-03-25,-0.006274120876740602,-0.005434817350831142,0.0008393035259094607,802,802,1604,2022-03-24
2022-03-28,-0.004074758767997384,-0.005919746065866915,-0.0018449872978695309,802,802,1604,2022-03-25
2022-03-29,0.0024537499553159226,-0.005946540442918656,-0.008400290398234578,802,802,1604,2022-03-28
2022-03-30,0.007327932720445506,0.017288464638889094,0.009960531918443588,802,802,1604,2022-03-29
2022-03-31,-0.007322566758966279,-0.0075849149161958404,-0.000262348157229562,802,802,1604,2022-03-30
2022-04-01,0.0016913406319767747,0.0005310690402075365,-0.0011602715917692383,821,821,1642,2022-03-31
2022-04-06,-0.014375293876316668,0.0026864175666032586,0.017061711442919927,821,821,1642,2022-04-01
2022-04-07,0.004905635302337282,-0.019716749622485305,-0.024622384924822587,821,821,1642,2022-04-06
2022-04-08,0.006655396878143791,-0.0018902858602167611,-0.008545682738360552,821,821,1642,2022-04-07
2022-04-11,-0.00668854594029537,-0.03227512722710581,-0.025586581286810437,821,821,1642,2022-04-08
2022-04-12,-0.006516073652032507,0.014765892769748273,0.02128196642178078,821,821,1642,2022-04-11
2022-04-13,0.005895754708920878,-0.01504314755721104,-0.020938902266131917,821,821,1642,2022-04-12
2022-04-14,0.004491229830554528,0.01109144493639824,0.006600215105843713,821,821,1642,2022-04-13
2022-04-15,0.006019087289927422,-0.015683844508176965,-0.021702931798104386,821,821,1642,2022-04-14
2022-04-18,0.0021828166987192038,0.005295162694738768,0.0031123459960195644,821,821,1642,2022-04-15
2022-04-19,-0.0004522702111290659,0.004211716690685894,0.00466398690181496,821,821,1642,2022-04-18
2022-04-20,-0.0063202915749020535,-0.016339940830146244,-0.01001964925524419,821,821,1642,2022-04-19
2022-04-21,0.0017034529095552864,-0.03921570874868797,-0.040919161658243254,821,821,1642,2022-04-20
2022-04-22,0.0032704129769099127,-0.011014428304157602,-0.014284841281067514,821,821,1642,2022-04-21
2022-04-25,0.003097079987731191,-0.0759612136317752,-0.07905829361950639,821,821,1642,2022-04-22
2022-04-26,0.005683563409852009,-0.03347760710627056,-0.03916117051612257,821,821,1642,2022-04-25
2022-04-27,0.01927377429249103,0.04108847713371652,0.021814702841225494,821,821,1642,2022-04-26
2022-04-28,0.008735036232629117,-0.010463817776317825,-0.01919885400894694,821,821,1642,2022-04-27
2022-04-29,-0.004922310704467699,0.03782430657663755,0.04274661728110525,821,821,1642,2022-04-28
2022-05-05,0.0003311244463474975,0.014567008271949245,0.014235883825601748,821,821,1642,2022-04-29
2022-05-06,-0.005520076469475716,-0.015149684515142921,-0.009629608045667206,821,821,1642,2022-05-05
2022-05-09,-0.009541644543209025,0.011300371488790588,0.020842016031999613,821,821,1642,2022-05-06
2022-05-10,0.0033039929257549974,0.01633108839346562,0.013027095467710621,821,821,1642,2022-05-09
2022-05-11,0.010361453258382444,0.008644279331445718,-0.001717173926936726,821,821,1642,2022-05-10
2022-05-12,-0.006722003604768383,0.003696903664363832,0.010418907269132215,821,821,1642,2022-05-11
2022-05-13,-0.0007805943629298675,0.006590496915472557,0.007371091278402424,821,821,1642,2022-05-12
2022-05-16,-0.003707907276461712,0.0035940948906999417,0.007302002167161654,821,821,1642,2022-05-13
2022-05-17,0.009882433310994618,0.004854830910881296,-0.005027602400113322,821,821,1642,2022-05-16
2022-05-18,-0.009671941403188144,0.003560592089678446,0.01323253349286659,821,821,1642,2022-05-17
2022-05-19,-6.50810371164972e-05,0.009317952716531023,0.00938303375364752,821,821,1642,2022-05-18
2022-05-20,0.0047774114528316355,0.01478874743099346,0.010011335978161824,821,821,1642,2022-05-19
2022-05-23,-0.0006017063293918632,0.014737722159813487,0.01533942848920535,821,821,1642,2022-05-20
2022-05-24,0.0038125064860380017,-0.040090832366385096,-0.0439033388524231,820,820,1640,2022-05-23
2022-05-25,-0.01177309195772766,0.011652149631087506,0.023425241588815166,820,820,1640,2022-05-24
2022-05-26,-0.00331002441735678,0.001384974696131743,0.004694999113488523,820,820,1640,2022-05-25
2022-05-27,-3.874138397428543e-05,-0.001631780107932226,-0.0015930387239579407,820,820,1640,2022-05-26
2022-05-30,0.0016879874896305463,0.008206063555926407,0.0065180760662958605,820,820,1640,2022-05-27
2022-05-31,0.0007816571146412824,0.010197567623276617,0.009415910508635335,820,820,1640,2022-05-30
2022-06-01,-0.0012792903607431738,0.0035091624964336543,0.004788452857176828,820,820,1640,2022-05-31
2022-06-02,0.0031673040441278725,0.007418340332599395,0.004251036288471522,820,820,1640,2022-06-01
2022-06-06,0.007070717737931246,0.019708556610148486,0.01263783887221724,820,820,1640,2022-06-02
2022-06-07,0.0026594997434269663,-0.003003911797479958,-0.005663411540906924,820,820,1640,2022-06-06
2022-06-08,0.00030215640095758163,-0.0011644973545633373,-0.0014666537555209189,820,820,1640,2022-06-07
2022-06-09,0.003243964387663268,-0.01728355749107738,-0.02052752187874065,820,820,1640,2022-06-08
2022-06-10,0.008225779648362203,0.02030793506979206,0.012082155421429857,820,820,1640,2022-06-09
2022-06-13,0.002075543290168988,0.00570451250762474,0.0036289692174557523,820,820,1640,2022-06-10
2022-06-14,-0.0012386376685377632,0.0009022126166152865,0.0021408502851530497,820,820,1640,2022-06-13
2022-06-15,-0.002867948430821607,-0.004443486481382135,-0.0015755380505605276,820,820,1640,2022-06-14
2022-06-16,-0.008685628193151534,0.002589835972467892,0.011275464165619427,820,820,1640,2022-06-15
2022-06-17,0.009241601904191118,0.009418072255451368,0.00017647035126024972,820,820,1640,2022-06-16
2022-06-20,-0.005805229638347066,0.006415685191464854,0.01222091482981192,820,820,1640,2022-06-17
2022-06-21,-0.008569372906355217,-0.009484180265301847,-0.0009148073589466298,819,819,1638,2022-06-20
2022-06-22,-0.00035756715014728137,-0.011750729506487891,-0.01139316235634061,818,818,1636,2022-06-21
2022-06-23,0.005210567386892441,0.0210407299991795,0.01583016261228706,817,817,1634,2022-06-22
2022-06-24,0.005018508890908174,0.010986761980766722,0.005968253089858548,817,817,1634,2022-06-23
2022-06-27,0.0024678125010859416,0.011212527276565791,0.00874471477547985,817,817,1634,2022-06-24
2022-06-28,-0.0012940906360476654,0.014243470461043031,0.015537561097090697,816,816,1632,2022-06-27
2022-06-29,-0.004710340603858033,-0.024085303697275174,-0.01937496309341714,816,816,1632,2022-06-28
2022-06-30,0.004219140745496733,0.01018526624842806,0.005966125502931327,834,834,1668,2022-06-29
2022-07-01,0.004212176389862502,0.0018749850227407156,-0.0023371913671217867,834,834,1668,2022-06-30
2022-07-04,0.004722493961665238,0.0084366744067373,0.0037141804450720613,834,834,1668,2022-07-01
2022-07-05,0.006942391690731562,-0.0022858887607828454,-0.009228280451514408,834,834,1668,2022-07-04
2022-07-06,-0.003177582203872438,-0.01141622872722143,-0.008238646523348991,834,834,1668,2022-07-05
2022-07-07,0.0010851842897772208,0.009666927048996701,0.00858174275921948,834,834,1668,2022-07-06
2022-07-08,-0.00924436325294617,-0.003896049823458325,0.005348313429487845,834,834,1668,2022-07-07
2022-07-11,-0.0065541896065759745,-0.012662756045533862,-0.006108566438957888,834,834,1668,2022-07-08
2022-07-12,-0.00034079770924479516,-0.01598959826798493,-0.015648800558740135,834,834,1668,2022-07-11
2022-07-13,-0.003542511439752573,0.011985857514311502,0.015528368954064075,833,833,1666,2022-07-12
2022-07-14,0.010967171544816816,0.010684435363524473,-0.00028273618129234286,833,833,1666,2022-07-13
2022-07-15,0.011775067327424903,-0.014751502546451686,-0.02652656987387659,833,833,1666,2022-07-14
2022-07-18,-0.00877220603899935,0.020863297035588254,0.029635503074587604,833,833,1666,2022-07-15
2022-07-19,-0.003783777471476693,0.009771188143203921,0.013554965614680614,833,833,1666,2022-07-18
2022-07-20,0.0022304323304110354,0.009464900895954914,0.007234468565543879,833,833,1666,2022-07-19
2022-07-21,-0.006664280980172993,-0.007389590422536739,-0.0007253094423637456,833,833,1666,2022-07-20
2022-07-22,-0.0027205652693207474,-0.002115947842611591,0.0006046174267091563,833,833,1666,2022-07-21
2022-07-25,-0.0012911990198739998,-0.008822743250114853,-0.0075315442302408536,833,833,1666,2022-07-22
2022-07-26,0.00048618740045742667,0.013108391614891341,0.012622204214433915,833,833,1666,2022-07-25
2022-07-27,-0.0007987774702405319,0.0075267888377308,0.008325566307971332,833,833,1666,2022-07-26
2022-07-28,-0.0014983105194868165,0.00672101881421549,0.008219329333702306,833,833,1666,2022-07-27
2022-07-29,-0.002490755671262325,-0.007346408053148777,-0.0048556523818864515,833,833,1666,2022-07-28
2022-08-01,0.005058470451732238,0.007870257466769873,0.002811787015037635,833,833,1666,2022-07-29
2022-08-02,0.0005591601442197225,-0.03847315887507356,-0.039032319019293285,833,833,1666,2022-08-01
2022-08-03,-0.0005586833713254217,-0.004783460460437084,-0.004224777089111662,833,833,1666,2022-08-02
2022-08-04,-0.005708135061626155,0.012202019835052806,0.01791015489667896,833,833,1666,2022-08-03
2022-08-05,0.00047343145397573533,0.011887065570066321,0.011413634116090586,833,833,1666,2022-08-04
2022-08-08,0.0013787245004584763,0.015120044875083184,0.013741320374624708,833,833,1666,2022-08-05
2022-08-09,0.0047655036748647656,0.006520157888272484,0.0017546542134077177,833,833,1666,2022-08-08
2022-08-10,-0.0007784738646394711,0.0026041698399522917,0.003382643704591763,833,833,1666,2022-08-09
2022-08-11,-0.0009841063292219659,0.011996679174985368,0.012980785504207334,833,833,1666,2022-08-10
2022-08-12,-0.0033672294806196823,-0.0039845490888493745,-0.0006173196082296924,833,833,1666,2022-08-11
2022-08-15,0.005818883198702356,0.009383814893149309,0.0035649316944469525,833,833,1666,2022-08-12
2022-08-16,-0.0020309578767359216,0.007293672490626426,0.009324630367362348,833,833,1666,2022-08-15
2022-08-17,-0.004192302839215896,-0.0003390335774503219,0.003853269261765574,833,833,1666,2022-08-16
2022-08-18,0.0028869329774692115,0.0018384478765200863,-0.0010484851009491254,833,833,1666,2022-08-17
2022-08-19,-0.0057986674178163635,-0.014642495015912839,-0.008843827598096475,833,833,1666,2022-08-18
2022-08-22,0.005127883941197166,0.010445401732167613,0.005317517790970447,833,833,1666,2022-08-19
2022-08-23,-0.0012545531344033594,0.004227747211693893,0.005482300346097252,833,833,1666,2022-08-22
2022-08-24,-0.007333092796487899,-0.03269833234357452,-0.02536523954708662,833,833,1666,2022-08-23
2022-08-25,-0.0007322646770954741,-0.003473925475689163,-0.002741660798593689,833,833,1666,2022-08-24
2022-08-26,0.0015622757941873688,-0.005836282568959207,-0.007398558363146576,833,833,1666,2022-08-25
2022-08-29,-0.001416438787535509,0.0068342369720791095,0.008250675759614618,833,833,1666,2022-08-26
2022-08-30,-0.006751861800539989,-0.00743094135416709,-0.0006790795536271004,833,833,1666,2022-08-29
2022-08-31,-0.007675569469131567,-0.03180661436157271,-0.024131044892441146,833,833,1666,2022-08-30
2022-09-01,0.00016106426707615355,-0.0035400077325322727,-0.003701071999608426,833,833,1666,2022-08-31
2022-09-02,-0.005629888100805074,0.010888454104592665,0.01651834220539774,833,833,1666,2022-09-01
2022-09-05,-0.0008368107323533103,0.003944662743423888,0.0047814734757771985,833,833,1666,2022-09-02
2022-09-06,0.007059404022146063,0.01779468832821319,0.010735284306067126,833,833,1666,2022-09-05
2022-09-07,0.005978624358330639,0.006688536050625503,0.000709911692294864,833,833,1666,2022-09-06
2022-09-08,-0.0013285808505171717,-0.010861507844700741,-0.00953292699418357,833,833,1666,2022-09-07
2022-09-09,-0.001141899962688259,-0.0004978247828247889,0.0006440751798634701,833,833,1666,2022-09-08
2022-09-13,-0.005018632003229479,0.000167859876706863,0.005186491879936341,833,833,1666,2022-09-09
2022-09-14,-0.003451271416855802,-0.010655303043293655,-0.007204031626437853,833,833,1666,2022-09-13
2022-09-15,-0.00893376745481762,-0.02727907194774511,-0.01834530449292749,833,833,1666,2022-09-14
2022-09-16,0.004389696161037057,-0.02264261942348353,-0.027032315584520586,833,833,1666,2022-09-15
2022-09-19,0.003425326419811931,-0.01035677794176519,-0.01378210436157712,833,833,1666,2022-09-16
2022-09-20,0.00041426979079110804,0.014951769179612226,0.014537499388821118,833,833,1666,2022-09-19
2022-09-21,-0.004940366604074672,0.0018660478769765136,0.006806414481051186,833,833,1666,2022-09-20
2022-09-22,0.00532295232071591,-0.0009472900759728706,-0.0062702423966887804,833,833,1666,2022-09-21
