trade_date,momentum_return,market_return,market_volatility_21,market_momentum_21,market_volatility_63,market_momentum_63,volatility_ratio_21_63,market_breadth,market_breadth_ma_21,market_breadth_ma_63,active_return,active_nav,ewma_active_return_8,ewma_active_return_21,ewma_active_return_63,rsi_8,rsi_21,rsi_63,macd_8_21,macd_21_63,stoch_k_8,stoch_k_21,stoch_k_63,downside_deviation,active_beta,z_ewma_active_return_8,z_ewma_active_return_21,z_ewma_active_return_63,z_rsi_8,z_rsi_21,z_rsi_63,z_macd_8_21,z_macd_21_63,z_stoch_k_8,z_stoch_k_21,z_stoch_k_63,z_downside_deviation,z_active_beta,z_market_return,z_market_volatility_21,z_market_momentum_21,z_market_volatility_63,z_market_momentum_63,z_volatility_ratio_21_63,z_market_breadth,z_market_breadth_ma_21,z_market_breadth_ma_63
2020-10-09,0.005836671883387,0.0204,0.011767613806285352,-0.03360596683748507,0.014433138956096013,0.00259346457773435,0.8153190960110002,0.9388971684053651,0.43164965845281356,0.4827516429388775,-0.014563328116613001,0.8362043878483605,-0.0014299974798622915,-3.7941440121021545e-05,-0.0011420157015308951,63.117959310782226,54.50851824524045,48.975112282141325,0.003109449631316992,0.013737828829449968,22.41540688742501,60.659732761046506,34.81869321172208,0.008029134365151869,0.23817070258679193,0.18354236892571296,0.7662628579812963,1.3697096282269698,1.02238305240202,1.1963357480853412,3.4889578026848707,0.30930643189375046,1.5871890139799492,-0.5914707252981253,0.8263487713128008,2.026617844405363,-0.6598099773232937,0.5442204230029686,1.1461903769743422,-0.6903474649556143,-1.0802886022314628,-0.07675771819825611,-3.298008572079198,-0.6756204208156934,1.7699265966314321,-1.5901120737974137,-1.7196229654678787
2020-10-12,0.0021939558374152,0.030299999999999997,0.013533577960994051,0.0011822748791745497,0.014901526771642437,0.026811179477574498,0.9082007614648192,0.9493293591654247,0.46368433701163586,0.48885740543706496,-0.028106044162584796,0.8127019903945473,-0.007358007853800625,-0.002589587142163183,-0.0019846415909388297,36.144177393609546,46.37388410192687,46.16409564895378,-0.0007605463193557755,0.0123262680445776,0.0,0.0,0.9902316499827384,0.010103645476465374,0.20215582644043786,-0.7197625144704212,0.11831329802222673,0.9118383437726714,-0.46945926866872323,0.3521170935204663,2.4231031165348567,-0.08036641846499193,1.459846087886908,-1.186895990805757,-1.3474550970170225,-1.1915360202979797,-0.30582273018190415,0.1717797149391689,1.7134101601643634,-0.26932844249351534,-0.6197076820365243,0.16600967917879644,-2.6972565724026176,-0.36984566408394903,1.7577179886602798,-0.8406484758933872,-1.140950932563581
2020-10-13,0.0028225725704943,0.0033,0.01336524751996166,0.014325130148719056,0.014772896743905618,0.013776477435397227,0.9047140687201604,0.42537869381673704,0.46145036093453917,0.4824791055261423,-0.0004774274295057,0.812313984172319,-0.005828989981735087,-0.0023975726228306848,-0.0019375411483940443,31.745833584495003,44.20753665657299,47.70529473806322,-0.0031388887372423993,0.011108365095610362,0.0,0.0,0.4317501759051297,0.010104182602001835,0.20565483627822928,-0.4796070626083198,0.16612489589286383,0.9242797277886065,-0.706663642234305,0.1253441602644581,2.4657738797338906,-0.3194090244924209,1.35208304875753,-1.1654973600658245,-1.3153592091441375,-1.1982184898091137,-0.3028401169186968,0.20624299785306877,0.05153222715333548,-0.3070998979623186,-0.4434776502416933,0.09780659610900258,-2.7320547522789074,-0.37815440080321283,-0.33132588681031483,-0.8808897943781995,-1.6761238348947545
2020-10-14,0.0029015846727182,-0.0066,0.012568538628866373,0.029349866472302866,0.014694410988049649,-0.006818981573645355,0.8553278276405799,0.27383316782522343,0.46242638364003447,0.47293061934382413,0.009501584672718201,0.8200322542737655,-0.002422195614078801,-0.0013158310505080586,-0.0015800684664842868,24.89564337838533,43.1971571095105,48.99321438261497,-0.0035376340294807165,0.010522790116216908,20.90437791835723,20.34731974633356,11.541136099745856,0.010104182602001835,0.16775746961647364,0.04853287900611736,0.44061104450692606,1.0962822650474353,-1.0725719072781843,0.019018964460253696,2.441295976449061,-0.35730328903448516,1.289182793887537,-0.5867574477735014,-0.5784922950993163,-0.13964087950489962,-0.30002960843888493,-0.18898419012172424,-0.5568633072645359,-0.49422315472498024,-0.24342739636589872,0.05593259217690396,-2.853945004107471,-0.5361856648664497,-0.9278026562687847,-0.8478436874866667,-2.4118581019354743
2020-10-15,-1.3656464161421885e-05,-0.0017000000000000001,0.01255341422150883,0.022080735726377476,0.014515635135648816,0.009769437514034252,0.8648201821137688,0.2894736842105263,0.44486043957544197,0.47274999633804565,0.0016863435358385782,0.8214151103649391,-0.0015091869140971613,-0.0010429060881129097,-0.0014779930914116972,27.02652171075964,47.67984661726786,46.95499838820271,-0.003412208576082806,0.010111253741648334,25.107736242222284,23.992879525979184,13.531566829956052,0.00942921947499118,0.18398791133986445,0.18979058204917312,0.5067313396260126,1.1319130467472995,-0.9398379057496004,0.4889043734080358,1.8902128586331837,-0.34171946221445515,1.2401339958769864,-0.46678548246482465,-0.44244532676846365,0.05167036627298224,-0.4128834781082679,-0.017445323441439547,-0.24981252587951264,-0.49355975332398216,-0.33732729053321747,-0.03893550131401829,-2.4735172589674814,-0.5003042424913883,-0.854450711092931,-1.2330834353059434,-2.3176579236976447
2020-10-16,-0.0015081703936304,-0.0015,0.01132252185397701,0.04500062934956772,0.014275775555102864,-0.01248307212755817,0.793128317986884,0.47344913151364765,0.4591855390150762,0.46564647343540255,-8.170393630400029e-06,0.8214083990801534,-0.00117562768732677,-0.0009488392067963178,-0.0014320611321060317,31.099591296362888,44.47640716155063,48.09369304612599,-0.003121617070017785,0.00976887914667552,25.089221482105884,23.975186875210525,13.52190686059128,0.009429219643553663,0.09428076116355476,0.24049281352197707,0.5265240084192699,1.1378442432711737,-0.7038685957503241,0.1459193559334959,1.958379806090613,-0.30929392151295865,1.1976128190803625,-0.4631673179734754,-0.4387358460716334,0.05001339307937982,-0.4089141888949512,-0.9573317594100683,-0.23555242719145408,-0.7837856770237659,-0.03082945339886487,-0.16629646885788968,-2.6374652962002565,-0.7314916061765906,-0.11246509701583846,-0.8909593671421038,-2.7402465791654347
2020-10-19,-0.0043315307378392,-0.0076,0.011500564907746012,0.037681233306494866,0.014257874460345907,-0.010588794325481321,0.806611458091559,0.30771138110587654,0.46790854278741356,0.46500349702122973,0.0032684692621607996,0.8240931471842275,-0.00018805058744064348,-0.0005654475278002162,-0.0012851695572851933,29.25542501294774,46.46231626416186,47.769855676178246,-0.0024315410343804236,0.009639219391723026,32.49577159988803,31.0528645664489,17.38623169043495,0.009395571723940723,0.10640191460673874,0.39372690181765085,0.6208190767675996,1.1951155570827947,-0.7978934130987749,0.35617934032594456,1.7849720938293325,-0.23572096596140638,1.1700999932118608,-0.2549160931430353,-0.1783481450801128,0.42670140081331415,-0.4108962494014292,-0.8169680462588896,-0.6146718264493064,-0.7326890921320365,-0.12842538234048084,-0.17472497141903232,-2.481811132652552,-0.6795861881106592,-0.7762051120186334,-0.6822892992689126,-2.6374596217373285
2020-10-20,0.0051903438235147,0.008,0.0114440450803225,0.035728966405532026,0.014198436743039078,0.010360141140629775,0.806007399788787,0.6949194547707559,0.4656596469238063,0.4731494516056464,-0.0028096561764853,0.8217777287832422,-0.000770629607228345,-0.0007694664958624966,-0.0013328097641351966,23.404965487509784,46.323963735434575,46.516413611452954,-0.0020981905477666053,0.009403546904634432,39.61316325690169,24.94883374967759,14.053506059741084,0.009402608818342506,0.09701370264978994,0.298774404260597,0.5622824137484382,1.1518053892120321,-1.1094843169675346,0.3381110964549468,1.4922506210644915,-0.19938120998143571,1.1372217445093558,-0.05495057813918943,-0.3996532111745752,0.090864789251734,-0.40584731343133973,-0.903937994523693,0.3710261187789916,-0.738766257554365,-0.153810183086047,-0.2055614931290792,-2.121195359906566,-0.674966995751319,0.7899188973981718,-0.7269835309755692,-1.9465815552433647
2020-10-21,-0.0015858540282399,-0.0001,0.01142486447817528,0.030370503938802917,0.01280185014343576,0.06130802093341314,0.8924385420988122,0.21605550049554015,0.4442697376053642,0.4756820540264072,-0.0014858540282399,0.8205566870346118,-0.000929568367453135,-0.0008345926351695332,-0.0013375923973884686,30.05109575696754,45.213125015009346,43.250251276993744,-0.00187209883155555,0.009141809964540198,69.97698269358838,21.72985766352739,12.295984771115304,0.009408197708582847,0.0904599096113653,0.27137553685899113,0.5404605430203792,1.131919394566125,-0.7276482979887922,0.21509250503874242,0.8993102658598702,-0.17433421029483706,1.1040279967021334,0.7933663128714049,-0.5139724573563222,-0.08679618635327688,-0.401163541621419,-0.9593241218906705,-0.14425351137253606,-0.7358883493488788,-0.2252990096491548,-0.9566342548458548,-1.4312756506015774,-0.38090762143749946,-1.1446984781274658,-1.2052627135374716,-1.7099272031674395
2020-10-22,-0.0029880293987529,-0.0031,0.011368103924932807,0.019024162079954277,0.012794299877189167,0.05139418271739826,0.8885288006419866,0.34744923229321445,0.43876886236444596,0.473649457134019,0.00011197060124709972,0.8206485652602165,-0.0006981152632975274,-0.0007485414318589302,-0.0012922935536811072,75.13318350997929,47.418990526107,43.312956030298196,-0.0015700645660220243,0.008933824239938347,70.75698909567102,21.97207199517574,12.428230812368552,0.009250434040345324,0.09897655980255267,0.3064810569674335,0.558432434921576,1.1382484767252452,1.76411726410188,0.4532995342772154,0.8891501469489534,-0.14131848135479946,1.0753836577061795,0.8061811366567158,-0.5000517812111946,-0.07224217245663786,-0.42551824538811567,-0.8565128818469318,-0.3342645516764678,-0.7422507101235994,-0.37814340343599034,-0.9488337313059687,-1.5248122725028928,-0.3911906504212727,-0.6047171220347305,-1.3092802305727627,-1.8086326091515954
