state,state_name,z_ewma_active_return_8,z_ewma_active_return_21,z_ewma_active_return_63,z_rsi_8,z_rsi_21,z_rsi_63,z_macd_8_21,z_macd_21_63,z_stoch_k_8,z_stoch_k_21,z_stoch_k_63,z_downside_deviation,z_active_beta,z_market_return,z_market_volatility_21,z_market_momentum_21,z_market_volatility_63,z_market_momentum_63,z_volatility_ratio_21_63,z_market_breadth,z_market_breadth_ma_21,z_market_breadth_ma_63
0,Bear,-0.584903375507053,-0.7199487771981964,-0.6648834837014654,-0.6223359759070701,-0.6851960974471233,-0.35875156055730095,-0.5737030623336664,-0.5252404457798018,-0.5055666695915717,-0.7916060240154018,-0.6678081757193044,0.27126584136632076,0.027631894825884008,0.15606758812093124,-0.1446199563869727,0.582543621811724,0.05888098614639106,0.24546386658336328,-0.25214534386975834,0.02305957384272139,0.16182590203842157,0.008801452350176535
1,Bull,0.648236862026925,0.797905014219657,0.7368772367137263,0.689722673935224,0.7593893054509522,0.3975972709361172,0.6358237760895411,0.582113615068061,0.5603095573817419,0.8773213259788532,0.7401186151284014,-0.30063857578178205,-0.03062388343760423,-0.1729666263251084,0.16027944211040313,-0.6456215936002552,-0.06525663432784742,-0.2720427565955744,0.2794477059448278,-0.02555647037346187,-0.1793484519406711,-0.009754475853062087
