gamma,kappa,window,state_number,Sharpe,Return,Volatility,Turnover,MDD,StateSwitch,AnnualReturn,AnnualVolatility,IR,AverageHoldingTime,BullDuration,BearDuration,StateSwitchTimes,anchor_date,train_start,train_end,validation_start,validation_end
4.0,2.4,3.49,2,0.25850007908078954,0.0013682123813942848,0.005292889604752015,0.0018946191575165512,-0.004853723062894111,6.0,0.0013682123813942848,0.005292889604752015,0.016439590399816607,31.571428571428573,41.0,24.75,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,3.6,3.49,2,0.23012390673363475,0.0008256999314530944,0.0035880667209810175,0.00048306029328719585,-0.0036817968140162582,2.0,0.0008256999314530944,0.0035880667209810175,0.014603496140469425,73.66666666666667,85.0,68.5,2.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,3.2,3.49,2,0.21333208482783905,0.0007349130785156976,0.0034449252165176148,0.0004638047991340741,-0.003564272198617102,2.0,0.0007349130785156976,0.0034449252165176148,0.01354224406585994,73.66666666666667,85.0,68.5,2.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,2.8,3.49,2,0.17095585188802231,0.0009151324775777958,0.00535303394105056,0.0013465269936110008,-0.004188002838258487,4.0,0.0009151324775777958,0.00535303394105056,0.01093288874992615,44.2,66.0,30.0,4.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,1.2,3.49,2,0.16381720029435742,0.0006947068521911959,0.004240744262158682,0.0010735888202215008,-0.0048582135105386115,4.0,0.0006947068521911959,0.004240744262158682,0.010449505989911088,44.2,67.5,29.0,4.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,2.8,3.49,2,0.1448845631429598,0.0007931297377408164,0.005474218374515325,0.0019605839264430188,-0.005303615528754357,6.0,0.0007931297377408164,0.005474218374515325,0.00929567767913705,31.571428571428573,40.333333333333336,25.25,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,2.4,3.49,2,0.10332806205508781,0.00031692734184218807,0.0030671952569208453,0.00041249152069715663,-0.003106430273256522,2.0,0.00031692734184218807,0.0030671952569208453,0.006604633845365748,73.66666666666667,85.0,68.5,2.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,3.2,3.49,2,0.09661144289532288,0.0005300061184343452,0.005485955933901114,0.0013821720687747592,-0.004766460641428605,4.0,0.0005300061184343452,0.005485955933901114,0.006257115682464284,44.2,66.5,29.666666666666668,4.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,2.8,3.49,2,0.05027832280751859,0.00015421191169906479,0.003067164994533271,0.00041249152069715663,-0.0032492856379388035,2.0,0.00015421191169906479,0.003067164994533271,0.003263597299750919,73.66666666666667,86.0,68.0,2.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,3.6,3.49,2,0.031084188363940352,0.00017067642882051537,0.005490779647266291,0.0013821720687747592,-0.004766460641428605,4.0,0.00017067642882051537,0.005490779647266291,0.002130877812263263,44.2,66.0,30.0,4.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,3.2,3.49,2,0.019229712842747246,0.00010434985757834525,0.005426490683021419,0.001954188423965911,-0.005568035644826996,6.0,0.00010434985757834525,0.005426490683021419,0.0013822017385478852,31.571428571428573,40.666666666666664,25.0,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
