日期,代码,名称,日收盘价,日交易量,流通股本,总股本,总市值(万)
2021-05-24,SZ000005,ST星源,1.73,5967525,1057946242,1058536842,183126.873666
2021-05-24,SH600652,退市游久,1.64,5737314,832703498,832703498,136563.373672
2021-05-24,SH600654,中安科,1.91,18240280,755043154,1283020992,245057.009472
2021-05-24,SH600651,飞乐音响,3.32,6352702,985220002,2507028015,832333.30098
2021-05-24,SH600602,云赛智联,5.44,2800956,1074302990,1367673455,744014.35952
2021-05-24,SH600601,方正科技,2.7,15446244,2194891204,2194891204,592620.62508
2021-05-24,SH600653,申华控股,1.8,17565843,1946380317,1946380317,350348.45706
2021-05-24,SZ000004,*ST国华,15.26,1231100,115125619,165052625,251870.30575
2021-05-24,SZ000002,万  科Ａ,26.19,72921236,9717553265,11617732201,30426840.634419
2021-05-24,SZ000001,平安银行,23.48,34393563,19405754475,19405918198,45565095.928904
2021-05-24,SZ000009,中国宝安,9.5,34119779,2551430324,2579213965,2450253.26675
2021-05-24,SH600603,广汇物流,4.58,3187253,1249198847,1257026847,575718.295926
2021-05-24,SZ000012,南  玻Ａ,8.83,62523141,1957999069,3070692107,2711421.130481
2021-05-24,SZ000016,深康佳Ａ,6.43,10477217,1596574300,2407945408,1548308.897344
2021-05-24,SH600605,汇通能源,8.37,535487,206282429,206282429,172658.393073
2021-05-24,SH600608,*ST沪科,5.71,4952199,318371441,328861441,187779.882811
2021-05-24,SH600604,市北高新,5.59,2728688,1407454804,1873304804,1047177.385436
2021-05-24,SH600606,绿地控股,5.73,18652820,12168154385,12168154385,6972352.462605
2021-05-24,SZ000011,深物业A,12.08,5586716,526475543,595979092,719942.743136
2021-05-24,SZ000017,深中华A,2.91,2938828,302981008,551347947,160442.252577
2021-05-24,SZ000007,全新好,3.67,4756561,308948044.5,346448044,127146.432148
2021-05-24,SZ000006,深振业Ａ,5.23,9736479,1349995046,1349995046,706047.409058
2021-05-24,SZ000020,深华发Ａ,8.93,518650,181165391,283161227,252862.975711
2021-05-24,SZ000008,神州高铁,2.27,8402428,2665216688,2780795346,631240.543542
2021-05-24,SZ000014,沙河股份,7.78,817801,201705187,201705187,156926.635486
2021-05-24,SH600609,金杯汽车,4.58,8269754,1092667132,1311200558,600529.855564
2021-05-24,SH600611,大众交通,3.54,4002901,1563316364,2364122864,836899.493856
2021-05-24,SH600612,老凤祥,57.63,1053309,317109630,523117764,3014727.673932
2021-05-24,SH600655,豫园股份,14.17,104806570,1605297914,3883498464,5502917.323488
2021-05-24,SH600616,金枫酒业,8.04,83081578,669004950,669004950,537879.9798
2021-05-24,SZ000019,深粮控股,7.34,3954265,416184832,1152535254,845960.876436
2021-05-24,SH600618,氯碱化工,8.27,8070150,749839976,1156399976,956342.780152
2021-05-24,SH600619,海立股份,8.23,3953899,582141047,883300255,726956.109865
2021-05-24,SH600620,天宸股份,6.46,2674522,686677113,686677113,443593.414998
2021-05-24,SZ000501,武商集团,11.72,15937913,767792464,768992731,901259.480732
2021-05-24,SZ000502,绿景退,5.1,624601,183347957,184819607,94257.99957
2021-05-24,SZ000503,国新健康,8.67,10899242,898779932,898822204,779278.850868
2021-05-24,SH600621,华鑫股份,15.2,13846031,1060899292,1060899292,1612566.92384
2021-05-24,SH600622,光大嘉宝,3.04,4169742,1499685402,1499685402,455904.362208
2021-05-24,SH600623,华谊集团,7.97,15105100,1862196763,2130381363,1697913.946311
2021-05-24,SZ000504,*ST生物,18.56,2301733,310673201,311573901,578281.160256
2021-05-24,SZ000505,京粮控股,7.41,5242900,619515864,726950251,538670.135991
2021-05-24,SH600624,ST复华,7.08,3267381,684712010,684712010,484776.10308
2021-05-24,SH600626,申达股份,4.41,8406463,808156847,852291316,375860.470356
2021-05-24,SH600628,新世界,8.23,1016020,646875384,646875384,532378.441032
2021-05-24,SH600630,龙头股份,5.3,4261146,424861597,424861597,225176.64641
2021-05-24,SH600635,大众公用,3.61,5832446,2418791675,2952434675,1065828.917675
2021-05-24,SH600637,东方明珠,8.87,5296956,3414500201,3414500201,3028661.678287
2021-05-24,SH600636,*ST国化,9.74,1517002,446936885,446936885,435316.52599
2021-05-24,SH600638,新黄浦,5.68,1159776,673396786,673396786,382489.374448
2021-05-24,SH600639,浦东金桥,12.05,1891581,850236703,1122412893,1352507.536065
2021-05-24,SZ000507,珠海港,6.32,36368626,841203550,930424895,588028.53364
2021-05-24,SH600641,先导基电,15.4,5689397,957930404,957930404,1475212.82216
2021-05-24,SH600640,国脉文化,12.18,6920259,795695940,795695940,969157.65492
2021-05-24,SH600642,申能股份,6.02,24975519,4552038316,4912038316,2957047.066232
2021-05-24,SH600644,乐山电力,6.13,38469472,538400659,538400659,330039.603967
2021-05-24,SH600643,爱建集团,7.04,19914763,1619006924,1621922452,1141833.406208
2021-05-24,SZ000023,*ST深天,15.41,413800,138756240,138756240,213823.36584
2021-05-24,SH600647,退市同达,11.09,909914,139143550,139143550,154310.19695
2021-05-24,SH600648,外高桥,13.9,1513194,934791624,1135349124,1578135.28236
2021-05-24,SH600645,中源协和,26.05,20942844,410968113,467948890,1219006.85845
2021-05-24,SZ000509,华塑控股,2.59,4885151,825368348,1073128052,277940.165468
2021-05-24,SZ000510,新金路,5.2,51261371,549479157,609182254,316774.77208
2021-05-24,SH600649,城投控股,4.84,7323794,2529575634,2529575634,1224314.606856
2021-05-24,SH600657,信达地产,3.68,3793294,1524260442,2851878595,1049491.32296
2021-05-24,SH600658,电子城,4.08,3480668,1118585045,1118585045,456382.69836
2021-05-24,SZ000026,飞亚达,15,7975816,357957579,435550522,653325.783
2021-05-24,SH600650,锦江在线,9.54,765904,390560075,551610107,526236.042078
2021-05-24,SH600660,福耀玻璃,49.9,13863219,2002986332,2609743532,13022620.22468
2021-05-24,SH600662,外服控股,9.17,12195350,1053362191,1053362191,965933.129147
2021-05-24,SH600661,昂立教育,14.41,307000,286548830,286548830,412916.86403
2021-05-24,SZ000025,特  力Ａ,14.59,1880527,392778320,431058320,628914.08888
