日期,代码,名称,日收盘价,日交易量,流通股本,总股本,总市值(万)
2021-05-27,SZ000005,ST星源,1.83,12384237,1057946242,1058536842,193712.242086
2021-05-27,SH600652,退市游久,1.65,9832227,832703498,832703498,137396.07717
2021-05-27,SH600654,中安科,1.99,12962800,755043154,1283020992,255321.177408
2021-05-27,SH600651,飞乐音响,3.29,4353978,985220002,2507028015,824812.216935
2021-05-27,SH600602,云赛智联,5.55,3489221,1074302990,1367673455,759058.767525
2021-05-27,SH600601,方正科技,2.78,14847280,2194891204,2194891204,610179.754712
2021-05-27,SH600653,申华控股,1.8,11819566,1946380317,1946380317,350348.45706
2021-05-27,SZ000004,*ST国华,15.83,2344055,115125619,165052625,261278.305375
2021-05-27,SZ000002,万  科Ａ,27.16,54203468,9717553265,11617732201,31553760.657916
2021-05-27,SZ000001,平安银行,24.79,50409136,19405754475,19405918198,48107271.212842
2021-05-27,SZ000009,中国宝安,9.7,20586549,2551430324,2579213965,2501837.54605
2021-05-27,SH600603,广汇物流,4.6,3215190,1249198847,1257026847,578232.34962
2021-05-27,SZ000012,南  玻Ａ,10.09,51177404,1957999069,3070692107,3098328.335963
2021-05-27,SZ000016,深康佳Ａ,6.59,15604984,1596574300,2407945408,1586836.023872
2021-05-27,SH600605,汇通能源,8.43,546860,206282429,206282429,173896.087647
2021-05-27,SH600608,*ST沪科,5.8,4785970,318371441,328861441,190739.63578
2021-05-27,SH600604,市北高新,5.77,11335845,1407454804,1873304804,1080896.871908
2021-05-27,SH600606,绿地控股,5.86,20232385,12168154385,12168154385,7130538.46961
2021-05-27,SZ000011,深物业A,13.14,18713424,526475543,595979092,783116.526888
2021-05-27,SZ000017,深中华A,3,4831850,302981008,551347947,165404.3841
2021-05-27,SZ000007,全新好,3.69,5817132,308948044.5,346448044,127839.328236
2021-05-27,SZ000006,深振业Ａ,5.31,6421780,1349995046,1349995046,716847.369426
2021-05-27,SZ000020,深华发Ａ,9.12,823434,181165391,283161227,258243.039024
2021-05-27,SZ000008,神州高铁,2.27,13280821,2665216688,2780795346,631240.543542
2021-05-27,SZ000014,沙河股份,7.9,1504567,201705187,201705187,159347.09773
2021-05-27,SH600609,金杯汽车,4.61,8519779,1092667132,1311200558,604463.457238
2021-05-27,SH600611,大众交通,3.54,2187409,1563316364,2364122864,836899.493856
2021-05-27,SH600612,老凤祥,58.1,1261336,317109630,523117764,3039314.20884
2021-05-27,SH600655,豫园股份,13.81,54341703,1605297914,3883498464,5363111.378784
2021-05-27,SH600616,金枫酒业,8.23,57365553,669004950,669004950,550591.07385
2021-05-27,SZ000019,深粮控股,8.27,48756179,416184832,1152535254,953146.655058
2021-05-27,SH600618,氯碱化工,8.66,9736701,749839976,1156399976,1001442.379216
2021-05-27,SH600619,海立股份,8.14,1697822,582141047,883300255,719006.40757
2021-05-27,SH600620,天宸股份,7.23,25186573,686677113,686677113,496467.552699
2021-05-27,SZ000501,武商集团,12.08,15594767,767792464,768992731,928943.219048
2021-05-27,SZ000502,绿景退,5.14,532239,183347957,184819607,94997.277998
2021-05-27,SZ000503,国新健康,8.7,8362122,898779932,898822204,781975.31748
2021-05-27,SH600621,华鑫股份,16.28,40231098,1060899292,1060899292,1727144.047376
2021-05-27,SH600622,光大嘉宝,3.09,6924839,1499685402,1499685402,463402.789218
2021-05-27,SH600623,华谊集团,8,16740770,1862196763,2130381363,1704305.0904
2021-05-27,SZ000504,*ST生物,18.84,2243400,310673201,311573901,587005.229484
2021-05-27,SZ000505,京粮控股,7.66,14499209,619515864,726950251,556843.892266
2021-05-27,SH600624,ST复华,7.18,6353110,684712010,684712010,491623.22318
2021-05-27,SH600626,申达股份,4.37,5590797,808156847,852291316,372451.305092
2021-05-27,SH600628,新世界,8.21,865001,646875384,646875384,531084.690264
2021-05-27,SH600630,龙头股份,5.3,3090501,424861597,424861597,225176.64641
2021-05-27,SH600635,大众公用,3.66,9330813,2418791675,2952434675,1080591.09105
2021-05-27,SH600637,东方明珠,9.09,11031195,3414500201,3414500201,3103780.682709
2021-05-27,SH600636,*ST国化,11.5,19536101,446936885,446936885,513977.41775
2021-05-27,SH600638,新黄浦,5.73,1685360,673396786,673396786,385856.358378
2021-05-27,SH600639,浦东金桥,12.48,4631113,850236703,1122412893,1400771.290464
2021-05-27,SZ000507,珠海港,6.12,13364396,841203550,930424895,569420.03574
2021-05-27,SH600641,先导基电,15.63,20589704,957930404,957930404,1497245.221452
2021-05-27,SH600640,国脉文化,12.41,9062805,795695940,795695940,987458.66154
2021-05-27,SH600642,申能股份,5.91,11880871,4552038316,4912038316,2903014.644756
2021-05-27,SH600644,乐山电力,5.94,23083411,538400659,538400659,319809.991446
2021-05-27,SH600643,爱建集团,7.1,15104417,1619006924,1621922452,1151564.94092
2021-05-27,SZ000023,*ST深天,15.37,411000,138756240,138756240,213268.34088
2021-05-27,SH600647,退市同达,11.39,673800,139143550,139143550,158484.50345
2021-05-27,SH600648,外高桥,14.17,3765035,934791624,1135349124,1608789.708708
2021-05-27,SH600645,中源协和,26.2,12323900,410968113,467948890,1226026.0918
2021-05-27,SZ000509,华塑控股,2.55,3246457,825368348,1073128052,273647.65326
2021-05-27,SZ000510,新金路,5.15,16456626,549479157,609182254,313728.86081
2021-05-27,SH600649,城投控股,4.84,9609602,2529575634,2529575634,1224314.606856
2021-05-27,SH600657,信达地产,3.73,3908878,1524260442,2851878595,1063750.715935
2021-05-27,SH600658,电子城,4.15,4288821,1118585045,1118585045,464212.793675
2021-05-27,SZ000026,飞亚达,14.86,4616137,357957579,435550522,647228.075692
2021-05-27,SH600650,锦江在线,9.71,661801,390560075,551610107,535613.413897
2021-05-27,SH600660,福耀玻璃,50.91,20055960,2002986332,2609743532,13286204.321412
2021-05-27,SH600662,外服控股,9.16,4591844,1053362191,1053362191,964879.766956
2021-05-27,SH600661,昂立教育,14.32,549200,286548830,286548830,410337.92456
2021-05-27,SZ000025,特  力Ａ,14.81,2892311,392778320,431058320,638397.37192
2021-05-27,SH600663,陆家嘴,11.1,6627723,2933461440,4034197440,4477959.1584
2021-05-27,SH600664,哈药股份,2.99,11060649,2506955076,2517876076,752844.946724
2021-05-27,SH600665,天地源,3.09,1187560,864122521,864122521,267013.858989
2021-05-27,SH600666,奥瑞德,1.51,9364620,803655532,1227326240,185326.26224
2021-05-27,SZ000514,渝 开 发,3.48,2119500,843770965,843770965,293632.29582
2021-05-27,SH600668,尖峰集团,12.47,2571600,344083828,344083828,429072.533516
2021-05-27,SH600667,太极实业,8.01,47593573,2106190178,2106190178,1687058.332578
2021-05-27,SZ000516,国际医学,18.8,28364452,1928934684,2275927350,4278743.418
2021-05-27,SZ000028,国药一致,40.3,4706962,367733625,428126983,1725351.74149
2021-05-27,SH600671,天目药业,8.47,433300,121720533,121778885,103146.715595
2021-05-27,SH600600,青岛啤酒,103.7,6224423,695913617,1364182795,14146575.58415
2021-05-27,SZ000027,深圳能源,10.84,185062542,4757389916,4757389916,5157010.668944
2021-05-27,SZ000029,深深房Ａ,7.63,5468571,891660000,1011660000,771896.58
2021-05-27,SH600673,东阳光,4.56,24798987,2458926257,3013897259,1374337.150104
2021-05-27,SH600675,中华企业,3.28,6339121,2240471278,6096135252,1999532.362656
2021-05-27,SH600674,川投能源,11.8,9542256,4404692645,4404692645,5197537.3211
2021-05-27,SH600676,交运股份,4.46,1988218,1028492944,1028492944,458707.853024
2021-05-27,SZ000030,富奥股份,6.77,2554583,1759880870,1810552111,1225743.779147
2021-05-27,SZ000031,大悦城,3.91,4956256,1890700427,4286313339,1675948.515549
2021-05-27,SH600678,四川金顶,5.82,4364244,348990000,348990000,203112.18
2021-05-27,SZ000519,中兵红箭,12.02,63246445,1391492468,1392558982,1673855.896364
2021-05-27,SH600679,上海凤凰,13,1429600,230598947,465740244,605462.3172
2021-05-27,SH600682,南京新百,11.98,21376293,1165030275,1346132221,1612666.400758
2021-05-27,SZ000521,长虹美菱,3.87,34674000,872528625,1044597881,404259.379947
2021-05-27,SH600683,京投发展,4.24,5099042,740777597,740777597,314089.701128
2021-05-27,SH600684,珠江股份,4.47,44583686,853460723,853460723,381496.943181
2021-05-27,SH600685,中船防务,21,7043339,821435181,1413506378,2968363.3938
2021-05-27,SZ000513,丽珠集团,49.75,11579409,600398024,933292684,4643131.1029
2021-05-27,SZ000525,红太阳,3.24,11388107,574514828,580772873,188170.410852
2021-05-27,SZ000032,深桑达Ａ,20.1,1052758,411424109,1071231478,2153175.27078
2021-05-27,SZ000526,学大教育,30.25,1027010,96195107,117762709,356232.194725
2021-05-27,SH600688,上海石化,3.72,29969659,7328813500,10823813500,4026458.622
2021-05-27,SH600686,金龙汽车,6.87,11475016,674575721,717047417,492611.575479
2021-05-27,SH600689,上海三毛,6.94,1994691,152204143,200991343,139487.992042
2021-05-27,SZ000523,红棉股份,2.89,9159121,627183825,627533125,181357.073125
2021-05-27,SZ000524,岭南控股,7.41,1493100,670139867,670208597,496624.570377
2021-05-27,SZ000528,柳    工,8.94,18515542,1466716579,1475240876,1318865.343144
2021-05-27,SH600692,亚通股份,6.32,2921717,255010517,351764064,222314.888448
2021-05-27,SH600690,海尔智家,31.18,27211677,6308552654,9378328684,29241628.836712
2021-05-27,SH600691,潞化科技,3.06,12148532,1756390906,2375981952,727050.477312
2021-05-27,SH600693,东百集团,4.32,13712784,897247594,898229148,388034.991936
2021-05-27,SH600695,退市绿庭,2.79,9375007,366467152,711132100,198405.8559
2021-05-27,SH600694,大商股份,21.73,2912581,293718653,293718653,638250.632969
2021-05-27,SZ000541,佛山照明,5.88,1870931,1073038507,1399346154,822815.538552
2021-05-27,SZ000539,粤电力Ａ,3.79,5492978,2553905861,5250283986,1989857.630694
2021-05-27,SZ000547,航天发展,18.34,24409980,1231615503,1605421646,2944343.298764
2021-05-27,SZ000550,江铃汽车,23.19,9353067,518463085,863214000,2001793.266
2021-05-27,SZ000553,安道麦A,8.85,3651251,2177067461,2344121302,2074547.35227
2021-05-27,SH600699,均胜电子,17.3,15292691,1368084624,1368084624,2366786.39952
2021-05-27,SH600696,*ST岩石,25.78,9555932,334469431,334469431,862262.193118
2021-05-27,SH600697,欧亚集团,13.79,1295473,155156015,159088075,219382.455425
2021-05-27,SH600800,渤海化学,4.81,7776591,611271047,1185787580,570363.82598
2021-05-27,SZ000544,中原环保,6.38,2991168,974684488,974684488,621848.703344
2021-05-27,SZ000530,冰山冷热,3.89,5127602,598653628,843212507,328009.665223
2021-05-27,SZ000537,绿发电力,5.6,3447422,1731406933,1862520720,1043011.6032
2021-05-27,SZ000554,泰山石油,4.8,6061800,362649713,480793320,230780.7936
2021-05-27,SZ000538,云南白药,126.78,22096286,602166957,1277403317,16194919.252926
2021-05-27,SZ000543,皖能电力,3.97,27010536,1790395978,2266863331,899944.742407
2021-05-27,SZ000548,湖南投资,3.95,2288506,499188811,499215811,197190.245345
2021-05-27,SH600805,悦达投资,3.63,4338862,850275368,850894494,308874.701322
2021-05-27,SZ000533,顺钠股份,2.97,6487012,684902400,690816000,205172.352
