日期,代码,名称,日收盘价,日交易量,流通股本,总股本,总市值(万)
2023-12-07,SZ000005,ST星源,1.4,5078110,1057946706,1058536842,148195.15788
2023-12-07,SH600654,中安科,2.41,4335107,2282022162,2863320000,690060.12
2023-12-07,SH600651,飞乐音响,3.45,7643400,1396864378,2507028015,864924.665175
2023-12-07,SH600602,云赛智联,12.79,24069156,1074302990,1367673455,1749254.348945
2023-12-07,SH600601,方正科技,3,23745437,4170293287,4170293287,1251087.9861
2023-12-07,SH600653,申华控股,1.96,18266833,1946380317,1946380317,381490.542132
2023-12-07,SZ000004,*ST国华,17.29,5019290,126288093,132380282,228885.507578
2023-12-07,SZ000002,万  科Ａ,10.9,45435129,9716667215,11930709471,13004473.32339
2023-12-07,SZ000001,平安银行,9.44,58538019,19405546950,19405918198,18319186.778912
2023-12-07,SZ000009,中国宝安,11.78,14356134,2551430324,2579213965,3038314.05077
2023-12-07,SH600603,广汇物流,6.56,3893043,1230550151,1230550151,807240.899056
2023-12-07,SZ000012,南  玻Ａ,5.56,13050151,1956966398,3070692107,1707304.811492
2023-12-07,SZ000016,深康佳Ａ,4.09,9060936,1596567800,2407945408,984849.671872
2023-12-07,SH600605,汇通能源,26.63,10117255,206282429,206282429,549330.108427
2023-12-07,SH600608,*ST沪科,4.58,3934700,318371441,328861441,150618.539978
2023-12-07,SH600604,市北高新,5.12,72706505,1407454804,1873304804,959132.059648
2023-12-07,SH600606,绿地控股,2.4,40714572,14054218314,14054218314,3373012.39536
2023-12-07,SZ000011,深物业A,9.45,4383213,526475543,595979092,563200.24194
2023-12-07,SZ000017,深中华A,4.42,5721500,302984965,689184933,304619.740386
2023-12-07,SZ000007,全新好,4.9,1016301,308948044,346448044,169759.54156
2023-12-07,SZ000006,深振业Ａ,4.82,57674178,1349987396,1349995046,650697.612172
2023-12-07,SZ000020,深华发Ａ,12.51,2212100,181165391,283161227,354234.694977
2023-12-07,SZ000008,神州高铁,2.47,20212018,2686674473,2716377683,670945.287701
2023-12-07,SZ000014,沙河股份,11.6,9636436,242046224,242046224,280773.61984
2023-12-07,SH600609,金杯汽车,5.16,11794818,1311200558,1311200558,676579.487928
2023-12-07,SH600611,大众交通,3.11,12621952,1563316364,2364122864,735242.210704
2023-12-07,SH600612,老凤祥,66.91,1527557,317109630,523117764,3500180.958924
2023-12-07,SH600655,豫园股份,6.41,12144630,3883081115,3894945653,2496660.163573
2023-12-07,SH600616,金枫酒业,6.7,4951186,669004950,669004950,448233.3165
2023-12-07,SZ000019,深粮控股,7.56,5886673,416216407,1152535254,871316.652024
2023-12-07,SH600618,氯碱化工,9.08,2869400,749839976,1156399976,1050011.178208
2023-12-07,SH600619,海立股份,7.07,25540815,789174798,1077769006,761982.687242
2023-12-07,SH600620,天宸股份,10.09,2333639,686677113,686677113,692857.207017
