日期,代码,名称,日收盘价,日交易量,流通股本,总股本,总市值(万)
2025-06-23,SH600654,中安科,2.83,22311900,2310953186,2876607560,814079.93948
2025-06-23,SH600651,飞乐音响,4.2,15981871,2507028015,2507028015,1052951.7663
2025-06-23,SH600602,云赛智联,18.81,17283287,1074302990,1367673455,2572593.768855
2025-06-23,SH600601,方正科技,4.7,93472287,4170293287,4170293287,1960037.84489
2025-06-23,SH600653,申华控股,1.83,15414273,1946380317,1946380317,356187.598011
2025-06-23,SZ000004,*ST国华,8.75,3895007,126288093,132380282,115832.74675
2025-06-23,SZ000002,万  科Ａ,6.29,55151187,9716935865,11930709471,7504416.257259
2025-06-23,SZ000001,平安银行,11.93,138917048,19405571850,19405918198,23151260.410214
2025-06-23,SZ000009,中国宝安,8.44,80644442,2551430324,2579213965,2176856.58646
2025-06-23,SH600603,广汇物流,7.51,4740600,1193329151,1193329151,896190.192401
2025-06-23,SZ000012,南  玻Ａ,4.55,7036227,1959267327,3070692107,1397164.908685
2025-06-23,SZ000016,深康佳Ａ,4.61,23904459,1596593800,2407945408,1110062.833088
2025-06-23,SH600605,汇通能源,35.24,2400882,206282429,206282429,726939.279796
2025-06-23,SH600608,*ST沪科,3.92,4051600,318371441,328861441,128913.684872
2025-06-23,SH600604,市北高新,4.85,39194820,1407454804,1873304804,908552.82994
2025-06-23,SH600606,绿地控股,1.6,40029995,14054218314,14054218314,2248674.93024
2025-06-23,SZ000011,深物业A,8.27,3438400,526475543,595979092,492874.709084
2025-06-23,SZ000017,深中华A,6.52,14060819,302984965,689184933,449348.576316
2025-06-23,SZ000007,全新好,7.75,4729971,346448044,346448044,268497.2341
2025-06-23,SZ000006,深振业Ａ,6.64,24602442,1349987396,1349995046,896396.710544
2025-06-23,SZ000020,深华发Ａ,13.88,21940499,181165391,283161227,393027.783076
2025-06-23,SZ000008,神州高铁,2.73,28252800,2716233929,2716377683,741571.107459
2025-06-23,SZ000014,沙河股份,11.44,6848761,242046224,242046224,276900.880256
2025-06-23,SH600609,金杯汽车,5.1,16926286,1304558558,1304558558,665324.86458
2025-06-23,SH600611,大众交通,6.05,24436707,1563316364,2364122864,1430294.33272
2025-06-23,SH600612,老凤祥,49.51,2240020,317109630,523117764,2589956.049564
2025-06-23,SH600655,豫园股份,5.41,7353477,3889846273,3896943613,2108246.494633
