报告期,代码,名称,净利润,经营现金流,营业收入,EPS,总资产,总负债,长期负债,股东权益
20240930,SH600654,中安科,10722874.29,-129343903.63,2041802998.83,0.00371766764360447,3582520628.81,1949073561.63,270627644.05,1633447067.18
20240930,SH600601,方正科技,209932830.29,374199275.31,2449469212.11,0.0503400638378171,6370250681.81,2309859603.6,720487055.4,4060391078.21
20240930,SH600651,飞乐音响,25464877.15,58583599.81,1395480054.04,0.0100999263983095,4218920130.81,1704642783.57,740961515.75,2443058063.63
20240930,SH600653,申华控股,-54900413.77,118463783.29,3106764331.57,-0.0288937975270329,3137398564.47,2259637511.28,928487614.1,727353970.9
20240930,SH600602,云赛智联,167716282.9,-273766445.26,4058350551.3,0.115761911808108,6977369434.87,2150482301.06,227394329.87,4708427054.98
20240930,SZ000004,*ST国华,-37376813.23,-23819330.03,75894376.85,-0.27063513167316,384542243.36,227848094.14,26638343.32,159747282.22
20240930,SZ000002,万  科Ａ,-16398110547.69,-4847650023.78,219894827698.98,-1.50395904733954,1357179783436.2,982821341733.23,231989582513.37,234119943592.19
20240930,SZ000001,平安银行,39729000000,137158000000,111582000000,2.04726205658718,5745988000000,5255519000000,0,490469000000
20240930,SZ000009,中国宝安,916672323.79,559442721.25,14635780070.1,0.149417638679698,52542673678.33,31018744792.85,15416035324.13,10147679710.28
20240930,SH600603,广汇物流,438255352.23,1107369715.07,2566630937.81,0.342963284029535,22463683753.16,14868192062.15,5129159372.94,6918887843.16
20240930,SZ000012,南  玻Ａ,772877614,1352827714,11836882741,0.256114812750909,31909612693,17366352217,7617570948,14070966644
20240930,SH600604,市北高新,-103519105.01,-371037847.17,751364424.85,-0.0521709573910856,21674057265.26,13481177741.97,6363201451.21,6295115913.58
20240930,SZ000016,深康佳Ａ,-1865467289.79,-390967445.57,8119982481.56,-0.666991836668749,32531256517.25,28287449080.78,10577117753.45,4042567093.8
20240930,SH600605,汇通能源,98417323.56,57578232.06,101920959.04,0.477099312128034,1617785746.89,231681220.49,22203820.44,1386104526.4
20240930,SH600606,绿地控股,292837426.56,-8237948998.04,159949009784.51,0.0168353540391717,1068703837965.46,925722209117.95,130066678206.46,81150015167.24
20240930,SH600608,*ST沪科,-783072.18,5377178.1,14987511.53,0.000588388135172101,141544135.88,94694888.08,3350986.08,43702091.45
20240930,SZ000011,深物业A,-5714273.57,-1752947755.94,1317806652.07,0.00600862852081395,16116648356.93,11605867343,2206064941.05,4478948594.89
20240930,SZ000017,深中华A,6943065.21,-58990458.24,279461877,0.010769442082391,372362775.22,46268555.82,0,316183383.38
20240930,SZ000007,全新好,1639435.32,20583581.13,154225694.46,0.00916758222482561,332221133.29,192558493.84,66379268.74,128936086.76
20240930,SZ000006,深振业Ａ,-632396861.85,108026213.13,4827628216.97,-0.387807032574844,20889216727.6,14079430886.84,5432558517.86,6448603504.32
20240930,SZ000020,深华发Ａ,14243050.41,-12133184.12,606267906.59,0.0503001437057624,658940851.51,277777083.5,2250840,381163768.01
20240930,SZ000008,神州高铁,-201073768.59,-122957298.46,1089637827.6,-0.0662118150563528,10419734119.71,6961474322.64,746621563.79,3376578810.3
20240930,SZ000014,沙河股份,46788518.76,-102624364.71,325122486.13,0.193682682651558,2236341799.71,531139323.34,18924566.57,1653981119.16
20240930,SH600609,金杯汽车,398730389.1,813467512.48,3427098372.77,0.222457806145931,4278409738.22,2632541327.46,154289038.81,1370001165.95
20240930,SH600611,大众交通,258395761.03,500143479.97,2062876912.88,0.0945431849349095,19405896038.28,9198895661.17,2953254366.94,9653584739.76
20240930,SH600612,老凤祥,2282336317.49,6547144308.94,52581666118.68,3.3947569435436,24192204243.72,9696656335.08,326679804.83,12332142915.43
20240930,SH600655,豫园股份,967006784.34,2544658165.76,36100820473.99,0.297713319728532,125870536848.5,86270420648.95,23678499642.47,36435553031.96
20240930,SH600616,金枫酒业,-30750038.75,-21205355.19,354367069.28,-0.0443346315897962,2174720840.12,259901045.3,90654126.95,1930466588.63
20240930,SZ000019,深粮控股,243015956.99,522547112.12,3801884388.21,0.211927870077977,7220814702.57,2377644540.02,135420895.33,4838938738.77
20240930,SH600618,氯碱化工,642100840.57,732580167.6,6008730831.74,0.524519909009407,11327691115.8,2867276276.58,212025977.04,8473648539.71
20240930,SH600619,海立股份,-5561786.98,1761726849.43,15173007610.24,0.0211590494840665,22227745209.96,14419964948.67,1433830247.39,6103042308.06
20240930,SH600620,天宸股份,-3642498.88,-149776554.55,111274634.2,-0.00521322716634652,2862602311.35,1360864938.66,491584952.33,1502081659.48
