报告期,代码,名称,净利润,经营现金流,营业收入,EPS,总资产,总负债,长期负债,股东权益
20210930,SZ000005,ST星源,191560945.54,-62752935.6,291939696.09,0.183510555440828,2485982569.74,960836019.06,42476092.86,1435046002.61
20210930,SH600654,中安科,-318083727.31,-116928269.23,1916296204.47,-0.248054684151263,4608898989.22,4873672462.94,1405938915.54,-264949113.34
20210930,SH600601,方正科技,-460441953.25,-71886817.08,3266273249.91,-0.209079784411948,9179234377.65,8953308289.49,937604138.4,213194631.33
20210930,SH600651,飞乐音响,-157086347.37,-19898388.23,3365605234.87,-0.0628145125374676,8444250241.27,6033331757.65,989130731.67,2263313249.6
20210930,SH600652,退市游久,-13971994.45,-31924897.13,8629110.65,-0.0167790750051587,1828338942.95,93797342.37,14310864.92,1734541600.58
20210930,SH600653,申华控股,74612523.15,368157443.17,5587427938.33,0.00402921008371459,3965215957.08,2615349909.1,1117759447.25,1107881353.03
20210930,SH600602,云赛智联,178711637.39,-384840319.96,3538456128.66,0.124392205111563,6732948193.98,2116949708.54,159986040.53,4383689838.38
20210930,SZ000004,*ST国华,33958991.48,-54043581.09,166211888.59,0.216256168710471,1623624137.6,132845933.31,3250173.11,1490531300.46
20210930,SZ000002,万  科Ａ,24604349453.41,1219687037.31,271485774926.48,1.43554803773342,1967403013063.62,1592472568518.44,214807346065.3,227622869231.18
20210930,SZ000001,平安银行,29135000000,-125808000000,127190000000,1.50134612043262,4853074000000,4464216000000,0,388858000000
20210930,SZ000009,中国宝安,1518199059.99,-83707237.4,12166549241.53,0.34606245593122,34365441991.24,19137249580.62,5812200379.65,7757861994.23
20210930,SH600603,广汇物流,412029615.55,959756863.57,2249994208.4,0.323335677690582,16281351594.13,9111280737.63,1522135945.81,6821314842.88
20210930,SZ000012,南  玻Ａ,1537332314,2635490553,10246839119,0.491690716095621,19427394585,7580240120,3764112223,11414758913
20210930,SH600604,市北高新,-116067775.7,-587714837.59,518605654.27,-0.0628285600980074,20423803324.44,12223377291.44,5805078901.34,6298025254.85
20210930,SZ000016,深康佳Ａ,-128645560.76,-1442234383.09,31626746378.63,-0.0524838890699635,53000401444.22,42606243232.76,13110570430.72,8065742160.82
20210930,SH600605,汇通能源,51476688.39,-625132161.62,84203370.24,0.255401335564068,1702607050.36,813702485.02,453092716.55,875112684.82
20210930,SH600606,绿地控股,15140011568.35,49053504302.91,426766813865.71,0.873836225640437,1394318108048.15,1222822043556.69,216308064281.14,94799513519.15
20210930,SH600608,*ST沪科,3902817.77,-13392603.73,235158974.84,0.00675715113709546,229915195.75,158259565.98,2282767.02,65238467.37
20210930,SZ000011,深物业A,763091262.23,-511379026.6,3452609994.42,1.29974729296376,13943431527.25,9632476385.89,3679427315.5,4257833837.26
20210930,SZ000017,深中华A,2202660.68,-5824421.1,83243710.49,0.0035209749316433,95740667.64,67895717.28,0,12846513.28
20210930,SZ000007,全新好,-3085035.32,-10676842.21,127846672.38,-0.00667332109399931,428618242.3,354875266.25,111659689.87,62159914.99
20210930,SZ000006,深振业Ａ,588195041.16,-3684622622.99,2302271041.85,0.416314856639852,19816739639.24,11646658927.08,4875141417.94,7665912463.65
20210930,SZ000020,深华发Ａ,8113011.63,-24053649.58,603532726.46,0.0286515626307835,669050137.81,324688388.89,65108051,344361748.92
20210930,SZ000008,神州高铁,-95682969.58,-85882139.73,1042818140.68,-0.0354418854417919,13177297356.91,6607598551.91,1525820095.77,6448710263.59
20210930,SZ000014,沙河股份,-31180365.01,-60126914.95,24345466.65,-0.154463038771532,2709127655.53,1795698187.79,235898171.76,861486435.54
20210930,SH600609,金杯汽车,380133179.27,163018854.38,3985925502.72,0.180886897212562,4559545587.87,3496329499.9,637705260.4,803571563.77
