报告期,代码,名称,净利润,经营现金流,营业收入,EPS,总资产,总负债,长期负债,股东权益
20221231,SZ000005,ST星源,-160949763.19,10012274.33,283743655.46,-0.147427443484296,2602189919.9,1293702476.68,474976481.43,1212593788.37
20221231,SH600654,中安科,-336271445.98,-342279561.35,2542244067,-0.119694918156584,4314204935.76,2854301077.41,378525368.02,1459120285.28
20221231,SH600601,方正科技,-425472800.55,478219003.51,4888692765.57,-0.101561793490713,5764727450.55,2312830155.18,343466515.46,3451897295.37
20221231,SH600651,飞乐音响,306057269.98,-40725479.92,3333943724.41,0.124267895510533,4749846555.49,2271243184.53,1202723933.12,2381363953.8
20221231,SH600653,申华控股,-146571279.58,138769283.74,5948821734.84,-0.0887315621780407,3789129886,2547304622.2,971611175.41,996413803.89
20221231,SH600602,云赛智联,188164565.51,213450928.12,4534251028.16,0.132197074929702,7217776679.72,2487762027.96,264741157.95,4547032823.64
20221231,SZ000004,*ST国华,-595826222.63,-33142088.42,166463289.95,-4.47908331022924,576732674.01,224146858.5,13458533.48,352567397.22
20221231,SZ000002,万  科Ａ,37612558798.7,2750449478.44,503838367358.76,1.95074529701663,1757804935896.04,1352168105932.49,274366533914.65,243325374922.33
20221231,SZ000001,平安银行,45516000000,134572000000,179895000000,2.34547005380508,5321514000000,4886834000000,0,434680000000
20221231,SZ000009,中国宝安,2468283511.28,290476146.61,31998720906.66,0.448631819590043,52391453475.9,33549076382.58,9357151818.12,9134905409.64
20221231,SH600603,广汇物流,139202525.67,1235952018.62,2125439465.46,0.122316964144285,23619261363.75,17679931028.98,8981646630.57,5281284959.53
20221231,SZ000012,南  玻Ａ,2043387188,1957123231,15198706998,0.663434310250761,25904013306,12528342003,5033533409,12854883706
20221231,SH600604,市北高新,98621834,1789036541.36,1262962535.56,0.0418040322177063,22061784670.98,13552935042.57,5665523715.89,6599217174.16
20221231,SZ000016,深康佳Ａ,-1769220348.36,-528303041.83,29607854255.27,-0.610672817496035,38023319693.08,29560886472.47,14652669527.34,7641459980.68
20221231,SH600605,汇通能源,3836710,357132974.06,108483750.1,0.0449284692105308,2288206146.2,1156828750.7,10396701.62,1125302518.17
20221231,SH600606,绿地控股,4619468291.82,27421138740.22,435519652368.95,0.0731873091714662,1365382105072.3,1201119588345.23,124204499464.99,90648914827.69
20221231,SH600608,*ST沪科,4158623.81,-6012539.15,366774990.16,0.0122677498393617,197661724.64,126722731.61,2363868.03,65523624.22
20221231,SZ000011,深物业A,529010293.32,105233103.86,3708669046.85,0.901527555819022,15824788371.56,11354213865.53,3848500463.96,4414259168.34
20221231,SZ000017,深中华A,-7982343.22,-261419066.03,444762238.25,-0.0110512844743227,397253487.93,92405938.37,887342,290129318.51
20221231,SZ000007,全新好,-6295538.35,156828635.68,220838034.89,-0.0154153320028558,355471251.45,253264740.21,124967859.05,90470718.67
20221231,SZ000006,深振业Ａ,448042133.28,2315465555.22,3699813551.41,0.310830095201698,26399055778.94,17929595582.11,6932032607.72,7901849340.73
20221231,SZ000020,深华发Ａ,10127766.77,82391240.64,664435128.12,0.0357667851538163,608823843.28,255245437.2,52993444.74,353578406.08
20221231,SZ000008,神州高铁,-847260813.31,573321770.79,1772952858.32,-0.304322211876285,11248084947.03,6767929022.88,878554812.86,4376254644.25
20221231,SZ000014,沙河股份,248045893.73,352480091.64,763601802.32,1.02740154876368,2990660492.56,1771307265.46,21084534.83,1166662715.28
20221231,SH600609,金杯汽车,352540552.22,350368302.78,5631242048.68,0.114336114262087,4412748994.83,3143192210.18,422918317.7,932635311.09
20221231,SH600611,大众交通,-234900482.07,-789929172.94,2163134746.86,-0.115404942841414,20023468567.56,9857721499.1,2226902800.71,9373725908.24
20221231,SH600612,老凤祥,2267851013.07,964083141.66,63010144202.99,3.25040195366029,26004840307.89,14023369292.13,560349628.7,10128063857.7
20221231,SH600655,豫园股份,3791000482.31,-207604252.67,50199892003.1,0.943597364742959,129428614233.83,89407779069.57,29571824037.21,36086104054.29
20221231,SH600616,金枫酒业,2168619.2,102045744.29,661605732.82,0.00770706219737238,2260744701.93,365884728.33,81891384.7,1909098379.48
20221231,SZ000019,深粮控股,418468667.98,531888766.64,8312723058.19,0.365077484241536,7441489372.63,2608855590.83,182022638.94,4763122059.4
20221231,SH600618,氯碱化工,1337375816.75,1427601282.93,6364223852.82,1.18514726760077,11174947604.69,2892688967.89,1474615748.59,7788942728.71
20221231,SH600619,海立股份,-75560812.76,510297118.63,16502831497.44,0.0326960246430593,20211547612.48,12825869657.94,2566120926.75,6096971678.66
20221231,SH600620,天宸股份,47904353.28,-145732775.99,243734574.84,0.0523327102064053,3358946479.41,1239059143.74,627045812.2,1973908147.74
20221231,SZ000501,武商集团,301803712.85,623512743.19,6337155540.05,0.392466275276144,30946580894,20102611210.99,6545076504.21,10843969683.01
20221231,SZ000503,国新健康,-84318614.98,-160204210.35,311079455.6,-0.0930325097845772,1104696713.12,391707776.39,3487580.91,711368370.48
20221231,SH600621,华鑫股份,353326625.61,1600527990.39,105669680.55,0.331942641686672,35079161837.12,27544300732.64,4797769456.42,7414913952.03
20221231,SH600622,光大嘉宝,434946536.66,57776365.82,5569843147.62,0.0328887911252736,30298689543.03,21591795703.89,13946780832.32,7009239334.24
20221231,SH600623,华谊集团,1692578233.05,7458931769.22,38511107497.47,0.601098658641611,59200891382.84,33150811222.77,9180696927.38,21766484870.48
20221231,SZ000504,*ST生物,-29459713.86,166381243.04,200345457.02,-0.0399821021594488,553366433.75,473180527.49,18028863.31,14008600.2
20221231,SZ000505,京粮控股,164251365.98,-533230947.03,12857874301.72,0.194526573290914,6105144167.96,2642434320.68,617621779.71,3061661435.05
20221231,SH600624,ST复华,-2194541.7,28146459.61,789005422.13,-0.00943910298871492,1860409006.43,945751834.64,281292205.7,803332046.14
20221231,SH600626,申达股份,-254326786.91,343698928.06,11244031948.59,-0.172074089383902,10372028703.92,7062861672.2,780680619.3,3111002247.11
20221231,SH600628,新世界,-51451153.24,22779440.23,850016033.11,-0.0804223153280478,5715539279.37,1504018868.42,28269081.43,4208100410.95
20221231,SH600630,龙头股份,-522062382.36,103645104.52,2194362212.92,-1.22906444290845,1702880678.15,985047734.61,194114508.39,696957925.03
20221231,SH600635,大众公用,-254068806.06,417429354.62,5768494326.6,-0.112649789452158,23582975809.13,14006409003.25,4630677386.59,8236744029.6
20221231,SH600636,*ST国化,134240800.21,99070688.47,468681846.27,0.304781687647471,2845153883.89,160032125.34,8982232.03,2685121758.55
20221231,SH600637,东方明珠,138392488.13,1515020594.35,6704530269.7,0.0509760567824901,43400408359.19,8952123496.65,1470251646.02,29222367512.71
20221231,SH600639,浦东金桥,1552277268.42,-2531546279.34,5053493602.89,1.41086577464145,34547678961.12,19290535354.21,6976142152.89,12811758637.47
20221231,SH600638,新黄浦,65110878.86,3229074427.87,4317280153.18,0.0840553193106568,24532354788.45,19945921818.64,5028812622.23,4380625774.25
20221231,SZ000507,珠海港,466035655.53,1301733196.82,5250269933.74,0.333314082967353,20910884206.68,11756241791.95,6437514273.32,6459780704.12
20221231,SH600641,先导基电,386713829.51,-670573638.93,1157576095.64,0.442181392730907,9762173591.65,1377443447.82,548977373.78,8313021289.13
20221231,SH600640,国脉文化,-206282693.93,-33033274.92,3510981064.73,-0.250931560150979,5481739725.78,1047162105.82,33839518.49,3953200810.32
20221231,SH600642,申能股份,1049254009.21,4792035009.32,28193118547.05,0.220487062788313,89899667652.03,51738778588.43,29707387327.58,30859430043.43
20221231,SH600644,乐山电力,85969598.32,136202403,2872491915.46,0.131094445335737,4066477066.14,2041036541.47,706265074.36,1790441106.94
20221231,SH600643,爱建集团,482198115.65,2671397542.45,1578388551.2,0.297520130241097,26535136414.01,14068090646.04,5569438770.24,12461667790.8
20221231,SZ000023,*ST深天,-283585446.96,-110171729.84,363037617.97,-1.9510525211695,1523748386.22,1274505580.46,93956739.86,140043970.76
20221231,SH600647,退市同达,603904.44,-172980014.54,18688379.06,-0.0727095662716669,351445100.84,18083780,0,295186340.11
20221231,SH600648,外高桥,1254544236.75,-1709799339.2,9058284597.25,1.09288260537734,41690258672.34,29394480618.43,8414379857.66,11993837129.27
20221231,SH600645,中源协和,106682210.26,261890840.41,1554886943.48,0.241450833487392,5284619414.55,1630964993.11,159470411.65,3555802379.28
20221231,SZ000509,华塑控股,6629116.89,17672137.62,883750714.56,-0.00254653342153058,612891594.17,392409674.13,16770802.65,135442511.45
20221231,SZ000510,新金路,13110436.63,-19411619,3038820516.07,0.0213387563321895,2299733749.54,840475165.57,150320053.13,1432928044.74
20221231,SH600649,城投控股,783399748.75,-8179987359.73,8468142356.08,0.30937983602905,71330795937.27,49749407092.44,35763252236.74,20696020561.34
20221231,SH600658,电子城,598008111.9,-713342966.07,5149674467.61,0.529119331744686,21086834562.7,13216097411.51,2716262913.98,7526421540.75
20221231,SH600657,信达地产,575039947.76,1840131585.83,18248095457.18,0.192996958722221,88406095713.68,63309252537.66,26228163027.93,24215759368
20221231,SZ000026,飞亚达,266681451.84,476228776.52,4354096880.36,0.638562254883509,4117143911.99,980720419.84,48437333.33,3136423492.15
20221231,SH600650,锦江在线,511652376.58,19314472.48,2088003717.85,0.94743593262333,5324181943.87,1228580136.09,307313710.73,3853962588.02
20221231,SH600660,福耀玻璃,4752795645,5893041655,28098754166,1.82224631757417,50767498791,21779200663,4418826956,29003009659
20221231,SH600662,外服控股,610960855.91,854665718.49,14663703309.15,0.239267590351539,14696371828.18,10462043341.86,97261231.07,3907613708.57
20221231,SH600661,昂立教育,199225144.29,-224456121.45,760423009.78,0.58597506257485,1230818500.58,805597255.51,71808092.73,337294618.49
20221231,SZ000025,特  力Ａ,81319463.85,-51967764.29,837656274.51,0.193700322522484,2232028554.57,575800810.67,163649848.33,1505638863.31
20221231,SH600663,陆家嘴,1423591756.69,-3671735282.01,11754695013.59,0.259443149071554,151118195624.16,99004632030.09,39875314854.73,28684745414.89
20221231,SH600664,哈药股份,512212325.95,622093201.43,13808761327.75,0.184153973694799,13434852019.63,8488225923.46,486473021.54,4327758072.66
