报告期,代码,名称,净利润,经营现金流,营业收入,EPS,总资产,总负债,长期负债,股东权益
20240630,SH600654,中安科,25107606,45255960.82,1314166541.9,0.00876290607057542,3768005591.6,2144608782.68,283974745.38,1622617784.79
20240630,SH600601,方正科技,149679526.86,449183970.42,1578154991.82,0.0358918465822522,5974028046.28,1978212284.54,481971739.13,3995815761.74
20240630,SH600651,飞乐音响,11366052.18,19354998.8,903987355.37,0.00569469440093193,4222933038.74,1722754516.47,743540377.67,2432014023.6
20240630,SH600653,申华控股,-40712582.76,48431601.95,2244413702.03,-0.0199997491240557,3235455198.14,2343418017.94,909683485.07,744753467.65
20240630,SH600602,云赛智联,121521906.05,-305180739.63,2920636793.28,0.0826423728681639,6645959123.02,1863310688.45,137199520.33,4663670581.89
20240630,SZ000004,*ST国华,-19843952.23,-18127862.76,37117699.02,-0.14356259620296,396235934.26,221965878.39,23301197.71,176569180.3
20240630,SZ000002,万  科Ａ,-8520745012.81,-5176325811.1,142778764079.8,-0.825810034414843,1422819020978.85,1037761815611.77,251320461356.81,241678563970.12
20240630,SZ000001,平安银行,25879000000,113722000000,77132000000,1.33356225332678,5754033000000,5272164000000,0,481869000000
20240630,SZ000009,中国宝安,587513213.73,268603653.86,10029771698.37,0.0759114074663441,51581219175.93,30347583677.54,15724194227.55,9978644888.56
20240630,SH600603,广汇物流,275917622.89,681694013.61,1797927531.42,0.214190743096337,22556936591.03,15081456335.94,7158899877.44,6802757763.86
20240630,SZ000012,南  玻Ａ,721298218,993284145,8078970651,0.238744731303014,32268955506,17775453996,7804746392,14019448902
20240630,SH600604,市北高新,-145367002.58,-420241846.05,449924105.48,-0.0726964837538526,21596618404.65,13445586778.93,6261272655.74,6256665346.44
20240630,SZ000016,深康佳Ａ,-1280538154.95,-439338365.13,5412530372.47,-0.451663828813016,34324017267.75,29673378952.4,13254847438.57,4553306674.94
20240630,SH600605,汇通能源,82092639.37,69722774.69,67066711.05,0.397961771092001,1638225167.42,268445325.21,27319019.73,1369779842.21
20240630,SH600606,绿地控股,301939718.81,-5217622610.2,115326639234.16,0.0149177506593271,1069748581253.07,926742062217.98,130376182546.82,79930008302.52
20240630,SH600608,*ST沪科,273011.3,19440286.96,12571663.81,0.00253710209218478,158397496.96,110492165.68,2651460.27,44342948.33
20240630,SZ000011,深物业A,1321639.46,-736827101.44,856028445.25,0.0154576862404428,16658662273.55,12139616388.37,1935663586.87,4485266996.47
20240630,SZ000017,深中华A,5508028.88,-51328808.82,213499597.25,0.00829623866719094,366376067.53,41716884.46,573573.5,314478888.85
20240630,SZ000007,全新好,1991657.94,45069671.72,78530287.39,0.0089364811654125,385098940.25,245084078.18,129192658.58,128856022.25
20240630,SZ000006,深振业Ａ,-415002227.32,-33973402.82,3236614275.8,-0.256291548443208,22587441749.81,15560261274.52,5794536831.21,6626148756.37
20240630,SZ000020,深华发Ａ,10054579.8,-613862.75,408182515.91,0.035508321201052,630390618.28,253415320.88,2370360,376975297.4
20240630,SZ000008,神州高铁,-187519131.03,-182193387.35,526983437.67,-0.0642625851892629,10488949845.05,7014620563.72,788332086.24,3384383303.16
20240630,SZ000014,沙河股份,54194058,-63737390.4,271742649.9,0.223542384077845,2283734392.27,571126376.66,18921795.45,1661208547.14
20240630,SH600609,金杯汽车,262286019.49,499371250.04,2251033742.71,0.151144855522552,4171534912.38,2637086141.5,155419287.78,1256344977.99
20240630,SH600611,大众交通,135765317.67,240193295.52,1443097021.82,0.0473834267481624,18972170938.1,8923508302.88,1883291110.54,9491787485.79
20240630,SH600612,老凤祥,1818392306.49,5114873585.28,39958883345.81,2.6835440370746,25746393829.41,11686796266.37,379114489.52,11958981671.9
20240630,SH600655,豫园股份,1017177614.24,1331969674.54,27571916126.13,0.293045846982957,124321287766.64,84375306308.53,24451568720.89,36711799115.42
20240630,SH600616,金枫酒业,-16534482.99,-34130779.61,237356726.57,-0.023318152743115,2187095940.56,258060589.99,92666384.97,1944526717.01
20240630,SZ000019,深粮控股,130333842.49,-158549385.01,2416452919.61,0.111928266916163,7390257559.37,2631359570.58,141101485.01,4723330417.23
20240630,SH600618,氯碱化工,401512180.68,268362608.74,3892506575.15,0.316360987878471,10493051809.3,2279400106.71,211556597.07,8226759091.57
20240630,SH600619,海立股份,-12002442.21,554933494.76,10980735925.89,0.0038988914383385,21780220365.48,14028083578.5,2346812350.32,6049818833.95
20240630,SH600620,天宸股份,2505016.96,-93728944.01,99249765.84,0.00369601213139603,2693967395.13,1356616183.81,440849091.09,1337665752.99
20240630,SZ000501,武商集团,153693016.53,550635368.64,3642630003.91,0.199842866928218,31050292284.08,19864188905.92,7455278281.86,11185108073.64
20240630,SZ000503,国新健康,-72979972.39,-119160835.25,137393382.51,-0.0741549098382121,1925119352.6,576153477.56,1166634.92,1347871241.94
20240630,SH600621,华鑫股份,151532167.39,1608821277.04,928204862.18,0.142100128124131,36494228124.04,28521284359.87,3325678805.59,7972943764.17
20240630,SH600622,光大嘉宝,-277712844.56,159045931.75,719932721.99,-0.218437722427067,23913785908.26,17605051271.05,9813063456.29,4800879192.77
20240630,SH600623,华谊集团,754751940.62,1944685164.1,24621683156.83,0.225443816054054,62422682707.43,35416107627.87,8592213770.43,22396848919.92
20240630,SZ000504,*ST生物,-11629172.38,1851987.71,56324793.65,-0.0254310390116997,579563143.17,286768447.29,12230792.48,248548368.09
20240630,SZ000505,京粮控股,26186838.92,-221065422.09,5555906994.14,0.0330951368912864,6577259750.18,3027212949.27,1021747855.58,3140090722.46
20240630,SH600624,ST复华,-15974115.48,-51337518.09,319322794.8,-0.0230208393452891,1552706849.54,757867558.38,159509830.64,754350224.22
20240630,SH600626,申达股份,76647133.11,162487954.88,6071755971.87,0.0410409092418467,10220326768.75,6620228297.88,2495192799.22,3254381466.09
20240630,SH600628,新世界,46128575.75,92386269.42,540398404.69,0.071937847645784,5676081691.97,1449820159.92,23165984.33,4223551571.01
20240630,SH600630,龙头股份,43026695.16,64248443.7,839684059.23,0.0986576897887996,1643159276.78,872892568.22,154106550.97,749659526.05
20240630,SH600635,大众公用,228481300.42,292227152.66,3643340049.53,0.0413746543469247,22904160016.86,13052193812.9,5068932328.99,8345420243.05
20240630,SH600636,*ST国化,-36739391.26,-32227294.07,67758651.92,-0.0837581139851553,2480954467.15,63840265.12,5041804.4,2417114202.03
20240630,SH600637,东方明珠,410528388.06,-297932680.01,3305924581.7,0.125913336491907,44448733495.4,10111048402.77,1660953461.1,29507236426.33
20240630,SH600639,浦东金桥,317720812.02,-444226604.78,1452878566.45,0.291955528151618,45403410447.45,27452979487.99,12868643445.14,13703523572.96
20240630,SH600638,新黄浦,20887100.63,-191072224.46,356167422.84,0.0322166358988236,20472961966.45,15750291354.13,4282700976.65,4452413600.59
20240630,SZ000507,珠海港,295759446.02,489488265.22,2656619370.46,0.209107112164098,20208010016.41,10681980737.55,6096006921.95,6643553273.54
20240630,SH600641,先导基电,-120055125,-59949840.05,200990790.99,-0.0760884280832063,10306176118.21,1477416562.83,782413578.69,8259390346.87
20240630,SH600640,国脉文化,13155027.86,148493798.44,970627924.1,0.0147173790028387,5353755450.99,896343016.68,23786914.29,3966967719.41
20240630,SH600642,申能股份,2555415713.06,4454817827.71,13679596498.19,0.447694520695098,95399819327.55,52562455387.81,28218856740.26,34851778131.91
20240630,SH600644,乐山电力,11918369.2,-64926571.96,1592504278.17,0.0171781775995189,4212714661.69,2145445813.29,1034403869.64,1829540965.76
20240630,SH600643,爱建集团,210264074.71,580002641.44,853413489.89,0.129638615490354,24156947149.03,11628158705.89,4677385114.92,12526320812.97
20240630,SZ000023,*ST深天,-79861326.51,-31834637.33,40835417.46,-0.506848517515321,1059267838.08,1071676964.69,71587384.97,-89843175.29
20240630,SH600647,退市同达,-,-,-,0,-,-,-,-
20240630,SH600648,外高桥,147708552.71,-3694415185.97,2644615758.11,0.124687057978476,44058644791.59,30969490370.76,11239060204.59,12685281668.2
20240630,SH600645,中源协和,86055942.13,98635675.9,802285328.09,0.182039298501168,5309097214.06,1593756435.11,126099401.68,3607281426.51
20240630,SZ000509,华塑控股,4329367.11,29910499.03,461302101.45,0.00128431337474719,808798548.58,592222206.57,12308769.36,149437247.07
20240630,SZ000510,新金路,-56121611.71,-47806824.9,974669185.36,-0.0955578952074989,2447646149.44,1175874977.29,265939114.96,1213059433.02
20240630,SH600649,城投控股,-119315492.81,3265502550.4,652933791.44,-0.0402336267404132,81023076721.96,59700858708.47,35390371721.8,20550217613.42
