报告期,代码,名称,净利润,经营现金流,营业收入,EPS,总资产,总负债,长期负债,股东权益
20200930,SZ000005,ST星源,-27757685.99,26821281.84,218084239.15,-0.0260495342022305,2939184056.52,1224656238.23,38281942.97,1622736581.32
20200930,SH600654,中安科,-256904739.59,-49071030.18,2123237371.22,-0.200234244951465,4648036829.87,4607599623.72,766772303.09,40437206.15
20200930,SH600601,方正科技,-170066920.88,398771485.99,3452341748.23,-0.0761573162193054,10214999690.43,8486578379.37,916671210.03,1718673979.72
20200930,SH600651,飞乐音响,666413253.55,-150599202.47,3176789928.71,0.274237990288274,9913835039.71,6860968866.85,4008921781.08,2907937593.58
20200930,SH600652,退市游久,-5211021.89,-2129136.15,9672623.66,-0.00625795604619881,1758606898.91,59653684.55,9228003.93,1698953214.36
20200930,SH600653,申华控股,12328798.05,215849311.67,5009217240.4,-0.017998048178988,6238988193.47,3845709822.59,1320075053.3,1844289700.93
20200930,SH600602,云赛智联,172029761.44,-91121937.79,3074399120.64,0.113802669387921,5868022104.18,1453364970.23,21144572.55,4201552878.77
20200930,SZ000004,*ST国华,54841403.59,-53555103.33,146979353.01,0.348015514506358,1548312578.02,86611422.91,4240285.53,1449621481.79
20200930,SZ000002,万  科Ａ,30071542918.04,33380868586.36,241491467190.53,1.70969917244437,1814465741941.72,1511823329619.3,194284232259.94,202675004733.29
20200930,SZ000001,平安银行,22398000000,30698000000,116564000000,1.15418398508494,4346921000000,3988150000000,0,358771000000
20200930,SZ000009,中国宝安,818893958.08,729783601.53,6937768614.43,0.202223339225755,31493483783.4,18680552759.4,6910278552.16,6765349032.27
20200930,SH600603,广汇物流,361221340.36,1010686821.04,1625342859.76,0.266754707785489,18043300717.19,11420327913.45,2319453225.72,6255559935.89
20200930,SZ000012,南  玻Ａ,749036992,1673122359,7468278057,0.23669590231568,18142913969,7585838897,3483017724,10164591669
20200930,SH600604,市北高新,62068331.74,-1329687695.58,956137404.56,0.0301445303291925,18726204132.18,10500990665.43,3750871586.68,6309774843.53
20200930,SZ000016,深康佳Ａ,541648977.34,-1175873360.33,29801145271.16,0.25555549755221,44785049225.79,34413092973.25,11375342401.57,8518673314.06
20200930,SH600605,汇通能源,37701143.31,-125842897.93,66090249.77,0.257811162624822,914413904.48,152578520.98,0,762121320.76
20200930,SH600606,绿地控股,16695697902.09,5003642823.81,320901355738.44,0.98957937682182,1164801172222,1032284585033.35,230013331197.6,80766268232.39
20200930,SH600608,*ST沪科,1655667.13,-9159651.13,642276101.49,0.00501831110081404,173417381.24,106315612.08,2282767.02,62374939.43
20200930,SZ000011,深物业A,141489398.69,-452766957.18,1753697717.3,0.32285117844369,12215328316.87,9018421657.41,3727182528.77,3128371521.14
20200930,SZ000017,深中华A,6030862.82,3216397.73,82873336.15,0.00954608642081332,95995075.84,68697629.93,0,12382611.45
20200930,SZ000007,全新好,-45630304.85,-8423439.41,33608786.41,-0.131381711769745,478078796,310904749.79,272121551.84,163831203.28
20200930,SZ000006,深振业Ａ,527783564.13,-44125448.69,1603457728.04,0.378099428344125,15402180508.95,7940226332.25,3444984760.5,7009387129.37
20200930,SZ000020,深华发Ａ,4851086.49,13690723.05,500887222.16,0.017131888222818,629862182.02,295477598.06,68172821,334384583.96
20200930,SZ000008,神州高铁,-234545747.15,56205664.51,953006652.14,-0.0869271489927184,12265580886.36,4948645345.67,945139896.06,7187719387.94
20200930,SZ000014,沙河股份,18096982.58,118693785.1,230253593.55,0.068573817538961,2171386737.52,1209993711.8,160312500,902773367.77
20200930,SH600609,金杯汽车,223502612.71,465403277.9,3945674613.71,0.046073689361563,4935555331.81,3229763620.04,258692309.76,1126908101.27
20200930,SH600611,大众交通,352743600.92,-496002565.17,1826437413.97,0.137439724697828,16660424066.89,7062670739.15,2284773264.21,9101616015.7
20200930,SH600612,老凤祥,1610467682.51,1182840051.03,43866605870.18,2.35622595618833,19371365183.24,10307186578.77,1104482227.43,7656484126.52
