报告期,代码,名称,净利润,经营现金流,营业收入,EPS,总资产,总负债,长期负债,股东权益
20240331,SZ000005,ST星源,-,-,-,0,-,-,-,-
20240331,SH600654,中安科,19803881.51,138858637.75,611841813.03,0.00691170095902658,3849103905.27,2243045563.68,68961591.72,1605282449.33
20240331,SH600601,方正科技,76909444.45,172661020.78,769457722.76,0.0184422147693422,5683441787.1,1759474592.88,420613087.15,3923967194.22
20240331,SH600651,飞乐音响,11595513.28,-39606008.3,428813740.26,0.00453732949210781,4187383611.8,1679737742.42,738774462.22,2428944863.36
20240331,SH600653,申华控股,-24691340.93,43037846.19,1102344226.33,-0.013988140998037,3199520498.78,2291130316.28,947176815.36,756786103.85
20240331,SH600602,云赛智联,57745509.6,-434982900.86,1440194460.08,0.0433969615502993,6870433883.48,2088890370.45,100128839.21,4669451828.92
20240331,SZ000004,*ST国华,-11224532.83,-4886171.71,15450083.67,-0.0812241640337343,403541367.06,220910477.91,24422051.89,184821559.53
20240331,SZ000002,万  科Ａ,331290344.62,-9421419428.01,61594149065.84,-0.0303391439042108,1463869094846.18,1064335708368.53,261961952006.71,250633266316.32
20240331,SZ000001,平安银行,14932000000,-21382000000,38770000000,0.769455990056627,5729398000000,5243822000000,0,485576000000
20240331,SZ000009,中国宝安,275970813.74,945353375.94,4999751793.71,0.0274398502180877,52177324572.5,30697050703.51,15535686327.4,10044687265.48
20240331,SH600603,广汇物流,215275279.65,242525964.39,988046061.19,0.167276849320382,24080296630.94,16694910621.63,7818699817.13,6715557796.07
20240331,SZ000012,南  玻Ａ,317932830,180305094,3947220433,0.105962280379158,31148754411,16296800433,7314988209,14373532734
20240331,SH600604,市北高新,-63183061.13,-414421686.6,220963265.9,-0.0336604709096769,21784445460.55,13547104893.38,6592341787.16,6329791696.83
20240331,SZ000016,深康佳Ａ,-578857654.44,-571044205.67,2462543024.65,-0.211856804799289,36105995398.58,30746970116.4,13061131291.08,5134506327.36
20240331,SH600605,汇通能源,11370701.23,3321967.11,32729335.56,0.0551214308708766,1503996739.28,198296814.74,2656280.75,1305699924.54
20240331,SH600606,绿地控股,128100500.23,-2418217581.39,51567755124.46,0.00583685209858197,1196971297496.65,1053316937231.97,136275939259.98,79972484061.79
20240331,SH600608,*ST沪科,190300.79,1017744.65,6114578.33,0.00180494477611925,134423565.81,86600945.04,2791893.11,44102170.02
20240331,SZ000011,深物业A,-3756989.68,-647860412.07,406582462.31,0.000777849804167291,16889161356.97,12189513383.14,2337518388.72,4662198838.67
20240331,SZ000017,深中华A,3169101.39,-29196176.31,112547686.5,0.00466612956264382,356300830,43730574.42,798633.04,311977072.35
20240331,SZ000007,全新好,364848.21,26489470.68,43283050.18,0.00184963131152791,396963908.83,258575856.49,130348789.55,126400796.98
