报告期,代码,名称,净利润,经营现金流,营业收入,EPS,总资产,总负债,长期负债,股东权益
20250930,SH600654,中安科,197558610.85,-18694561.73,2365206908.68,0.0686606300012777,3657099259.46,1930150447.75,230600044.56,1726948811.71
20250930,SH600601,方正科技,316593867.59,545837507.69,3397692761,0.0740788287833189,8880612232.37,4426856359.59,2017829527.18,4453755872.78
20250930,SH600651,飞乐音响,37858579.61,118668307.78,1343335139.12,0.0141564759379045,4179677071.56,1614132343.67,125100920.65,2492878741.87
20250930,SH600653,申华控股,-101767572.42,38110013.12,3229539291.44,-0.0457536969687718,2878815069.1,2034520133.99,864093306.15,730986514.59
20250930,SH600602,云赛智联,161014676.28,-322263230.69,4599067824.12,0.106172381908224,8062147391.28,3144242140.85,399382505.35,4820905280.48
20250930,SZ000004,*ST国华,-34311085.69,-12366192.92,51022417.04,-0.204644342350019,260545606.82,216301546.14,45702800.69,36947746.19
20250930,SZ000002,万  科Ａ,-28236658916.01,-5889347829.66,161388415447.04,-2.34821204430786,1136594565755.29,835564493176.11,235873667768.61,175755829577.72
20250930,SZ000001,平安银行,38339000000,71783000000,100668000000,1.97563442290256,5766764000000,5248834000000,0,517930000000
20250930,SZ000009,中国宝安,1318915652.14,249683802.07,16812458333.93,0.109813735507593,56579430334.81,33714219247.08,15924799496.46,10078171986.43
20250930,SH600603,广汇物流,320479200.02,904130998.23,2050940576.88,0.266835223913842,21492954129.66,13702756775.31,4287396879.53,7306392014.07
20250930,SZ000012,南  玻Ａ,139163051,832463508,10424014383,0.0489777935264677,31269652989,17564570233,7567050704,13249621252
20250930,SH600604,市北高新,-215366354.37,-39843799.56,815820634.15,-0.0999095513396228,20442322681.58,12314899867.88,7772408218.63,6217484857.55
20250930,SZ000016,深康佳Ａ,-1176995413.93,-1086328402.04,7678970721.21,-0.407617442861894,29208989618.94,28269430600.61,10107977262.12,1265640215.17
20250930,SH600605,汇通能源,26289237.3,-113653363.21,83779058.75,0.127442930682186,1521048448.64,99441893.92,16374400.51,1421606554.72
20250930,SH600606,绿地控股,-7985801021.06,-699305479.58,127697167839.49,-0.475999312856554,1053477246305.79,943050585579.08,135370352068.52,57290784463.7
20250930,SH600608,*ST沪科,241063.95,63530296.63,5440280.55,0.00322928816698824,119236792.92,78629565.54,2636860.71,38887797.17
20250930,SZ000011,深物业A,26059328.5,-2375171150.41,1715772065.73,0.0540643093902361,15304195742.46,12048097355.29,7416257535.87,3393755784.12
20250930,SZ000017,深中华A,31349675.82,-55013489.34,577674163.42,0.0448896499018501,466516810.72,82464884.62,2363167.68,374286606.67
20250930,SZ000007,全新好,2464048.62,283706621.98,299846720.85,0.00986572728348266,370543176.5,173464010.78,13467305.12,182672612.09
20250930,SZ000006,深振业Ａ,8574845.56,501213858.32,2204471396.5,-0.00518304445689055,17269311415.81,11090000819.69,2424959757.29,5396778614.44
20250930,SZ000020,深华发Ａ,21266931.43,-44676025.37,682950220.46,0.0751053795581978,753231361.36,328305422,5435245,424925939.36
20250930,SZ000008,神州高铁,-88707088.78,-40292622.49,1136467839.1,-0.032111060765183,9110247697.14,6090827881.12,1968940664.46,2931186952.19
20250930,SZ000014,沙河股份,-32480481.69,57514934.58,20858885.51,-0.133124777150004,2318474541.63,675562683.12,17345384.72,1591324818.38
20250930,SH600609,金杯汽车,285102899.19,525125019.66,3319045447.51,0.138254012925651,4169233553.96,2293017394.15,150122257.25,1574966457.52
20250930,SH600611,大众交通,117488898.29,590908952.75,1590885499.61,0.0414869160539535,19319100368.26,8668485255.84,4160435188.94,10143297367.33
20250930,SH600612,老凤祥,1837925105.3,2365936870.36,48001461013.94,2.74801923769119,24890681082.58,9768533661.58,363911912.2,12860559241.11
20250930,SH600655,豫园股份,-737697385.04,1102435497.62,28399834952.38,-0.12530730694104,119816878625.49,82563444477.35,23154063586.54,34477755816.19
20250930,SH600616,金枫酒业,-10994028.54,-36677449.61,330044517.7,-0.0143298328659601,2141968680.22,236923227.6,51390271.61,1922208663.42
20250930,SZ000019,深粮控股,243433553.04,1265157178.48,3918475506.66,0.211296351972588,7011856578.62,2021139400.04,133530658.83,4989107067.11
20250930,SH600618,氯碱化工,612434209.25,570676241.25,5686586075.78,0.529865156301248,13804942546.33,4746548038.25,1067732334.7,9066787846.1
20250930,SH600619,海立股份,112167548.55,744940849.59,16489126566.87,0.0515521233824738,23736311440.35,15837241412.56,1989856413.47,6123834551.31
20250930,SH600620,天宸股份,26482883.5,-214510558.44,257859921.72,0.0385532890332403,2839085452.91,1355775727.16,253568135.82,1483603320.6
20250930,SZ000501,武商集团,127561703.98,691119527.31,4522867188.58,0.166229429430068,31046692192.53,20090143119.48,6116799724.31,10952954098.16
20250930,SZ000503,国新健康,-138429304.65,-182692908.18,170401734.11,-0.141065460937169,2011841442.6,744817433.43,190606163.83,1267024009.17
20250930,SH600621,华鑫股份,505553774.27,-190637614.88,2019532714.15,0.476533237492254,57778917165.49,48825294621.08,0,8953622544.41
20250930,SH600622,光大嘉宝,-511502103.8,199888404.1,970931122.48,-0.369563802455417,21208793760.42,16773499080.33,10611152520.54,2940627250.33
20250930,SH600623,华谊集团,353224952.58,2116239702.94,35708256506.51,0.186061979391033,72960178458.67,42533989716.26,10762407867.04,22159213626.34
20250930,SZ000504,*ST生物,-3149584.02,17324884.94,83438454.98,0.0158544497088504,841955975.52,479299987.9,114942076.06,242327514.63
20250930,SZ000505,京粮控股,-78728720.7,149087907.96,6211523451.48,-0.0708461925821661,8497483624.29,5079001716.08,1259628145.31,3078351632.31
20250930,SH600624,ST复华,-19967954.19,-21822529.92,492719999.45,-0.0265203270761172,1530745881.01,872431591.05,140707609.49,622128244.63
20250930,SH600626,申达股份,-4130743.61,280981015.67,7877515626.73,-0.0192368111981178,10081485187.78,6511123933.87,2455604263.34,3212567206.43
20250930,SH600628,新世界,64280826.93,92977844.61,791459183.99,0.0996775904522594,5667256799.5,1419341371.02,20976520.57,4247324000.77
20250930,SH600630,龙头股份,30247882.63,16967972.77,1265687897.84,0.0691905796559909,1649671947.09,860727524.41,99925867.52,770200648.64
20250930,SH600635,大众公用,626561714.85,943821306.57,4596244972.19,0.17604840751303,23165402676.49,12523870797.96,4739013980.85,9070955629.97
20250930,SH600636,*ST国化,34405257.7,-52287124.91,230495859.31,0.0784367785446329,2176887486.38,118950865.02,19729515.04,2057936621.36
20250930,SH600637,东方明珠,534185915.45,793593926.87,5096424125.71,0.161111726896531,42363468061.65,7759921959.54,1746803221.12,29855493023.71
20250930,SH600639,浦东金桥,309787789.82,-911843840.75,1414509569.42,0.301487899141586,50088260024.9,31366080179.04,12628028354.91,14484336069.58
20250930,SH600638,新黄浦,144842018.92,1701488634.69,488555436.79,0.20323984762826,21386009450,16499683353.38,3080932704.91,4608833938.27
20250930,SZ000507,珠海港,393795653.32,692624991.62,3243914164.74,0.270068895320102,20226656665.97,10984766845.43,6594718315.33,6272479744.12
20250930,SH600641,先导基电,-61274588.23,-3937882423.45,1068640189.19,0.0200587225048599,12046160787.47,3459991029.32,554260107.85,8151076026.75
20250930,SH600640,国脉文化,21244332.87,-253191278.32,1292754310.68,0.0246135185005468,5407279564.71,935954101.01,16791888.64,3977549496.89
20250930,SH600642,申能股份,4146368071.62,7319428529.57,20931913553.73,0.677282407664816,109163625376.02,59203900058.7,36093687888.43,41129449884.86
20250930,SH600644,乐山电力,74070630.88,69310502.48,2399410049.86,0.125936987296902,4661554070.95,2284902696.16,549752430.37,2114156150.86
20250930,SH600643,爱建集团,187760832.21,877962929.89,1233765596.11,0.117852040398145,23949392900.01,11985539730.76,5853064589.03,11961359097.25
20250930,SH600648,外高桥,174405661.79,-1076621617.94,4327211277.42,0.12162830062168,45529908748.16,29880401322.63,11015891374.81,15168772351.73
20250930,SH600645,中源协和,99859355.06,222861140.67,1092460191.52,0.230595269560315,5317423508.13,1555765746.2,84496882.33,3711161288.84
20250930,SZ000509,华塑控股,-9220745.69,-1614970.48,588442508.79,-0.00918426246674987,871405173.24,666226805.66,212639499.79,124270731.14
20250930,SZ000510,新金路,-73518990.61,-1409833.15,1260390481.17,-0.121031977590021,2528156347.99,1185273578.41,259649305.64,1234334352.3
20250930,SH600649,城投控股,268080749.64,1306010455.4,9514580471.65,0.114437594534609,85803995359.82,63883281880.95,33914797688.48,21081420187.79
20250930,SH600658,电子城,-376890635.22,104645410.42,819358196.1,-0.336692980952557,16801598165.86,10907386543.63,4209319007.52,5544331884.4
20250930,SH600657,信达地产,-5849304044.03,821315264.03,2692447092.16,-1.86155817763344,75241603840.84,53296291575.1,23836613074.44,18530018502.78
20250930,SZ000026,飞亚达,125018278.31,373922398.56,2674959897.13,0.308105884586259,3916579397.97,539597152.7,22476494.08,3376982245.27
20250930,SH600650,锦江在线,108619300.32,71441961.46,1213350806.98,0.16533255307086,5592153495.6,1075653786.62,487308388.8,4281275730.61
20250930,SH600660,福耀玻璃,7067671152,9884629654,33301907930,2.7067235030511,70641939363,35172926559,7620183449,35473992872
20250930,SH600662,外服控股,608602076.4,423940595.7,18565629991.48,0.228244109318171,15271350531.32,9704719065.2,111216660.16,5044272751.79
20250930,SH600661,昂立教育,49532564.6,101298300.72,1081403653.44,0.160289854193437,1550859918.44,1334542207.43,306880580.25,134550045.97
20250930,SZ000025,特  力Ａ,118590875.2,171018483.79,1166873659.48,0.286735923876843,2650920581.07,677709566.14,114270213.54,1807378703.19
20250930,SH600663,陆家嘴,1412419933.05,7612277824.19,12037837797.49,0.210820732667453,167376818664.38,117209893111.11,41383120338.73,25316958534.12
20250930,SH600664,哈药股份,341694663.14,-333718510.61,12021256198.55,0.130471789529723,14080865475.74,7673052331.71,397100668.01,5657894078.79
20250930,SH600665,天地源,-167531558.77,714792069.31,2877129763.49,-0.254022844198039,25346091878.81,21751838591.84,7720968576.15,2655974258.16
20250930,SZ000514,渝 开 发,159241836.15,60407219.85,198208010.11,0.191208462713575,7249929602.38,3179649604.86,745697327.39,3792334139.5
20250930,SH600666,奥瑞德,287521258.57,-5716336.58,347705858.08,0.105245330596786,1604527600.87,466995064.89,138543019.28,1129791996.41
20250930,SH600668,尖峰集团,658080015.11,105889184.78,1919990204.41,1.5735256103555,8147344814.81,2004651214.09,252987373.52,5774405887.37
20250930,SH600667,太极实业,537904275.43,-698394041.25,22593234836.35,0.211197186634025,33442335643.12,23976185675.5,716552229.72,8656601290.37
20250930,SZ000028,国药一致,1019397384.05,-463076420.41,55124490690.34,1.71968833310395,50558862580.68,29013188938.82,1551778976.77,18429946171.49
20250930,SZ000516,国际医学,-374029115.97,921003855.55,2995437323.47,-0.131161270843113,9790656512.89,6736386171.04,2506789865.02,3337580628.58
20250930,SH600671,天目药业,7508073.79,-30831088.8,158940412.66,0.116677013424782,429727307.2,335430332.1,62101099.12,66592681.4
20250930,SH600600,青岛啤酒,5402235278,5816206274,29366671110,3.86626970419168,51390464744,19192181002,4036031210,31333133632
20250930,SZ000027,深圳能源,2833360691.13,9507561633.78,32439749870.04,0.412931762946966,170982412694.22,105757651312.18,67484953598.93,50238841167.05
20250930,SZ000029,深深房Ａ,144036488.81,-92004446.37,898853082.45,0.143445105588834,5210649236.93,1664443483.32,63470551.2,3663368226.57
20250930,SH600673,东阳光,919163974.27,485793628.16,10970290011.48,0.30087529165553,29197058343.53,19130963418.02,5672858050.49,9736628391.54
20250930,SH600675,中华企业,742452488.29,382324215.32,7316044099.99,0.0581824124918847,51785468036.53,34196011040.64,12065825445.15,14679128209.1
20250930,SH600674,川投能源,4292071193.24,577484534.41,1140295509.67,0.865978821921102,68806177425.38,22589214945.98,17153589799.5,44384896823.4
20250930,SH600676,交运股份,-29208881.18,188370263.27,3230280862.47,-0.0279833473315496,7112552388.51,1943747921.67,598536824.23,5131449771.37
20250930,SZ000030,富奥股份,584079892.91,137195823.71,12142924440.15,0.255745726228398,18863204176.25,9062075700.81,1241572021.23,8148927145.64
20250930,SH600678,四川金顶,30469075.98,85813117.1,412216846.32,0.0918607366973266,1501675986.54,1168888954.45,666757261.16,281949111.96
20250930,SZ000031,大悦城,129279955.16,1737680962.9,20647692779.68,-0.12434466519061,167278325264.09,126113552977.76,54073699378.69,10133467381.57
20250930,SZ000519,中兵红箭,-73186921.75,-785681882.02,3424220923.49,-0.0422386001097941,17384470951.24,7085302853.09,648470162.52,10215086131.05
20250930,SH600679,上海凤凰,117007088.65,58801448.39,1835412208.92,0.225548393643363,3591335318.51,1436851024.99,100530857.34,2139691984.61
20250930,SZ000521,长虹美菱,503411398.94,1344895114.32,25392929837.63,0.474216103383929,24058903150.66,17444843589.05,405709726.98,6211715768.65
20250930,SH600682,南京新百,285070751.89,525507601.25,4772960883.83,0.15777908880468,26379606116.33,6982038590.98,1021650745.43,17700309282.06
20250930,SH600683,京投发展,-502889788.44,259093511.76,554805904.47,-0.504551455651,60371533224.34,55016246138.84,35561419304.71,4580694798.87
20250930,SZ000525,红太阳,-283906352.44,187424075.3,2327687381.06,-0.209164713048984,6837028737.51,4138070982.12,948877268.59,2611751630.03
20250930,SH600684,珠江股份,39017357.76,-123336751.41,1168844500.09,0.0429955675066256,1853095930.15,1307792533.49,72180374.52,496909706.59
20250930,SH600685,中船防务,732232770.58,-63352355.7,14315121299.96,0.463473382742671,55880894026.45,34514180968.27,3229261217.23,17967410667.45
20250930,SZ000513,丽珠集团,2130254657.63,2525421252.84,9115914290.4,1.94016091364983,24537984410.75,9170977356.02,1812706510.64,13962841806.5
20250930,SZ000032,深桑达Ａ,-265991369.78,-4671785132.81,33018544969.16,-0.262595220137737,67215083222.08,55374088248.3,10171779117.51,6120814341.66
20250930,SZ000526,学大教育,226623263.87,761781138.02,2612951311.05,1.89653384378769,4232297682.12,3262685139.68,500184099.55,997244982.19
20250930,SH600686,金龙汽车,328316070.67,946258691.11,16329050914.7,0.344875347553201,27642561901.72,23551507407.16,4537264100.12,3269194011.45
20250930,SH600688,上海石化,-429121000,2666922000,58885527000,-0.0409322447674878,41859639000,17489796000,809966000,24267764000
20250930,SZ000523,红棉股份,92003141.67,337814994.13,1643483089.29,0.0355730486234707,3664664910.42,1502598063.66,756052132.03,1891332475.53
20250930,SH600689,上海三毛,15249615.6,11823777.3,955940870.11,0.0758720009647381,1051024229.73,577445145.27,25805443.96,473579084.46
