trade_date,strategy_return,lambda,nav,benchmark_return,benchmark_nav
2024-02-28,-0.0283095112991764,0.3,1.2548592516359542,-0.0127,0.6517164683396057
2024-02-29,0.018152984874556,0.3,1.2776386926505985,0.0191,0.6641642528848921
2024-04-01,0.0333864776778063,0.3,1.3202945483430797,0.016399999999999998,0.6750565466322044
2024-04-02,-0.0142397583262432,0.3,1.3014938730552177,-0.0042,0.6722213091363491
2024-04-03,-0.023634123456231,0.3,1.2707342061819022,-0.0036,0.6698013124234583
2024-04-08,-0.0362797040485625,0.3,1.224632345257238,-0.0088,0.6639070608741319
2024-04-09,0.0278528585168666,0.3,1.2587418567048665,-0.0008,0.6633759352254326
2024-04-10,0.040617465703292,0.3,1.3098687608988744,-0.008100000000000001,0.6580025901501065
2024-04-11,0.0156030793976127,0.3,1.3303067471756322,-0.0001,0.6579367898910915
2024-04-12,-0.0269164957936609,0.3,1.2944995512110005,-0.008100000000000001,0.6526075018929737
2024-04-15,-0.1001630957496858,0.3,1.1648384687151276,0.021099999999999997,0.6663775201829154
2024-04-16,-0.0997170094323265,0.3,1.0486842601431243,-0.010700000000000001,0.6592472807169582
2024-04-17,0.0814368072553139,0.3,1.1340857581080817,0.0155,0.669465613568071
2024-04-18,-0.0496055891052913,0.3,1.0778287659812094,0.0012,0.6702689723043528
2024-04-19,-0.0158538751392739,0.3,1.0607410033038256,-0.0079,0.6649738474231484
2024-04-22,-0.0193291992925348,0.3,1.0402377290532026,-0.003,0.6629789258808789
2024-04-23,0.0262532051627493,0.3,1.0675473035720686,-0.006999999999999999,0.6583380733997127
2024-04-24,-0.0606189647109067,0.3,1.0028336912496096,0.0044,0.6612347609226714
2024-04-25,-0.0136024742149939,0.3,0.9891926718224596,0.0025,0.662887847824978
2024-04-26,0.015558906813196,0.3,1.0045834284236417,0.015300000000000001,0.6730300318967002
2024-04-29,0.0577548615372489,0.3,1.062603005234864,0.0111,0.6805006652507536
2024-04-30,-0.020895597248948,0.3,1.0403992808019544,-0.0054,0.6768259616583996
2024-06-03,-0.0195720751788402,0.3,1.0200365078620872,0.0025,0.6785180265625456
