state_name,days,share,average_duration,mean_active_return,median_active_return,active_volatility,sharpe,information_ratio,mean_factor_return,median_factor_return
Bull,478,0.4578544061302682,9.755102040816327,0.0014817221785885142,0.00129114596079475,0.1817059708168987,2.0549351643516816,2.0549351643516816,0.00012753807817010967,-1.2113774354180343e-05
Bear,566,0.5421455938697318,11.551020408163266,-0.0016874156496518929,-0.0013726197166252499,0.1764934126306221,-2.409317930761676,-2.409317930761676,-0.00046780434223140066,-0.00031144262009469997
