trade_date,momentum_return,holdings_count,rebalance_date,market_return,active_return,active_nav,ewma_active_return,rsi,macd,stoch_k,downside_deviation,active_beta,z_ewma_active_return,z_rsi,z_macd,z_stoch_k,z_downside_deviation,z_active_beta,z_market_return
2021-06-25,0.0108014968719534,759,2021-05-31,0.0163,-0.005498503128046598,1.109702616640583,0.0019842394219011005,68.24520752741648,0.002608549650051712,59.71619894955025,0.004598079122398901,0.6826077375738228,-1.043860444008688,0.6359735771482711,1.2154146376645527,-0.45371259989963714,0.9170301044023429,-1.4312625110783568,1.340506435179349
2021-06-28,0.0075091997541251,759,2021-05-31,0.0023,0.0052091997541251,1.1154832792383391,0.0020850194322831004,66.79326500428104,0.0020022574051200906,72.90352211524505,0.004595256789343713,0.6613053676920249,-0.9910220236442007,0.4972588758436262,0.8541146759688473,-0.0167954154862089,0.892689669403978,-1.6450855951054308,0.1987951490258794
2021-06-29,-0.0044247599856819,759,2021-05-31,-0.011699999999999999,0.0072752400143180984,1.1235986878267568,0.002247213825471694,71.20048539422618,0.0019366706412069327,91.4170599437045,0.004595256789343713,0.6576930005594697,-0.9154270751416749,0.895941413701591,0.8077075347328343,0.5951456886964539,0.8750015671853693,-1.6230771879644117,-0.9375207897540214
2021-06-30,0.0055090220580574,759,2021-05-31,0.006500000000000001,-0.0009909779419426008,1.1224852263115248,0.0021460203327399977,69.56356217618897,0.0016200467703006392,88.87693991669798,0.004596840088454625,0.6334954175820664,-0.9451505000974312,0.7356968998787904,0.617970394991919,0.5057684030253315,0.8613341214042028,-1.8421676590874598,0.5505390334507165
2021-07-01,-0.01732014679212,763,2021-06-30,0.0011,-0.01842014679212,1.1018088836708804,0.0015033276100881226,57.63139857126859,-8.94741346212178e-05,41.70836578253996,0.005149435093334258,0.6313364553367283,-1.186362101474392,-0.3761864369498327,-0.379443601717789,-1.0668438427613893,1.8580453632475364,-1.7842582940277683,0.10522241024720527
2021-07-02,-0.0084609351420011,763,2021-06-30,-0.028399999999999998,0.0199390648579989,1.1237779224635134,0.0020794443990853344,64.13052538378136,0.00013931254045804024,91.82594474495774,0.005097601117993507,0.6005711012408286,-0.9444653654920734,0.2328756016920183,-0.24339161265114984,0.6131010902185438,1.6866171812840378,-2.0427958930635395,-2.2533129064588753
2021-07-05,0.0140977400680705,763,2021-06-30,0.0009,0.0131977400680705,1.1386092513784232,0.0024268911387411206,66.7295890313395,0.0011151699889999853,100.0,0.005097601117993507,0.598548706655319,-0.7972563427083335,0.474808025848814,0.33143159311828374,0.8789583136320437,1.6228749251490822,-1.9618657791367875,0.11260018471933188
2021-07-06,-0.0001487632907843,763,2021-06-30,-0.0005,0.0003512367092157,1.13900917274496,0.0023620269378184515,70.64419182898666,0.0015846004518833261,100.0,0.005079585218474949,0.5982587425939526,-0.8154408059465088,0.8375431621825362,0.6056192185891202,0.8691381112976961,1.5352983991755462,-1.8744049468520085,-0.0011270253630996279
2021-07-07,0.0179514490267395,763,2021-06-30,0.0113,0.0066514490267395015,1.146585234198462,0.0024960713780972344,70.29840095075647,0.0021663568413323488,100.0,0.00504077576087104,0.619770685821035,-0.7545797078477,0.7962546156083383,0.9423677322597259,0.8596398712293686,1.4206334386971826,-1.5768602803500638,0.9525492914079898
2021-07-08,-0.0025680772049434,763,2021-06-30,-0.0102,0.007631922795056601,1.1553358841838164,0.0026565667348772146,69.50228660851192,0.002858042244795713,100.0,0.00504077576087104,0.622719769358991,-0.6840057816112964,0.7134549783565672,1.333878593676835,0.850446376471507,1.3803749491515243,-1.4955363196613947,-0.7975973094995611
2021-07-09,0.0105322839451128,763,2021-06-30,-0.0037,0.0142322839451128,1.1717789525394984,0.003018307897697077,69.20031138093111,0.00406676784586308,100.0,0.00504077576087104,0.6203743739479218,-0.5335257974985055,0.6783507822202054,1.9944758983744677,0.8415416720474617,1.3433558553778906,-1.4747849918422156,-0.2635799848661312
2021-07-12,0.017109290251509,763,2021-06-30,0.0125,0.004609290251509,1.177180021842362,0.003068026096253699,70.02133675521446,0.004822257262751831,100.0,0.005033731431364045,0.6361084972192425,-0.5097267252229387,0.7499553572610362,2.34694309644364,0.8329109484668079,1.2973986391041734,-1.2735607967897427,1.0577958223250832
2021-07-13,0.0093528925769874,763,2021-06-30,0.0018,0.007552892576987401,1.1860711360911131,0.0032081781737766275,71.33260560306255,0.005465798631742267,100.0,0.005033731431364045,0.644596921605193,-0.4494908572909058,0.8669320424350807,2.596428856698531,0.8245404381117167,1.2663185603937879,-1.1574459737513927,0.1764024550035611
2021-07-14,-0.0082097434978584,763,2021-06-30,-0.0115,0.0032902565021415992,1.1899736143586392,0.003210743121538033,78.51673756169258,0.005674616876482234,100.0,0.004963707503968511,0.6062371004633397,-0.4455392548098923,1.5284649541047228,2.5961016058139332,0.8164173228527675,1.1206441065486028,-1.5189183666359463,-0.9145645741907256
2021-07-15,0.00330599777451,763,2021-06-30,0.013500000000000002,-0.010194002225490002,1.1778430206855928,0.002791844829443407,75.05508268566146,0.004563885696697183,86.24099049765404,0.005123842744000999,0.5905951118686077,-0.6136622895536222,1.1804083100184581,1.9523395054713961,0.34322272651737434,1.3642545980242056,-1.6285770004977156,1.140860881040767
2021-07-16,-0.0008651597180196,763,2021-06-30,-0.011000000000000001,0.010134840281980402,1.1897802715774866,0.0030213134373351883,76.1355524755736,0.00420986445995996,99.78070280525506,0.005123842744000999,0.5765812129689012,-0.515295904376224,1.263961508075216,1.729138108696969,0.8013814656848033,1.3312517104369817,-1.7124992822211969,-0.8756975165593751
2021-07-19,-0.0040637339113599,763,2021-06-30,0.0037,-0.0077637339113599,1.1805431341359736,0.0026842807076884667,69.8745771175556,0.0029877976049613453,89.30356827599878,0.0052163703332192375,0.5724011432913911,-0.6503471038592984,0.6632263241230357,1.0825655437946902,0.4371951726499793,1.4504240786220173,-1.6963696398222763,0.33866235339900597
2021-07-20,0.0053700349823822,763,2021-06-30,-0.0009,0.0062700349823822,1.187945180885217,0.002796335528772646,71.88591953406407,0.0023407834049582674,97.69926879195489,0.0052163703332192375,0.5690998539057994,-0.5994406453786278,0.8466617555803313,0.7411730290118016,0.7217271091322456,1.4137159705348898,-1.6737113205054306,-0.043502674005107315
2021-07-21,0.0183469055976075,763,2021-06-30,0.0069,0.011446905597607498,1.2015434772259428,0.003066665843423735,85.0019493591495,0.002478213676477218,100.0,0.005189568777714702,0.5644180819825138,-0.48342562425558033,2.0378024903718073,0.8057133306690993,0.7943285230422668,1.336912198799823,-1.6657403948659204,0.6040117060229127
2021-07-22,0.0056737358641867,763,2021-06-30,0.0015,0.004173735864186699,1.2065584023292202,0.0031012617815725776,82.97608195585512,0.002546695173292559,100.0,0.005189568777714702,0.5652158619927186,-0.46602324871686446,1.8036550533468152,0.8341213544506747,0.7872275770053964,1.3073762078468154,-1.609291547041726,0.150540098818277
2021-07-23,-0.0102155116652515,763,2021-06-30,-0.0121,0.0018844883347484999,1.2088321475636024,0.003063237611359325,81.0835325384343,0.002387630871879161,100.0,0.005186209555717594,0.5777485872826691,-0.47906296539018284,1.5964288176453014,0.7453368183444559,0.7803137262781462,1.27438812656984,-1.4522211162772323,-0.9853759360233976
2021-07-26,-0.0156248228081086,763,2021-06-30,-0.0322,0.016575177191891402,1.2288687546047237,0.0034854857232509526,83.88497001423671,0.0032224261354497005,100.0,0.005186209555717594,0.5753659918405538,-0.298938026311063,1.8098452714382194,1.1675690013067332,0.7735788966244546,1.248649151989232,-1.4389811109946293,-2.5756913114828737
2021-07-27,-0.032547411778413,763,2021-06-30,-0.0353,0.002752588221586999,1.232251324264525,0.003462582676323954,83.35866604989538,0.003566225653141724,100.0,0.0051044560548914025,0.6444591400385745,-0.3070037875802314,1.7241329072379974,1.3284678937867809,0.7670154933653112,1.0949720616166227,-0.7802576581098581,-2.711053432318585
2021-07-28,-0.0205380039387258,763,2021-06-30,0.0019,-0.0224380039387258,1.2046020641971775,0.002653189344603649,66.72305692617323,0.0015957489838555987,54.27786395898085,0.005834977635710567,0.6373777489419294,-0.6477424698225581,0.232726284511075,0.3033065653536462,-0.8301074908679864,2.192925697862037,-0.8359884840999563,0.23306350161634265
2021-07-29,0.0345375602821618,763,2021-06-30,0.0189,0.015637560282161803,1.2234391015920776,0.003058950936402341,67.25523524662432,0.0012410343474666373,83.99852139886742,0.005790466947453511,0.6904143374318549,-0.47138096508031707,0.2790398048312926,0.11765906875222824,0.21343971971981585,2.0386640353131416,-0.3325101534144837,1.5589021160070562
2021-07-30,0.0068677893492247,763,2021-06-30,-0.008100000000000001,0.014967789349224702,1.2417512803463124,0.00343110213680304,69.85522058186974,0.0018813189575677056,100.0,0.005790466947453511,0.6801299063004138,-0.3099621203162138,0.5108628448908189,0.450713422507387,0.7722943904422799,1.9644744434942802,-0.42649487384605667,-0.5698716826483702
2021-08-02,0.0200512017157842,768,2021-07-30,0.0255,-0.005448798284215798,1.2349852281005387,0.003153605248646201,65.23991696527153,0.0015069630201923027,89.41286731684791,0.0056165645662791756,0.6952391406525091,-0.42722223824873234,0.09123961407965185,0.25243847032586997,0.3951543273793355,1.6533358873538735,-0.27981770010837415,2.0407377512289786
2021-08-03,-0.0139135615444724,768,2021-07-30,0.0001,-0.0140135615444724,1.2176786866000375,0.0026171312863612446,57.9665275896081,-0.00015982967193860914,62.332578176791145,0.005887524005104881,0.694505515222836,-0.6550408318950947,-0.5688255256120576,-0.6244872676602545,-0.5638595920583336,1.9859744102540404,-0.284655676631718,0.0588950289854617
2021-08-04,0.0253902659949255,768,2021-07-30,0.009000000000000001,0.016390265994925497,1.2376367641697636,0.0030475417460038776,66.45291275423797,-0.0001708154398538178,93.2778291268462,0.005887524005104881,0.7263888487025212,-0.46557545382740284,0.20742929585265246,-0.626234958442651,0.5366730825539575,1.9193490421092696,0.024111431701095927,0.7509814637427232
2021-08-05,-0.0070043487296626,768,2021-07-30,-0.0060999999999999995,-0.0009043487296626004,1.236517508934303,0.0029240451686392997,63.67435694228673,-0.00048811443006911356,91.44922410487027,0.005888626376596161,0.7239341819105138,-0.5163481990414158,-0.048083807603237494,-0.7889656067782395,0.4683483907231402,1.8604701443472096,0.00015624593273061782,-0.4325645588264613
2021-08-06,0.0074891837406714,768,2021-07-30,-0.0055000000000000005,0.0129891837406714,1.252578862056408,0.003238580749015303,70.26686936638774,0.00011676752349771072,100.0,0.005888626376596161,0.7183266373784446,-0.37689130451196823,0.558123430593323,-0.46428444991480333,0.7696128190984292,1.8053772891022997,-0.05457071172710614,-0.3832515524163232
2021-08-09,0.0067132670333095,768,2021-07-30,0.013000000000000001,-0.006286732966690501,1.2447042332309384,0.002940914695399497,65.92650657489386,-0.00025985887039410224,84.57025679020857,0.005840505806653848,0.7177009581960511,-0.5046364553559997,0.15444624276549102,-0.6612304613579636,0.21282704776964445,1.6924601980225764,-0.0603482760448537,1.070334114431885
2021-08-10,0.010232443839119,768,2021-07-30,0.0116,-0.0013675561608809984,1.2430020302883087,0.0028062749811407317,62.46540605462036,-0.0008374302327231221,80.03861825835301,0.005843046632386434,0.7158652738370462,-0.5605997181601,-0.1675379995736271,-0.962284946364454,0.04862376833120732,1.6532010454009183,-0.07810646048850918,0.9514203670732966
2021-08-11,0.0129800040310996,768,2021-07-30,-0.0055000000000000005,0.0184800040310996,1.2659727128187015,0.0032960790139519463,66.12326961633377,6.580182031139248e-05,100.0,0.00583988800303935,0.6985157130262478,-0.3425708938892861,0.17439211787282874,-0.47562904933705175,0.7684836644902477,1.6094972148694286,-0.25033378048584415,-0.39936967329351514
2021-08-12,0.0042273605618748,768,2021-07-30,-0.0084,0.012627360561874799,1.281958606724958,0.0035876815623245356,68.46979048323533,0.0014039209815148168,100.0,0.00571135193848134,0.7054656385242474,-0.2122986027373894,0.3931515655631589,0.24281754671259975,0.7627283749268763,1.408990270357732,-0.17898856486236883,-0.6258040158667717
2021-08-13,0.0034290120667486,768,2021-07-30,-0.0055000000000000005,0.0089290120667486,1.2934052305934776,0.0037545981405877876,67.03957135000448,0.002651587110240914,100.0,0.0055464081407275165,0.7200626038555451,-0.13736564265075107,0.2566424758415733,0.9092359891182048,0.7571004849902647,1.171051506379271,-0.03055413512609659,-0.39291208201578415
2021-08-16,-0.0069306320056535,768,2021-07-30,-0.001,-0.0059306320056535,1.2857345201366404,0.0034519346985177474,63.808493809636225,0.0025510871919874473,91.36212055479498,0.005596510990189682,0.720419951020874,-0.2714415024157326,-0.049933925305030324,0.8485653907396474,0.4387527192506194,1.218015230776818,-0.026730774288054156,-0.03314308603418111
2021-08-17,-0.0291429468493256,768,2021-07-30,-0.021,-0.008142946849325598,1.2752648522768246,0.003089594650147643,70.01995275186121,0.0014264139192614253,76.04488814619033,0.005689765951863014,0.7612088859562319,-0.43191162178861287,0.5394004577312335,0.2390013731058541,-0.12295886301419205,1.3183681749009668,0.3899945502570666,-1.6129877638976506
2021-08-18,0.0056958818923705,768,2021-07-30,0.011699999999999999,-0.006004118107629498,1.267608011485246,0.0028054161264671074,63.36016947463939,-0.00010497717275995133,65.933716570419,0.005675922552525555,0.756542543497972,-0.5568257872225163,-0.09759657698233033,-0.5894840395406501,-0.4930139110078668,1.2787973444454088,0.3393785565338673,0.9848487055927275
2021-08-19,0.0019858953996636,768,2021-07-30,-0.0066,0.0085858953996636,1.278491561279634,0.002986056103754498,61.63609194931088,-0.0006275693852600961,80.30588941819983,0.005675922552525555,0.7583087171384685,-0.47275404949895933,-0.2620919136254801,-0.867690735292328,0.03863759180193046,1.2584888347142413,0.35527820195903614,-0.4713419150867879
2021-08-20,-0.0036391298336665,768,2021-07-30,-0.0191,0.015460870166333499,1.2982581533173314,0.003375894043210092,68.5146470667312,7.785450469883701e-05,100.0,0.005675922552525555,0.7429640130508394,-0.29468418165116705,0.40002313779999565,-0.48055346767941265,0.7652225592739034,1.2391181316192936,0.19364403780541067,-1.4517727965278209
2021-08-23,0.0290909046103974,768,2021-07-30,0.013999999999999999,0.015090904610397401,1.317850043268714,0.0037419881234346955,78.92484744118357,0.0015046690859070802,100.0,0.0050716348500527905,0.8333104452758046,-0.12754771792497221,1.3905231769851452,0.29861037634635673,0.7598628352477478,0.4483017358131438,1.1280672198524064,1.1709835975841074
2021-08-24,0.011471522995978,768,2021-07-30,0.0109,0.0005715229959779994,1.3186032248736925,0.003642911088201674,76.29582481346492,0.002103169597464042,100.0,0.0050716348500527905,0.8320721833827165,-0.17208804263382707,1.1253245112562877,0.6236692076730712,0.754614177009194,0.4451309404557588,1.1004711435161882,0.9176436642695669
2021-08-25,0.0116111776492892,768,2021-07-30,0.002,0.0096111776492892,1.331276554716879,0.0038294194182356594,78.62687418451247,0.0029070469754655555,100.0,0.0050716348500527905,0.833234334796367,-0.08617104719173975,1.3334761721567014,1.056973663531573,0.7494728009023859,0.44202648737667405,1.0982889585858178,0.2090963626381479
2021-08-26,-0.0068577717688965,768,2021-07-30,-0.0197,0.012842228231103498,1.3483731120712705,0.004111069693637779,78.7597265795133,0.0040731643122509445,100.0,0.0050716348500527905,0.8203553639651495,0.04338604229701226,1.32993286973366,1.6723616896699214,0.7444351013027065,0.43898609492717916,0.9528346191733178,-1.502908521559771
2021-08-27,0.0052549402740286,768,2021-07-30,0.0053,-4.5059725971400254e-05,1.3483123547483336,0.003981190649274992,82.63690339138414,0.004300973534260268,99.94233966102567,0.005071638027354336,0.8138983487862471,-0.016614058328638173,1.672991250732291,1.7668982065228596,0.7373585356030683,0.43601177193661506,0.8762666856535107,0.4798911932108325
2021-08-30,0.007025917518212,768,2021-07-30,-0.0029,0.009925917518212,1.3616955919703517,0.004166963363929274,84.82597846704485,0.00477688880767671,100.0,0.005071638027354336,0.8122656839605441,0.06937022402099177,1.8451310592222832,1.9844726383394677,0.7346854626567908,0.43309304589683983,0.8507830560822068,-0.17255094627637477
2021-08-31,0.0009091409869334,768,2021-07-30,-0.0016,0.0025091409869334,1.365112278191891,0.004115156414648153,82.85911133141498,0.004736434385429096,100.0,0.005050571828372928,0.803518685979304,0.04503964044978651,1.634290283236086,1.9260937641904488,0.7299384741652394,0.4022339174650953,0.7522780143632128,-0.06832965016309854
2021-09-01,-0.0263595427382127,778,2021-08-31,0.013300000000000001,-0.0396595427382127,1.3109725494524807,0.0027471970661212507,57.67526639726126,0.0006905388967699128,44.47450294426898,0.00710454885043539,0.734046180901766,-0.5920604772391911,-0.7103132154449037,-0.21350318089964876,-1.3495584113969032,2.990258524236538,0.02070908205708697,1.1178327448377736
2021-09-02,0.0189718040383273,778,2021-08-31,0.0,0.0189718040383273,1.3358440637603195,0.0032542160340026894,60.4821280311611,-0.0006130578582088098,69.98263212457266,0.007101250312998517,0.7386431929817874,-0.35260930561649273,-0.445703335433652,-0.8993816852542171,-0.3883589844015821,2.8355195345516417,0.06899772159882593,0.05104959541390396
2021-09-03,-0.0124472419310448,778,2021-08-31,-0.0054,-0.0070472419310447995,1.3264300474608506,0.002932295472594955,59.965720387388025,-0.002316123381324031,60.327653304217776,0.007156540184889326,0.7439381534769031,-0.5017435445178617,-0.49159378713361634,-1.7753677634582503,-0.7479289493532351,2.7654387826701923,0.12467477604618102,-0.38198849157052195
2021-09-06,0.0084766018541712,778,2021-08-31,0.0187,-0.010223398145828802,1.3128694249730677,0.0025211800470192128,59.071463337267566,-0.004439638486427276,46.41993116465039,0.007267298547341075,0.7200731365091213,-0.6919263117225445,-0.572585663243402,-2.7952219508471536,-1.2603025313960643,2.760928062723025,-0.13000809320794962,1.5442665484263323
2021-09-07,0.0210762196561917,778,2021-08-31,0.012,0.009076219656191698,1.3247853162540215,0.002726025034805853,63.515332532583244,-0.0050793946482105,53.444206680119166,0.007267298547341075,0.733632633164253,-0.5919583444453151,-0.1527030081274285,-3.002467128621621,-0.9874133330150298,2.6423920203439217,0.015780136424444483,0.9983857598078149
2021-09-08,0.0027747522692692,778,2021-08-31,-0.0040999999999999995,0.006874752269269199,1.3338928871132334,0.0028556727608828325,63.20641470579482,-0.004923265855068328,53.30222160975786,0.007264944357096321,0.7348515565273979,-0.5279117893628414,-0.18120393180642583,-2.8244725964140924,-0.9849145611502891,2.535586867560972,0.028811395060180402,-0.29377462974844104
2021-09-09,0.0016797263516474,778,2021-08-31,-0.0004,0.0020797263516474,1.3366670193008379,0.002831424435594225,59.96291818611842,-0.004669440461556394,47.45954670743162,0.007264944357096321,0.7312699309067656,-0.5368445512129724,-0.48719973560191066,-2.621248993836305,-1.193660094187835,2.4428259562065393,-0.01007462490976786,0.004468341694976156
2021-09-10,0.0036756360922205,778,2021-08-31,0.0088,-0.005124363907779501,1.3298174510704135,0.0025828060498637962,53.323969819238826,-0.0049712061568021534,34.807898112379974,0.007293574412417631,0.7228734521295637,-0.6519288687690282,-1.1104599744753305,-2.678807986352112,-1.6455180289198192,2.3867821347286005,-0.1013065385361069,0.7445463027296929
2021-09-13,0.0050111308604864,778,2021-08-31,-0.0044,0.009411130860486401,1.3423325371229957,0.0027961912001957523,56.18663919562463,-0.004358249145122724,57.92416844469147,0.00723941918817549,0.6922560017493412,-0.5473263296178404,-0.832079507235208,-2.3383787038326043,-0.776129152064523,2.258571856981749,-0.43496558720903483,-0.32394222139181905
2021-09-14,0.0001184266236842,778,2021-08-31,-0.0149,0.0150184266236842,1.3624922598363611,0.0031781360571797664,57.83270790659783,-0.0027062976974710842,95.16063634500145,0.00723941918817549,0.6778279494215949,-0.36283020642908875,-0.6712038567905331,-1.5689572530853704,0.6152503977816283,2.1920365036881644,-0.5900744268600364,-1.1675416182453078
2021-09-15,0.009834758467633,778,2021-08-31,-0.0101,0.019934758467633,1.3896532139502185,0.0037017805075064297,59.86007806775367,-3.67522589187555e-05,100.0,0.00723941918817549,0.6633934269822318,-0.11074706693402192,-0.47509800839554345,-0.36333296803703485,0.7919430911009702,2.131054894732627,-0.7440044967432377,-0.7732523087089453
2021-09-16,-0.0265323793783614,778,2021-08-31,-0.012199999999999999,-0.0143323793783614,1.3697361768835248,0.00313821301107306,54.67389889486924,0.00012633574741539866,74.686236836159,0.007461218335466994,0.6928112844893931,-0.3810049937616792,-0.9651801557463214,-0.2884077611154061,-0.15920078375372082,2.2721889844267205,-0.41536895237504534,-0.937622615125899
2021-09-17,-0.0049775937758418,778,2021-08-31,0.01,-0.014977593775841801,1.3492208248460886,0.0025720940489819704,47.3605960354945,-0.0013285955577802336,48.612039104865055,0.0076961383796847775,0.6750350149351795,-0.6515757448617702,-1.6429614754596091,-0.9425028232189271,-1.133294975796659,2.4093258326098095,-0.6092060978656513,0.8630136405322527
2021-09-22,0.0056452525724945,778,2021-08-31,-0.006999999999999999,0.012645252572494499,1.3662820629523367,0.002886880252841737,50.23399211222794,-0.001320321782794339,70.2961951998337,0.0076961383796847775,0.6691101308467331,-0.49674531781627335,-1.3543988073697852,-0.9325009258202956,-0.31455543826540355,2.3334762555985287,-0.6706556499622998,-0.5188999877909409
2021-09-23,-0.0018553737379348,778,2021-08-31,0.006500000000000001,-0.008355373737934801,1.3548662656849333,0.00253555981562997,60.59014507312621,-0.002209701725083009,54.69493140585049,0.007660312147413418,0.6654591455863974,-0.6641386804993523,-0.3692566863250926,-1.3235831538922262,-0.8985596323480352,2.2346776247014675,-0.7064429751773426,0.5804748340707141
2021-09-24,-0.0192775422705898,778,2021-08-31,-0.0008,-0.0184775422705898,1.3298316669897436,0.001878900375435602,48.550542248495006,-0.004479174594621112,22.090915599025152,0.007976204800319488,0.6699070003806805,-0.977243066880919,-1.4979562144809186,-2.2996435335994176,-2.08986118973325,2.429409212364776,-0.6520873729649347,-0.016825497058712304
2021-09-27,-0.0352163008715006,778,2021-08-31,0.0058,-0.0410163008715006,1.2752868912280433,0.0005384253364688458,39.873939543066065,-0.009367755070454294,0.0,0.009503873101229934,0.6367566320713912,-1.6098077132706503,-2.267361198855816,-4.183091356540096,-2.8179136043466007,3.5017500298954856,-1.0154325782853535,0.5228237294910558
2021-09-28,-0.0002039042436291,778,2021-08-31,0.0013,-0.0015039042436290999,1.2733689818604808,0.000474602537090785,41.80113263919385,-0.012261799310801718,0.0,0.009505761640621635,0.6374021096412117,-1.6200869837772647,-2.0472498429834562,-4.90792458577913,-2.729619078554146,3.3043266528294555,-0.9988016052568613,0.15182080102446083
2021-09-29,-0.0367293139117211,778,2021-08-31,-0.0102,-0.0265293139117211,1.2395873764152554,-0.0003692698519345864,33.78759166688202,-0.015759515821410806,0.0,0.010075485914903185,0.6701688339997437,-1.9917566264298838,-2.700600961090063,-5.533219613561835,-2.649135918485389,3.508362255960243,-0.6260444402452726,-0.7936598439132995
2021-09-30,0.0313098989943216,778,2021-08-31,0.0067,0.0246098989943216,1.270093496543471,0.0004113291745109194,38.773796311720886,-0.015313634754128306,20.32849090060758,0.009804574108025989,0.696983193164229,-1.5999612911877616,-2.2033549490178608,-4.901295769882501,-1.9107272330412426,3.1425680213371487,-0.3218348832566525,0.6013062755713119
2021-10-08,-0.0058521477364884,790,2021-09-30,0.0131,-0.0189521477364884,1.246022496957826,-0.00019377947895780938,35.16217131259147,-0.015867438354336037,4.288198199054649,0.010091134983069568,0.699874897812563,-1.8582151501097763,-2.459088799507825,-4.668066930314722,-2.4018152316916592,3.172127296665073,-0.2876567637687141,1.1231110992535633
