gamma,kappa,window,state_number,Sharpe,Return,Volatility,Turnover,MDD,StateSwitch,AnnualReturn,AnnualVolatility,IR,AverageHoldingTime,BullDuration,BearDuration,StateSwitchTimes,anchor_date,train_start,train_end,validation_start,validation_end
1.0,2.4,3.49,2,2.3226609040938633,0.02300081330129622,0.009902785749204961,0.0052322389090163415,-0.006883029534892504,13.0,0.02300081330129622,0.009902785749204961,0.14497497983733226,15.857142857142858,18.857142857142858,12.857142857142858,13.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,3.6,3.49,2,2.2821875875313578,0.02616021117764422,0.011462778660513933,0.006002323903679869,-0.008183560731583106,13.0,0.02616021117764422,0.011462778660513933,0.14228426887300538,15.857142857142858,19.0,12.714285714285714,13.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,2.8,3.49,3,2.257328559598127,0.060931735997231895,0.02699285212077394,0.009400307394394196,-0.018630024628266018,22.0,0.060931735997231895,0.02699285212077394,0.13889826600594066,13.058823529411764,14.75,7.333333333333333,22.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,2.8,3.49,2,2.24247361618728,0.023534253057480248,0.010494773667613483,0.0055011486380541815,-0.0074437076159186155,13.0,0.023534253057480248,0.010494773667613483,0.13996288138353716,15.857142857142858,19.285714285714285,12.428571428571429,13.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,2.8,3.49,4,2.234700854613504,0.05895114054985795,0.02637988007574001,0.007597247205831437,-0.01687125815599666,17.0,0.05895114054985795,0.02637988007574001,0.13762374723793802,17.076923076923077,18.333333333333332,10.5,17.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,3.2,3.49,2,2.1918515880121006,0.023892359976996236,0.010900537293524243,0.005696471594716144,-0.00779404852881993,13.0,0.023892359976996236,0.010900537293524243,0.1367996968942604,15.857142857142858,19.142857142857142,12.571428571428571,13.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,2.4,3.49,4,2.141494194176993,0.024631245244424393,0.011501896811768166,0.005563625471405144,-0.008343459788535013,18.0,0.024631245244424393,0.011501896811768166,0.13363549544294517,17.076923076923077,14.0,13.0,18.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
1.0,1.2,3.49,3,2.1170742984244737,0.05368576410982029,0.02535846953967238,0.006238198308144062,-0.01796804078845804,14.0,0.05368576410982029,0.02535846953967238,0.13071643128244756,20.181818181818183,23.8,10.0,14.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
1.0,1.6,3.49,4,2.106501746846536,0.06337391160406058,0.03008490816536576,0.00741169600776143,-0.021876674679020547,22.0,0.06337391160406058,0.03008490816536576,0.12962206505419321,18.5,22.25,10.5,22.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,2.4,3.49,3,2.1036684739035496,0.05739832556737734,0.027284872250269303,0.008691970253497461,-0.021682744736551962,20.0,0.05739832556737734,0.027284872250269303,0.12972617051310312,14.8,16.571428571428573,7.666666666666667,20.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
