日期,代码,名称,日收盘价,日交易量,流通股本,总股本,总市值(万)
2021-12-03,SZ000005,ST星源,2.22,9357209,1057946242,1058536842,234995.178924
2021-12-03,SH600652,退市游久,2.62,15128139,832703498,832703498,218168.316476
2021-12-03,SH600654,中安科,1.88,3847783,755043154,1283020992,241207.946496
2021-12-03,SH600651,飞乐音响,3.03,5173100,1148417174,2507028015,759629.488545
2021-12-03,SH600602,云赛智联,6.08,6701073,1074302990,1367673455,831545.46064
2021-12-03,SH600601,方正科技,2.63,19115246,2194891204,2194891204,577256.386652
2021-12-03,SH600653,申华控股,1.98,56292416,1946380317,1946380317,385383.302766
2021-12-03,SZ000004,*ST国华,18.22,2711300,116330763,156003026,284237.513372
2021-12-03,SZ000002,万  科Ａ,19.27,109532905,9717553265,11625383375,22402113.763625
2021-12-03,SZ000001,平安银行,17.65,70759974,19405754475,19405918198,34251445.61947
2021-12-03,SZ000009,中国宝安,17.32,70909557,2551430324,2579213965,4467198.58738
2021-12-03,SH600603,广汇物流,3.7,4486135,1253034847,1257026847,465099.93339
2021-12-03,SZ000012,南  玻Ａ,10.23,48688258,1956891076,3070692107,3141318.025461
2021-12-03,SZ000016,深康佳Ａ,6.51,17447649,1596574300,2407945408,1567572.460608
2021-12-03,SH600605,汇通能源,8.7,784680,206282429,206282429,179465.71323
2021-12-03,SH600608,*ST沪科,5.37,1672800,318371441,328861441,176598.593817
2021-12-03,SH600604,市北高新,5.17,5444664,1407454804,1873304804,968498.583668
2021-12-03,SH600606,绿地控股,4.17,29323716,12776562104,12776562104,5327826.397368
2021-12-03,SZ000011,深物业A,10.78,4174553,526475543,595979092,642465.461176
2021-12-03,SZ000017,深中华A,3.59,2420684,302981008,551347947,197933.912973
2021-12-03,SZ000007,全新好,6.13,13121269,308948044.5,346448044,212372.650972
2021-12-03,SZ000006,深振业Ａ,4.19,5000223,1349995046,1349995046,565647.924274
2021-12-03,SZ000020,深华发Ａ,9.02,440702,181165391,283161227,255411.426754
2021-12-03,SZ000008,神州高铁,2.19,8996900,2693782762,2780795346,608994.180774
2021-12-03,SZ000014,沙河股份,7.37,1976448,201705187,201705187,148656.722819
2021-12-03,SH600609,金杯汽车,6,40342184,1092667132,1311200558,786720.3348
2021-12-03,SH600611,大众交通,3.45,5205750,1563316364,2364122864,815622.38808
2021-12-03,SH600612,老凤祥,45.6,619760,317109630,523117764,2385417.00384
2021-12-03,SH600655,豫园股份,9.66,6459109,1606163834,3889482974,3757240.552884
2021-12-03,SH600616,金枫酒业,7.03,14039707,669004950,669004950,470310.47985
2021-12-03,SZ000019,深粮控股,6.7,1857120,416184832,1152535254,772198.62018
2021-12-03,SH600618,氯碱化工,12.85,16307661,749839976,1156399976,1485973.96916
2021-12-03,SH600619,海立股份,8.46,29109011,582141047,1085072406,917971.255476
2021-12-03,SH600620,天宸股份,8.83,5772083,686677113,686677113,606335.890779
2021-12-03,SZ000501,武商集团,9.96,3878914,768073142,768992731,765916.760076
2021-12-03,SZ000502,绿景退,6.15,536501,183347957,184819607,113664.058305
2021-12-03,SZ000503,国新健康,9.56,96427991,898779932,907215204,867297.735024
2021-12-03,SH600621,华鑫股份,13.71,22705772,1060899292,1060899292,1454492.929332
2021-12-03,SH600622,光大嘉宝,2.66,5995461,1499685402,1499685402,398916.316932
2021-12-03,SH600623,华谊集团,9.57,12058188,1862196763,2130381363,2038774.964391
2021-12-03,SZ000504,*ST生物,16.65,894500,310673201,311573901,518770.545165
2021-12-03,SZ000505,京粮控股,6.96,4159418,619515864,726950251,505957.374696
2021-12-03,SH600624,ST复华,6.53,3440325,684712010,684712010,447116.94253
2021-12-03,SH600626,申达股份,3.71,5585274,808156847,1107978710,411060.10141
2021-12-03,SH600628,新世界,7.46,743135,646875384,646875384,482569.036464
2021-12-03,SH600630,龙头股份,5.16,2037010,424861597,424861597,219228.584052
2021-12-03,SH600635,大众公用,3.68,10342224,2418791675,2952434675,1086495.9604
2021-12-03,SH600637,东方明珠,7.87,10267604,3414500201,3414500201,2687211.658187
2021-12-03,SH600636,*ST国化,10.08,3177558,440449035,446936885,450512.38008
2021-12-03,SH600638,新黄浦,5.12,768321,673396786,673396786,344779.154432
2021-12-03,SH600639,浦东金桥,11.97,2787810,850236703,1122412893,1343528.232921
2021-12-03,SZ000507,珠海港,6.58,33713705,830514550,919734895,605185.56091
2021-12-03,SH600641,先导基电,35.65,12154863,957930404,957930404,3415021.89026
2021-12-03,SH600640,国脉文化,12.93,8370563,795695940,795695940,1028834.85042
2021-12-03,SH600642,申能股份,6.53,30636074,4508014316,4912038316,3207561.020348
2021-12-03,SH600644,乐山电力,6.91,19305076,538400659,538400659,372034.855369
2021-12-03,SH600643,爱建集团,6.6,6547269,1619055157,1621922452,1070468.81832
2021-12-03,SZ000023,*ST深天,12.09,1035400,138756240,138756240,167756.29416
2021-12-03,SH600647,退市同达,12.59,1166930,139143550,139143550,175181.72945
2021-12-03,SH600648,外高桥,12.85,2873007,934791624,1135349124,1458923.62434
2021-12-03,SH600645,中源协和,21.25,5447761,467147888,467948890,994391.39125
2021-12-03,SZ000509,华塑控股,3.04,5290692,825479873,1073128052,326230.927808
2021-12-03,SZ000510,新金路,6.03,16823884,563185757,609182254,367336.899162
2021-12-03,SH600649,城投控股,3.92,11563884,2529575634,2529575634,991593.648528
2021-12-03,SH600657,信达地产,3.31,4073208,2055307703,2851878595,943971.814945
2021-12-03,SH600658,电子城,3.91,3288020,1118585045,1118585045,437366.752595
2021-12-03,SZ000026,飞亚达,11.72,2887689,357912579,426051015,499331.78958
2021-12-03,SH600650,锦江在线,9.22,715400,390560075,551610107,508584.518654
2021-12-03,SH600660,福耀玻璃,45.3,13275922,2002986332,2609743532,11822138.19996
2021-12-03,SH600662,外服控股,7.26,3716521,1053362191,2263279450,1643140.8807
2021-12-03,SH600661,昂立教育,9.63,11084012,286548830,286548830,275946.52329
2021-12-03,SZ000025,特  力Ａ,15.17,4575930,392778320,431058320,653915.47144
2021-12-03,SH600663,陆家嘴,10.66,4101172,2933461440,4034197440,4300454.47104
2021-12-03,SH600664,哈药股份,3.14,18307823,2506955076,2518376076,790770.087864
2021-12-03,SH600665,天地源,2.83,4495420,864122521,864122521,244546.673443
2021-12-03,SH600666,奥瑞德,1.79,18473722,803655532,1227326240,219691.39696
2021-12-03,SZ000514,渝 开 发,3.14,1782441,843770965,843770965,264944.08301
2021-12-03,SH600668,尖峰集团,12.84,5180646,344083828,344083828,441803.635152
2021-12-03,SH600667,太极实业,8.42,18479175,2106190178,2106190178,1773412.129876
2021-12-03,SZ000516,国际医学,10.77,12225441,1893655151,2275927350,2451173.75595
2021-12-03,SZ000028,国药一致,33.18,1081418,367733625,428126983,1420525.329594
2021-12-03,SH600671,天目药业,8.73,299000,121720533,121778885,106312.966605
2021-12-03,SH600600,青岛啤酒,100.79,5784551,695913617,1364476795,13752561.616805
2021-12-03,SZ000027,深圳能源,8.3,69837103,4757389916,4757389916,3948633.63028
2021-12-03,SZ000029,深深房Ａ,7.18,1499273,891660000,1011660000,726371.88
2021-12-03,SH600673,东阳光,10.11,53888661,3003949607,3013897259,3047050.128849
