日期,代码,名称,日收盘价,日交易量,流通股本,总股本,总市值(万)
2022-01-28,SZ000005,ST星源,2.14,8658530,1057946242,1058536842,226526.884188
2022-01-28,SH600652,退市游久,2,2130400,832703498,832703498,166540.6996
2022-01-28,SH600654,中安科,2.49,23298197,755043154,1283020992,319472.227008
2022-01-28,SH600651,飞乐音响,3.31,15176304,1148417174,2507028015,829826.272965
2022-01-28,SH600602,云赛智联,6.33,17509431,1074302990,1367673455,865737.297015
2022-01-28,SH600601,方正科技,2.06,10755118,2194891204,2194891204,452147.588024
2022-01-28,SH600653,申华控股,1.87,22104683,1946380317,1946380317,363973.119279
2022-01-28,SZ000004,*ST国华,20.87,11889211,116330763,156003026,325578.315262
2022-01-28,SZ000002,万  科Ａ,20.33,85890022,9717553265,11625383375,23634404.401375
2022-01-28,SZ000001,平安银行,15.83,167556367,19405754475,19405918198,30719568.507434
2022-01-28,SZ000009,中国宝安,12.81,44176084,2551430324,2579213965,3303973.089165
2022-01-28,SH600603,广汇物流,3.87,5194534,1253034847,1256952847,486440.751789
2022-01-28,SZ000012,南  玻Ａ,8.88,12503663,1956891076,3070692107,2726774.591016
2022-01-28,SZ000016,深康佳Ａ,5.83,6544083,1596574300,2407945408,1403832.172864
2022-01-28,SH600605,汇通能源,8.61,2045159,206282429,206282429,177609.171369
2022-01-28,SH600608,*ST沪科,5.4,826384,318371441,328861441,177585.17814
2022-01-28,SH600604,市北高新,5.1,7947431,1407454804,1873304804,955385.45004
2022-01-28,SH600606,绿地控股,4.37,27457663,12776562104,12776562104,5583357.639448
2022-01-28,SZ000011,深物业A,10.93,2216864,526475543,595979092,651405.147556
2022-01-28,SZ000017,深中华A,3.35,2864295,302981008,551347947,184701.562245
2022-01-28,SZ000007,全新好,6.37,4839601,308948044.5,346448044,220687.404028
2022-01-28,SZ000006,深振业Ａ,4.29,6177796,1349995046,1349995046,579147.874734
2022-01-28,SZ000020,深华发Ａ,9.13,520700,181165391,283161227,258526.200251
2022-01-28,SZ000008,神州高铁,2.55,32498404,2693782762,2780795346,709102.81323
2022-01-28,SZ000014,沙河股份,8.13,6192151,201705187,201705187,163986.317031
2022-01-28,SH600609,金杯汽车,5.14,6106331,1092667132,1311200558,673957.086812
2022-01-28,SH600611,大众交通,3.37,4860680,1563316364,2364122864,796709.405168
2022-01-28,SH600612,老凤祥,45.54,978350,317109630,523117764,2382278.297256
2022-01-28,SH600655,豫园股份,9.23,6156177,3883883814,3890382974,3590823.485002
2022-01-28,SH600616,金枫酒业,6.2,5562297,669004950,669004950,414783.069
2022-01-28,SZ000019,深粮控股,6.65,3847072,416184832,1152535254,766435.94391
2022-01-28,SH600618,氯碱化工,11,5561190,749839976,1156399976,1272039.9736
2022-01-28,SH600619,海立股份,6.83,9351570,712180384,1085072406,741104.453298
2022-01-28,SH600620,天宸股份,9.12,1778511,686677113,686677113,626249.527056
2022-01-28,SZ000501,武商集团,10.8,12545406,768073142,768992731,830512.14948
2022-01-28,SZ000502,绿景退,5.17,367151,183347957,184819607,95551.736819
2022-01-28,SZ000503,国新健康,11.07,24170014,898779932,907215204,1004287.230828
2022-01-28,SH600621,华鑫股份,12.2,7694356,1060899292,1060899292,1294297.13624
2022-01-28,SH600622,光大嘉宝,3.02,12225439,1499685402,1499685402,452904.991404
2022-01-28,SH600623,华谊集团,8.36,9096417,1862196763,2131449598,1781891.863928
2022-01-28,SZ000504,*ST生物,16.03,1289880,310673201,311573901,499452.963303
2022-01-28,SZ000505,京粮控股,6.59,7879193,619515864,726950251,479060.215409
2022-01-28,SH600624,ST复华,6.11,4204287,684712010,684712010,418359.03811
2022-01-28,SH600626,申达股份,3.66,4449200,852291316,1107978710,405520.20786
2022-01-28,SH600628,新世界,7.18,2885200,646875384,646875384,464456.525712
2022-01-28,SH600630,龙头股份,5.22,4697851,424861597,424861597,221777.753634
2022-01-28,SH600635,大众公用,3.56,9792661,2418791675,2952434675,1051066.7443
2022-01-28,SH600637,东方明珠,8.34,19529690,3414500201,3414500201,2847693.167634
2022-01-28,SH600636,*ST国化,9.27,2738093,440449035,446936885,414310.492395
2022-01-28,SH600638,新黄浦,5.36,1974020,673396786,673396786,360940.677296
2022-01-28,SH600639,浦东金桥,11.68,2225500,850236703,1122412893,1310978.259024
2022-01-28,SZ000507,珠海港,5.97,11192075,830514550,919734895,549081.732315
2022-01-28,SH600641,先导基电,24.97,9479433,957930404,957930404,2391952.218788
2022-01-28,SH600640,国脉文化,11.67,5707742,795695940,795695940,928577.16198
2022-01-28,SH600642,申能股份,6.46,22610368,4508014316,4912038316,3173176.752136
2022-01-28,SH600644,乐山电力,6.17,4962334,538400659,538400659,332193.206603
2022-01-28,SH600643,爱建集团,6.46,7901569,1619103390,1621922452,1047761.903992
2022-01-28,SZ000023,*ST深天,12.41,573585,138756240,138756240,172196.49384
2022-01-28,SH600647,退市同达,12.13,957100,139143550,139143550,168781.12615
2022-01-28,SH600648,外高桥,12.83,2897679,934791624,1135349124,1456652.926092
2022-01-28,SH600645,中源协和,21.86,7439587,467147888,467948890,1022936.27354
2022-01-28,SZ000509,华塑控股,3.7,19763545,825464873,1073128052,397057.37924
2022-01-28,SZ000510,新金路,5.88,40707365,563185757,609182254,358199.165352
