日期,代码,名称,日收盘价,日交易量,流通股本,总股本,总市值(万)
2021-03-26,SZ000005,ST星源,2.75,104167654,1057946242,1058536842,291097.63155
2021-03-26,SH600652,退市游久,1.64,4858303,832703498,832703498,136563.373672
2021-03-26,SH600654,中安科,1.58,2946990,755043154,1283020992,202717.316736
2021-03-26,SH600651,飞乐音响,3.67,3071600,985220002,2507028015,920079.281505
2021-03-26,SH600602,云赛智联,5.58,4643500,1074302990,1367673455,763161.78789
2021-03-26,SH600601,方正科技,3.69,10166681,2194891204,2194891204,809914.854276
2021-03-26,SH600653,申华控股,1.68,6154200,1946380317,1946380317,326991.893256
2021-03-26,SZ000004,*ST国华,17.59,1383101,115125619,165052625,290327.567375
2021-03-26,SZ000002,万  科Ａ,30.72,42877115,9714314935,11617732201,35689673.321472
2021-03-26,SZ000001,平安银行,21.14,82210806,19405754475,19405918198,41024111.070572
2021-03-26,SZ000009,中国宝安,9.39,43987510,2551897988,2579213965,2421881.913135
2021-03-26,SH600603,广汇物流,4.64,5205830,1249198847,1257026847,583260.457008
2021-03-26,SZ000012,南  玻Ａ,6.23,18924892,1957059361,3070692107,1913041.182661
2021-03-26,SZ000016,深康佳Ａ,6.08,8958711,1596574300,2407945408,1464030.808064
2021-03-26,SH600605,汇通能源,12.89,637820,147344592,147344592,189927.179088
2021-03-26,SH600608,*ST沪科,4.3,1422100,318371441,328861441,141410.41963
2021-03-26,SH600604,市北高新,6.14,6555341,1407454804,1873304804,1150209.149656
2021-03-26,SH600606,绿地控股,5.53,16098753,12168154385,12168154385,6728989.374905
2021-03-26,SZ000011,深物业A,13.7,19190087,526475543,595979092,816491.35604
2021-03-26,SZ000017,深中华A,2.95,6826084,302981008,551347947,162647.644365
2021-03-26,SZ000007,全新好,3.85,23985921,308948044.5,346448044,133382.49694
2021-03-26,SZ000006,深振业Ａ,5.32,6937552,1348307972,1349995046,718197.364472
2021-03-26,SZ000020,深华发Ａ,9.04,996623,181165391,283161227,255977.749208
2021-03-26,SZ000008,神州高铁,2.35,11040700,2665182273,2780795346,653486.90631
2021-03-26,SZ000014,沙河股份,8.16,1202100,201705187,201705187,164591.432592
2021-03-26,SH600609,金杯汽车,4.32,3123602,1092667132,1311200558,566438.641056
2021-03-26,SH600611,大众交通,3.71,4763355,1563316364,2364122864,877089.582544
2021-03-26,SH600612,老凤祥,53,1137034,317109630,523117764,2772524.1492
2021-03-26,SH600655,豫园股份,11.15,51476007,1605297914,3883498464,4330100.78736
