日期,代码,名称,日收盘价,日交易量,流通股本,总股本,总市值(万)
2021-03-11,SZ000005,ST星源,2.17,7274270,1057946242,1058536842,229702.494714
2021-03-11,SH600652,退市游久,1.57,6607580,832703498,832703498,130734.449186
2021-03-11,SH600654,中安科,1.54,3099450,755043154,1283020992,197585.232768
2021-03-11,SH600651,飞乐音响,3.43,1863637,985220002,2507028015,859910.609145
2021-03-11,SH600602,云赛智联,5.3,2246071,1074302990,1367673455,724866.93115
2021-03-11,SH600601,方正科技,3.42,8534475,2194891204,2194891204,750652.791768
2021-03-11,SH600653,申华控股,1.68,5655938,1946380317,1946380317,326991.893256
2021-03-11,SZ000004,*ST国华,17.48,1481301,115125619,165052625,288511.9885
2021-03-11,SZ000002,万  科Ａ,31.15,74267935,9714314935,11617732201,36189235.806115
2021-03-11,SZ000001,平安银行,21.27,104865939,19405754475,19405918198,41276388.007146
2021-03-11,SZ000009,中国宝安,9.09,46253752,2551897988,2579213965,2344505.494185
2021-03-11,SH600603,广汇物流,4.55,3023648,1249198847,1257026847,571947.215385
2021-03-11,SZ000012,南  玻Ａ,6.26,21146502,1957059361,3070692107,1922253.258982
2021-03-11,SZ000016,深康佳Ａ,6.03,10670600,1596574300,2407945408,1451991.081024
2021-03-11,SH600605,汇通能源,12.65,535222,147344592,147344592,186390.90888
2021-03-11,SH600608,*ST沪科,3.77,642200,318371441,328861441,123980.763257
2021-03-11,SH600604,市北高新,5.81,4067733,1407454804,1873304804,1088390.091124
2021-03-11,SH600606,绿地控股,5.48,24879375,12168154385,12168154385,6668148.60298
2021-03-11,SZ000011,深物业A,11.55,10252198,526475543,595979092,688355.85126
2021-03-11,SZ000017,深中华A,2.55,3781351,302981008,551347947,140593.726485
2021-03-11,SZ000007,全新好,4.17,64466308,308948044.5,346448044,144468.834348
2021-03-11,SZ000006,深振业Ａ,5.12,8160284,1348307972,1349995046,691197.463552
2021-03-11,SZ000020,深华发Ａ,8.69,1613315,181165391,283161227,246067.106263
2021-03-11,SZ000008,神州高铁,2.37,14015374,2665182273,2780795346,659048.497002
2021-03-11,SZ000014,沙河股份,7.84,1046801,201705187,201705187,158136.866608
2021-03-11,SH600609,金杯汽车,4.63,8072308,1092667132,1311200558,607085.858354
2021-03-11,SH600611,大众交通,3.63,3724932,1563316364,2364122864,858176.599632
2021-03-11,SH600612,老凤祥,54.31,1911038,317109630,523117764,2841052.576284
2021-03-11,SH600655,豫园股份,10.24,35594465,1605297914,3883498464,3976702.427136
2021-03-11,SH600616,金枫酒业,7.75,93527464,669004950,669004950,518478.83625
2021-03-11,SZ000019,深粮控股,6.97,6131752,416184832,1152535254,803317.072038
2021-03-11,SH600618,氯碱化工,7.88,7312500,749839976,1156399976,911243.181088
2021-03-11,SH600619,海立股份,7,1357801,582141047,883300255,618310.1785
2021-03-11,SH600620,天宸股份,6.32,3087208,686677113,686677113,433979.935416
2021-03-11,SZ000501,武商集团,11.42,10510813,767815624,768992731,878189.698802
2021-03-11,SZ000502,绿景退,5.97,807419,183347957,184819607,110337.305379
2021-03-11,SZ000503,国新健康,6.95,5441115,898779932,898822204,624681.43178
2021-03-11,SH600621,华鑫股份,17.77,28948577,1060899292,1060899292,1885218.041884
2021-03-11,SH600622,光大嘉宝,3.16,9426183,1499685402,1499685402,473900.587032
2021-03-11,SH600623,华谊集团,7.63,16940950,1862196763,2130381363,1625480.979969
2021-03-11,SZ000504,*ST生物,11.61,190900,310673201,311573901,361737.299061
2021-03-11,SZ000505,京粮控股,7.62,9033325,454638266,726950251,553936.091262
2021-03-11,SH600624,ST复华,6.9,2292548,684712010,684712010,472451.2869
2021-03-11,SH600626,申达股份,3.79,3129497,808156847,852291316,323018.408764
2021-03-11,SH600628,新世界,8.08,839710,646875384,646875384,522675.310272
2021-03-11,SH600630,龙头股份,5.02,1812500,424861597,424861597,213280.521694
2021-03-11,SH600635,大众公用,3.64,6825930,2418791675,2952434675,1074686.2217
2021-03-11,SH600637,东方明珠,9.25,17025351,3414500201,3414500201,3158412.685925
2021-03-11,SH600636,*ST国化,11.3,1406059,446936885,446936885,505038.68005
2021-03-11,SH600638,新黄浦,5.76,1265796,673396786,673396786,387876.548736
2021-03-11,SH600639,浦东金桥,11.9,1417635,850236703,1122412893,1335671.34267
2021-03-11,SZ000507,珠海港,5.41,4877890,841204550,930424895,503359.868195
2021-03-11,SH600641,先导基电,12.97,9404333,957930404,957930404,1242435.733988
2021-03-11,SH600640,国脉文化,12.15,24638332,795695940,795695940,966770.5671
2021-03-11,SH600642,申能股份,5.49,17817307,4552038316,4912038316,2696709.035484
2021-03-11,SH600644,乐山电力,5.33,9563653,538400659,538400659,286967.551247
2021-03-11,SH600643,爱建集团,6.98,6353104,1619006924,1621922452,1132101.871496
2021-03-11,SZ000023,*ST深天,15.52,232100,138756240,138756240,215349.68448
2021-03-11,SH600647,退市同达,10.14,415100,139143550,139143550,141091.5597
2021-03-11,SH600648,外高桥,13.71,1808677,934791624,1135349124,1556563.649004
2021-03-11,SH600645,中源协和,17.05,3795955,410968113,467948890,797852.85745
2021-03-11,SZ000509,华塑控股,2.55,5458200,825368348,1073128052,273647.65326
2021-03-11,SZ000510,新金路,4.67,13407179,549479157,609182254,284488.112618
2021-03-11,SH600649,城投控股,4.83,5912976,2529575634,2529575634,1221785.031222
2021-03-11,SH600657,信达地产,3.94,7607778,1524260442,2851878595,1123640.16643
2021-03-11,SH600658,电子城,5.07,3299114,1118585045,1118585045,567122.617815
2021-03-11,SZ000026,飞亚达,14.26,11136202,358074009,435751881,621382.182306
2021-03-11,SH600650,锦江在线,10.07,1436300,390560075,551610107,555471.377749
2021-03-11,SH600660,福耀玻璃,49.04,22832621,2002986332,2508617532,12302260.376928
2021-03-11,SH600662,外服控股,8.19,7109288,1053362191,1053362191,862703.634429
2021-03-11,SH600661,昂立教育,14.62,206618,286548830,286548830,418934.38946
2021-03-11,SZ000025,特  力Ａ,14.9,1846517,392778320,431058320,642276.8968
2021-03-11,SH600663,陆家嘴,10.55,2740844,2933461440,4034197440,4256078.2992
2021-03-11,SH600664,哈药股份,2.71,7978061,2506955076,2506955076,679384.825596
2021-03-11,SH600665,天地源,3.07,3393257,864122521,864122521,265285.613947
2021-03-11,SH600666,奥瑞德,1.21,4335563,803655532,1227326240,148506.47504
2021-03-11,SZ000514,渝 开 发,3.47,2316705,843770965,843770965,292788.524855
2021-03-11,SH600668,尖峰集团,13.96,8943329,344083828,344083828,480341.023888
2021-03-11,SH600667,太极实业,8.91,19049131,2106190178,2106190178,1876615.448598
2021-03-11,SZ000516,国际医学,10.48,24202522,1928934684,2275927350,2385171.8628
2021-03-11,SZ000028,国药一致,39.49,1664906,367733625,428126983,1690673.455867
2021-03-11,SH600671,天目药业,8.56,351800,121720533,121778885,104242.72556
2021-03-11,SH600600,青岛啤酒,78.46,10092273,695913617,1364182795,10703378.20957
2021-03-11,SZ000027,深圳能源,8.67,319652056,4757389916,4757389916,4124657.057172
2021-03-11,SZ000029,深深房Ａ,7.54,13311140,891660000,1011660000,762791.64
2021-03-11,SH600673,东阳光,5.1,11665664,2458926257,3013897259,1537087.60209
2021-03-11,SH600675,中华企业,3.32,4823600,2240471278,6096135252,2023916.903664
2021-03-11,SH600674,川投能源,11.74,21273336,4402146445,4402146445,5168119.92643
2021-03-11,SH600676,交运股份,4.64,2791801,1028492944,1028492944,477220.726016
2021-03-11,SZ000030,富奥股份,7.55,7286755,1759880870,1810552111,1366966.843805
2021-03-11,SZ000031,大悦城,4.01,8428541,1890700427,4286313339,1718811.648939
2021-03-11,SH600678,四川金顶,6.07,24059736,348990000,348990000,211836.93
2021-03-11,SZ000519,中兵红箭,8.83,13623679,1391492468,1392558982,1229629.581106
2021-03-11,SH600679,上海凤凰,12.15,835700,230598947,465740244,565874.39646
2021-03-11,SH600682,南京新百,9.27,4851844,1165030275,1346132221,1247864.568867
2021-03-11,SZ000521,长虹美菱,3.5,31306745,872528625,1044597881,365609.25835
2021-03-11,SH600683,京投发展,4.33,6402801,740777597,740777597,320756.699501
2021-03-11,SH600684,珠江股份,2.8,2837380,853460723,853460723,238969.00244
2021-03-11,SH600685,中船防务,23.79,7909091,821435181,1413506378,3362731.673262
2021-03-11,SZ000513,丽珠集团,35.6,5173065,599572244,939095504,3343179.99424
2021-03-11,SZ000525,红太阳,6.02,4117870,574514828,580772873,349625.269546
2021-03-11,SZ000032,深桑达Ａ,21.87,1414980,411424109,413219661,903711.398607
2021-03-11,SZ000526,学大教育,41.07,1511900,96195107,96195107,395073.304449
2021-03-11,SH600688,上海石化,3.54,27742431,7328813500,10823813500,3831629.979
2021-03-11,SH600686,金龙汽车,6.5,6855425,674575721,717047417,466080.82105
2021-03-11,SH600689,上海三毛,6.35,733901,152204143,200991343,127629.502805
2021-03-11,SZ000523,红棉股份,2.54,9136454,626953976,627533125,159393.41375
2021-03-11,SZ000524,岭南控股,7.84,2110200,670139867,670208597,525443.540048
2021-03-11,SZ000528,柳    工,8.88,36681503,1462632724,1475240876,1310013.897888
2021-03-11,SH600692,亚通股份,6.75,2742465,255010517,351764064,237440.7432
2021-03-11,SH600690,海尔智家,29.37,36047359,6308552654,9284895068,27269736.814716
2021-03-11,SH600691,潞化科技,2.78,27899520,1756390906,2375981952,660522.982656
2021-03-11,SH600693,东百集团,4.2,2390800,897247594,898229148,377256.24216
2021-03-11,SH600695,退市绿庭,4.45,18634059,366467152,711132100,316453.7845
2021-03-11,SH600694,大商股份,19.21,1172929,293718653,293718653,564233.532413
2021-03-11,SZ000541,佛山照明,6.08,2806828,1072393367,1399346154,850802.461632
2021-03-11,SZ000539,粤电力Ａ,3.88,18977407,2553907040,5250283986,2037110.186568
2021-03-11,SZ000547,航天发展,17.09,28950131,1205405063,1605421646,2743665.593014
2021-03-11,SZ000550,江铃汽车,23.87,12642111,518463085,863214000,2060491.818
2021-03-11,SZ000553,安道麦A,8.51,2484847,2177067461,2344121302,1994847.228002
2021-03-11,SH600699,均胜电子,19.73,26118097,1237263065,1368084624,2699230.963152
2021-03-11,SH600696,*ST岩石,17,4321947,334469431,334469431,568598.0327
2021-03-11,SH600697,欧亚集团,13.16,629986,155156015,159088075,209359.9067
2021-03-11,SH600800,渤海化学,4.88,7624100,611271047,1185787580,578664.33904
2021-03-11,SZ000544,中原环保,6.32,2338615,974684488,974684488,616000.596416
2021-03-11,SZ000530,冰山冷热,4.13,25628078,598606016,843212507,348246.765391
2021-03-11,SZ000537,绿发电力,5.75,3018712,1731406933,1862520720,1070949.414
2021-03-11,SZ000554,泰山石油,4.5,5427810,362649713,480793320,216356.994
2021-03-11,SZ000538,云南白药,126.55,6910257,602166957,1277403317,16165538.976635
2021-03-11,SZ000543,皖能电力,4.12,52346868,1790395978,2266863331,933947.692372
