state,state_name,z_ewma_active_return_8,z_ewma_active_return_21,z_ewma_active_return_63,z_rsi_8,z_rsi_21,z_rsi_63,z_macd_8_21,z_macd_21_63,z_stoch_k_8,z_stoch_k_21,z_stoch_k_63,z_downside_deviation,z_active_beta,z_market_return,z_market_volatility_21,z_market_momentum_21,z_market_volatility_63,z_market_momentum_63,z_volatility_ratio_21_63,z_market_breadth,z_market_breadth_ma_21,z_market_breadth_ma_63
0,Bear,-0.5931997715553851,-0.8123434175392453,-0.8437968179857017,-0.6152554592280108,-0.8235568835679327,-0.6994091809128368,-0.3962319781415415,-0.7962696314377943,-0.5099621783962707,-0.8154341296364455,-0.8845041888300996,0.3429171891088575,-0.08139212350386581,0.15146712649539687,-0.3514681819950169,0.6507353703578338,-0.09598819761053216,0.4993301275037609,-0.42866801086171274,0.04538654731110037,0.37674120173218606,0.34380865504634606
1,Bull,0.5589767078118051,0.7654774511427509,0.7951162323326806,0.5797599519648564,0.7760439864390137,0.6590586512447887,0.3733724409410681,0.7503309988548437,0.4805412834887938,0.7683898529266505,0.8334751010129791,-0.32313350512180783,0.07669642407095026,-0.14272863842835465,0.33119117149530386,-0.6131929451448817,0.0904504169791552,-0.4705226201477747,0.4039371640812289,-0.04276809265853684,-0.35500613240148327,-0.3239735403321336
