gamma,kappa,window,state_number,Sharpe,Return,Volatility,Turnover,MDD,StateSwitch,AnnualReturn,AnnualVolatility,IR,AverageHoldingTime,BullDuration,BearDuration,StateSwitchTimes,anchor_date,train_start,train_end,validation_start,validation_end
6.0,2.8,3.49,2,-0.9328433832255985,-0.009561229480886446,0.01024955491223564,0.0022771964949016657,-0.011202767511522604,5.0,-0.009561229480886446,0.01024955491223564,-0.058722242877149944,36.666666666666664,46.666666666666664,27.0,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,2.4,3.49,2,-0.9373881200871467,-0.008902740038125634,0.009497389445577748,0.0021153712007309774,-0.01038531144933208,5.0,-0.008902740038125634,0.009497389445577748,-0.05901401363721542,36.666666666666664,46.666666666666664,27.0,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,1.6,3.49,2,-0.9638074933870644,-0.008638173423514695,0.00896255059520025,0.0020032909843294765,-0.00991056428464554,5.0,-0.008638173423514695,0.00896255059520025,-0.06069446484503787,36.666666666666664,46.0,27.666666666666668,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,3.6,3.49,2,-0.9692779103130261,-0.009947453709976073,0.010262746735622568,0.0022771964949016657,-0.0108175561019771,5.0,-0.009947453709976073,0.010262746735622568,-0.061039882754571076,36.666666666666664,46.666666666666664,27.0,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,3.6,3.49,2,-0.984521820442222,-0.010113782523657244,0.01027278655856951,0.0022771964949016657,-0.009858863260330919,5.0,-0.010113782523657244,0.01027278655856951,-0.06200984394440231,36.666666666666664,46.0,27.666666666666668,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,2.0,3.49,2,-1.0203322298310629,-0.009102290718708939,0.008920908751668084,0.001983089316045944,-0.010032134932236203,5.0,-0.009102290718708939,0.008920908751668084,-0.06428694057851533,36.666666666666664,46.333333333333336,27.333333333333332,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,1.6,3.49,2,-1.0239267799793377,-0.00921040566334852,0.008995179971300664,0.0020032909843294765,-0.010119145305236943,5.0,-0.00921040566334852,0.008995179971300664,-0.06451558428732003,36.666666666666664,46.333333333333336,27.333333333333332,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,1.2,3.49,2,-1.0366824743665244,-0.00928142907429852,0.008953010496266017,0.0020032909843294765,-0.010181374855368075,5.0,-0.00928142907429852,0.008953010496266017,-0.06532649360315708,36.666666666666664,45.333333333333336,28.333333333333332,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,1.2,3.49,2,-1.0608626319519545,-0.009459422511508664,0.008916727035717734,0.0012889032027822167,-0.010425915404906894,3.0,-0.009459422511508664,0.008916727035717734,-0.06686392012431346,55.0,65.5,45.0,3.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,2.8,3.49,2,-1.0727873701877688,-0.011025075227560688,0.010277036749259064,0.0022771964949016657,-0.010658303587830487,5.0,-0.011025075227560688,0.010277036749259064,-0.067629220257632,36.666666666666664,46.333333333333336,27.333333333333332,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,1.2,3.49,2,-1.0732654020439802,-0.009580567364710246,0.008926559401304221,0.0020032909843294765,-0.00939773836046609,5.0,-0.009580567364710246,0.008926559401304221,-0.06765275105106737,36.666666666666664,45.333333333333336,28.333333333333332,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
