trade_date,active_return,momentum_return,market_return,state,state_name,raw_state
2021-09-09,0.0027966217025724,0.0023966217025724,-0.0004,0,Bear,0
2021-09-10,0.0019327054498598,0.0107327054498599,0.0088,0,Bear,0
2021-09-13,0.0026463525919667,-0.0017536474080333,-0.0044,0,Bear,0
2021-09-14,0.0277385041362724,0.0128385041362724,-0.0149,1,Bull,1
2021-09-15,0.0205173253894298,0.0104173253894298,-0.0101,1,Bull,1
2021-09-16,-0.0060292329283206,-0.0182292329283206,-0.0121999999999999,1,Bull,1
2021-09-17,-0.0113052438100931,-0.0013052438100931,0.01,1,Bull,1
2021-09-22,0.0146756761003511,0.0076756761003512,-0.0069999999999999,1,Bull,1
2021-09-23,-0.0202603704216409,-0.0137603704216409,0.0065,0,Bear,0
2021-09-24,-0.0084210551198404,-0.0092210551198405,-0.0008,0,Bear,0
2021-09-27,-0.0255238458737241,-0.0197238458737241,0.0058,0,Bear,0
2021-09-28,-0.0031695513003354,-0.0018695513003354,0.0013,0,Bear,0
2021-09-29,-0.0064491931277353,-0.0166491931277353,-0.0102,0,Bear,0
2021-09-30,0.0117153238513563,0.0184153238513564,0.0067,0,Bear,0
2021-10-08,-0.0419854455100113,-0.0288854455100113,0.0131,0,Bear,0
2021-10-11,-0.0097478171162152,-0.0084478171162152,0.0013,0,Bear,0
2021-10-12,-0.001302958959849,-0.011902958959849,-0.0106,0,Bear,0
2021-10-13,-0.0081194925211027,0.0033805074788973,0.0115,0,Bear,0
2021-10-14,0.0201320531145633,0.0147320531145633,-0.0054,0,Bear,0
2021-10-15,0.0088870847934705,0.0126870847934705,0.0038,0,Bear,0
2021-10-18,0.0356331923432386,0.0240331923432386,-0.0116,0,Bear,0
2021-10-19,-0.0040161735909163,0.0057838264090837,0.0098,0,Bear,0
2021-10-20,0.0100408901780562,0.0075408901780562,-0.0025,0,Bear,0
2021-10-21,0.0013146490949157,0.0049146490949157,0.0036,0,Bear,0
2021-10-22,-0.0274041099803483,-0.0210041099803483,0.0064,0,Bear,0
2021-10-25,0.0185773477790078,0.0225773477790078,0.004,0,Bear,0
2021-10-26,0.0076138806917817,0.0043138806917817,-0.0033,0,Bear,0
2021-10-27,0.031452557140954,0.018352557140954,-0.0131,1,Bull,1
2021-10-28,-0.0123033270389073,-0.0192033270389073,-0.0069,1,Bull,1
2021-10-29,-0.0176199610390581,-0.0084199610390581,0.0092,0,Bear,0
2021-11-01,0.0001127168827621,-0.0035872831172379,-0.0037,0,Bear,0
2021-11-02,-0.0028922562373032,-0.0132922562373032,-0.0104,0,Bear,0
2021-11-03,-0.0086191242519803,-0.0125191242519804,-0.0039,0,Bear,0
2021-11-04,-0.0085305368489817,0.0013694631510183,0.0098999999999999,0,Bear,0
2021-11-05,-0.0231919378828276,-0.0285919378828276,-0.0054,0,Bear,0
2021-11-08,0.0058388567238308,0.0070388567238308,0.0012,0,Bear,0
2021-11-09,0.0035959869351595,0.0032959869351595,-0.0003,0,Bear,0
2021-11-10,-0.0066823409057742,-0.0119823409057742,-0.0053,0,Bear,0
2021-11-11,-0.02161113581144,-0.00551113581144,0.0161,0,Bear,0
2021-11-12,0.0025111124439912,0.0004111124439912,-0.0021,0,Bear,0
2021-11-15,-0.0244580229953189,-0.0256580229953189,-0.0012,0,Bear,0
2021-11-16,-0.0072131180605358,-0.0070131180605358,0.0002,0,Bear,0
2021-11-17,0.0146642955941161,0.0151642955941161,0.0005,0,Bear,0
2021-11-18,0.0314668595396412,0.0215668595396412,-0.0098999999999999,0,Bear,0
2021-11-19,-0.0099406747662036,0.0008593252337964,0.0108,0,Bear,0
2021-11-22,0.0099092854516594,0.0145092854516594,0.0046,0,Bear,0
2021-11-23,-0.0047071844597586,-0.0045071844597586,0.0002,0,Bear,0
2021-11-24,-0.0081343819169498,-0.0074343819169498,0.0007,0,Bear,0
2021-11-25,-0.0007052192508737,-0.0048052192508737,-0.0040999999999999,0,Bear,0
2021-11-26,0.0190084476283125,0.0116084476283125,-0.0074,0,Bear,0
2021-11-29,0.0113694491102022,0.0095694491102022,-0.0018,0,Bear,0
2021-11-30,-0.0054247679971636,-0.0094247679971637,-0.004,0,Bear,0
2021-12-01,-0.0109952504642966,-0.0085952504642966,0.0024,0,Bear,0
2021-12-02,-0.0007802834331397,0.0017197165668603,0.0025,0,Bear,0
2021-12-03,-0.0014701765120336,0.0077298234879663,0.0092,0,Bear,0
2021-12-06,0.0070141383109097,0.0053141383109097,-0.0017,0,Bear,0
2021-12-07,-0.0221994914622912,-0.0161994914622912,0.006,0,Bear,0
2021-12-08,-0.0039254021398639,0.0110745978601361,0.015,0,Bear,0
2021-12-09,-0.0307768963651534,-0.0141768963651534,0.0166,0,Bear,0
2021-12-10,0.0109516736897411,0.0063516736897411,-0.0046,0,Bear,0
2021-12-13,-0.0056547720671434,4.522793285655774e-05,0.0056999999999999,0,Bear,0
2021-12-14,-0.0079079976691321,-0.0146079976691321,-0.0067,0,Bear,0
2021-12-15,0.0050666316982217,-0.0036333683017782,-0.0087,0,Bear,0
2021-12-16,-0.0065952761917132,-0.0007952761917132,0.0058,0,Bear,0
2021-12-17,0.0058950486043089,-0.0100049513956911,-0.0159,0,Bear,0
2021-12-20,-0.0032046499650831,-0.0182046499650831,-0.015,0,Bear,0
2021-12-21,-0.0155462379783704,-0.0087462379783704,0.0068,0,Bear,0
2021-12-22,0.0031580711076357,0.0033580711076357,0.0002,0,Bear,0
2021-12-23,0.009659943602188,0.016659943602188,0.0069999999999999,0,Bear,0
2021-12-24,-0.0084634513598365,-0.0139634513598365,-0.0055,0,Bear,0
2021-12-27,-0.0116577725541854,-0.0120577725541854,-0.0004,0,Bear,0
2021-12-28,-0.0027920375965275,0.0046079624034725,0.0074,0,Bear,0
2021-12-29,0.0134025406881309,-0.0011974593118691,-0.0146,0,Bear,0
2021-12-30,-0.0135525328121369,-0.0057525328121369,0.0078,0,Bear,0
2021-12-31,-0.0019388013713493,0.0018611986286507,0.0038,0,Bear,0
2022-01-04,-0.028421808836665,-0.033021808836665,-0.0046,0,Bear,0
2022-01-05,-0.0136332634453336,-0.0237332634453336,-0.0101,0,Bear,0
2022-01-06,0.0138124833197744,0.0036124833197744,-0.0102,0,Bear,0
2022-01-07,-0.0100553001879225,-0.0091553001879226,0.0009,0,Bear,0
2022-01-10,-0.0176435945185555,-0.0131435945185555,0.0045,0,Bear,0
2022-01-11,0.0027940626438141,-0.0068059373561858,-0.0096,0,Bear,0
2022-01-12,-0.0030075703643699,0.0069924296356301,0.01,0,Bear,0
2022-01-13,0.000791857562986,-0.0156081424370139,-0.0163999999999999,0,Bear,0
2022-01-14,0.01739886885447,0.00919886885447,-0.0081999999999999,0,Bear,0
2022-01-17,-0.0148202063500423,-0.0062202063500423,0.0086,0,Bear,0
2022-01-18,0.0054835393863046,0.0151835393863047,0.0097,0,Bear,0
2022-01-19,-0.0157799330513903,-0.0225799330513903,-0.0068,0,Bear,0
2022-01-20,-0.0140842944374892,-0.0050842944374892,0.009,0,Bear,0
2022-01-21,0.0147570436258452,0.0055570436258452,-0.0092,0,Bear,0
2022-01-24,0.0184085459906797,0.0200085459906797,0.0016,0,Bear,0
2022-01-25,0.029343911712414,0.006743911712414,-0.0226,1,Bull,1
2022-01-26,-0.0035301518505142,0.0036698481494857,0.0072,1,Bull,1
2022-01-27,0.0291354902376465,0.0095354902376465,-0.0196,1,Bull,1
2022-01-28,-0.0022506845138026,-0.0143506845138026,-0.0121,1,Bull,1
2022-02-07,-0.0095733121383933,0.0058266878616067,0.0154,1,Bull,1
2022-02-08,-0.0099720720077546,-0.0154720720077546,-0.0055,1,Bull,1
2022-02-09,-0.0052117415426199,0.00418825845738,0.0093999999999999,1,Bull,1
2022-02-10,-0.0032548086532787,-0.0058548086532787,-0.0026,1,Bull,1
2022-02-11,0.0033213822310035,-0.0049786177689965,-0.0083,1,Bull,1
2022-02-14,0.0121706669712497,0.0013706669712497,-0.0108,1,Bull,1
2022-02-15,-0.0018232165258157,0.0087767834741842,0.0106,1,Bull,1
2022-02-16,0.0004095673090062,0.0043095673090063,0.0039,1,Bull,1
2022-02-17,0.0070024163806878,0.0094024163806878,0.0024,1,Bull,1
2022-02-18,-0.0120665693661178,-0.0072665693661179,0.0048,1,Bull,1
2022-02-21,-0.0009929944289843,-0.0045929944289843,-0.0036,1,Bull,1
2022-02-22,0.0170797401743297,0.0040797401743297,-0.013,1,Bull,1
2022-02-23,0.0009816619082473,0.0116816619082474,0.0107,1,Bull,1
2022-02-24,0.0203547247620798,5.472476207988089e-05,-0.0203,1,Bull,1
2022-02-25,-0.0026908297213092,0.0070091702786908,0.0097,1,Bull,1
2022-02-28,0.0071449777178167,0.0089449777178167,0.0018,1,Bull,1
2022-03-01,-0.0114101206571059,-0.0031101206571059,0.0083,1,Bull,1
2022-03-02,0.0109589732461341,0.0020589732461341,-0.0089,1,Bull,1
2022-03-03,0.0021238878713545,-0.0037761121286454,-0.0059,1,Bull,1
2022-03-04,0.0086698597228118,-0.0034301402771882,-0.0121,1,Bull,1
2022-03-07,0.0359099292726979,0.0040099292726979,-0.0319,1,Bull,1
2022-03-08,0.0191223980145191,-0.0009776019854808,-0.0200999999999999,1,Bull,1
2022-03-09,0.0217566224357746,0.0125566224357747,-0.0092,1,Bull,1
2022-03-10,-0.0100032815922551,0.0056967184077449,0.0157,1,Bull,1
2022-03-11,-0.0151386606869263,-0.0119386606869263,0.0032,1,Bull,1
2022-03-14,0.0251031482910737,-0.0054968517089263,-0.0306,1,Bull,1
2022-03-15,0.0494054158778856,0.0037054158778856,-0.0457,1,Bull,1
2022-03-16,-0.0346163558914722,0.0085836441085278,0.0432,1,Bull,1
2022-03-17,-0.0209268526714344,-0.0013268526714344,0.0196,1,Bull,1
2022-03-18,-0.0023331912041452,0.0043668087958548,0.0067,1,Bull,1
2022-03-21,0.0056540421113088,0.0039540421113088,-0.0017,1,Bull,1
2022-03-22,0.0025306738884506,0.0017306738884506,-0.0008,1,Bull,1
2022-03-23,-0.0041277208312088,0.0008722791687912,0.005,1,Bull,1
2022-03-24,0.0060540831236508,0.0001540831236508,-0.0059,1,Bull,1
2022-03-25,0.0140238486795481,-0.0039761513204519,-0.018,1,Bull,1
2022-03-28,0.0028543520303813,-0.0034456479696187,-0.0063,1,Bull,1
2022-03-29,0.0050228533899961,0.0015228533899962,-0.0034999999999999,1,Bull,1
2022-03-30,-0.0317435516359711,-0.0027435516359711,0.0289999999999999,1,Bull,1
2022-03-31,-0.0003423116634978,-0.0077423116634979,-0.0074,1,Bull,1
2022-04-01,-0.017332856027388,-0.004632856027388,0.0127,1,Bull,1
2022-04-06,-0.0025187668616753,-0.0054187668616753,-0.0029,1,Bull,1
2022-04-07,0.0121392385898825,-0.0006607614101175,-0.0128,1,Bull,1
2022-04-08,-0.0023382687655593,0.0027617312344407,0.0051,1,Bull,1
2022-04-11,0.0232104083995624,-0.0076895916004376,-0.0308999999999999,1,Bull,1
2022-04-12,-0.0269270313617097,-0.0074270313617098,0.0195,1,Bull,1
2022-04-13,0.0061633111947651,-0.0034366888052348,-0.0096,1,Bull,1
2022-04-14,-0.0156281460899723,-0.0031281460899723,0.0125,0,Bear,0
2022-04-15,-0.0031001545660007,-0.0038001545660007,-0.0007,0,Bear,0
2022-04-18,0.0077011776382653,0.0024011776382653,-0.0053,0,Bear,0
2022-04-19,0.0152629730889148,0.0076629730889148,-0.0076,1,Bull,1
2022-04-20,-0.0003323809553518,-0.0158323809553519,-0.0155,1,Bull,1
2022-04-21,0.0057605441947051,-0.0126394558052948,-0.0184,1,Bull,1
2022-04-22,-0.0043835321198296,1.646788017032816e-05,0.0044,1,Bull,1
2022-04-25,0.0446372728764129,-0.0047627271235871,-0.0494,1,Bull,1
2022-04-26,0.0048318901843419,-0.0032681098156581,-0.0081,1,Bull,1
2022-04-27,-0.0053657511869559,0.024034248813044,0.0294,1,Bull,1
2022-04-28,0.0009815587963376,0.0075815587963376,0.0066,1,Bull,1
2022-04-29,-0.0268245018686309,-0.0025245018686309,0.0243,1,Bull,1
2022-05-05,0.0037784664557737,0.0022784664557737,-0.0015,1,Bull,1
2022-05-06,0.0255566867980551,0.0002566867980551,-0.0253,1,Bull,1
2022-05-09,0.0111026119463299,0.0031026119463299,-0.008,1,Bull,1
2022-05-10,-0.004577627922554,0.006322372077446,0.0109,1,Bull,1
2022-05-11,-0.0132010017188592,0.0011989982811408,0.0144,1,Bull,1
2022-05-12,-0.000696074684989,-0.0050960746849891,-0.0044,1,Bull,1
