state_name,days,share,average_duration,mean_active_return,median_active_return,active_volatility,sharpe,information_ratio,mean_factor_return,median_factor_return
Bull,551,0.4799651567944251,19.678571428571427,0.0024523180847328433,0.0026189939132774,0.19956741546340526,3.096618533229422,3.096618533229422,0.0009083979395422845,0.0010156580013788
Bear,597,0.5200348432055749,21.321428571428573,-0.0024670372612591363,-0.0016368814140554,0.2285506426797659,-2.7201559468305194,-2.7201559468305194,-0.0011058982327834279,-0.0004752769565053
