trade_date,active_return,growth_return,market_return,state,state_name
2022-07-29,0.0107092443287377,-0.0024907556712623,-0.0132,1,Bull
2022-08-01,0.0005584704517321,0.0050584704517322,0.0045,1,Bull
2022-08-02,0.0200591601442197,0.0005591601442197,-0.0195,1,Bull
2022-08-03,0.0092413166286746,-0.0005586833713254,-0.0098,1,Bull
2022-08-04,-0.0142081350616261,-0.0057081350616261,0.0085,1,Bull
2022-08-05,-0.0130265685460243,0.0004734314539757,0.0135,1,Bull
2022-08-08,0.0034787245004584,0.0013787245004584,-0.0021,1,Bull
2022-08-09,0.0027655036748646,0.0047655036748647,0.002,1,Bull
2022-08-10,0.0104215261353606,-0.0007784738646394,-0.0112,1,Bull
2022-08-11,-0.0213841063292219,-0.0009841063292219,0.0204,0,Bear
2022-08-12,-0.0027672294806196,-0.0033672294806196,-0.0006,0,Bear
2022-08-15,0.0071188831987023,0.0058188831987023,-0.0013,0,Bear
2022-08-16,-0.0001309578767358,-0.0020309578767359,-0.0019,0,Bear
2022-08-17,-0.0135923028392157,-0.0041923028392158,0.0093999999999999,0,Bear
2022-08-18,0.0115869329774691,0.0028869329774692,-0.0087,0,Bear
2022-08-19,0.0011013325821836,-0.0057986674178163,-0.0069,0,Bear
2022-08-22,-0.0021721160588029,0.0051278839411971,0.0073,0,Bear
2022-08-23,0.0036454468655967,-0.0012545531344033,-0.0049,1,Bull
2022-08-24,0.0115669072035122,-0.0073330927964878,-0.0189,1,Bull
2022-08-25,-0.0090322646770954,-0.0007322646770954,0.0083,1,Bull
2022-08-26,0.0036622757941872,0.0015622757941873,-0.0021,1,Bull
2022-08-29,0.0029835612124645,-0.0014164387875355,-0.0044,1,Bull
2022-08-30,-0.0033518618005398,-0.0067518618005399,-0.0034,1,Bull
2022-08-31,-0.0083755694691315,-0.0076755694691315,0.0007,1,Bull
2022-09-01,0.0087610642670761,0.0001610642670761,-0.0086,1,Bull
2022-09-02,-0.000629888100805,-0.005629888100805,-0.005,1,Bull
2022-09-05,0.0011631892676467,-0.0008368107323533,-0.002,1,Bull
2022-09-06,-0.0021405959778539,0.007059404022146,0.0092,1,Bull
2022-09-07,0.0052786243583305,0.0059786243583306,0.0007,1,Bull
2022-09-08,0.0029714191494829,-0.0013285808505171,-0.0043,1,Bull
2022-09-09,-0.0150418999626882,-0.0011418999626882,0.0139,1,Bull
2022-09-13,-0.0092186320032294,-0.0050186320032294,0.0042,1,Bull
2022-09-14,0.0076487285831442,-0.0034512714168558,-0.0111,1,Bull
2022-09-15,0.0004662325451823,-0.0089337674548176,-0.0093999999999999,1,Bull
2022-09-16,0.027889696161037,0.004389696161037,-0.0235,1,Bull
2022-09-19,0.0046253264198119,0.0034253264198119,-0.0012,1,Bull
2022-09-20,-0.0007857302092088,0.0004142697907911,0.0012,1,Bull
2022-09-21,0.0024596333959254,-0.0049403666040746,-0.0074,1,Bull
2022-09-22,0.0141229523207159,0.0053229523207159,-0.0088,1,Bull
2022-09-23,0.0037761186849604,0.0003761186849604,-0.0034,1,Bull
2022-09-26,0.012333170954241,0.007333170954241,-0.005,1,Bull
2022-09-27,-0.0181148718744652,-0.0036148718744652,0.0144999999999999,1,Bull
2022-09-28,0.0085797230836482,-0.0077202769163517,-0.0163,1,Bull
2022-09-29,0.013541458422675,0.0131414584226751,-0.0004,1,Bull
2022-09-30,0.0008668611703122,-0.0049331388296877,-0.0058,1,Bull
2022-10-10,0.0196472999887774,-0.0024527000112225,-0.0220999999999999,1,Bull
2022-10-11,0.0028067430402032,0.0046067430402032,0.0018,1,Bull
2022-10-12,-0.0160478543618444,-0.0008478543618444,0.0152,1,Bull
2022-10-13,0.0064465631411127,-0.0019534368588872,-0.0084,1,Bull
2022-10-14,-0.020189050398412,0.003710949601588,0.0239,1,Bull
2022-10-17,-0.0082110793472888,-0.0072110793472888,0.001,1,Bull
2022-10-18,0.0070630322805338,0.0049630322805338,-0.0021,1,Bull
2022-10-19,0.0167201855861204,0.0006201855861204,-0.0161,1,Bull
2022-10-20,0.001330699835691,-0.0043693001643089,-0.0056999999999999,1,Bull
2022-10-21,0.0051450939215998,0.0019450939215998,-0.0032,1,Bull
2022-10-24,0.0341843200834113,0.0048843200834113,-0.0293,1,Bull
2022-10-25,0.0019128915015948,0.0003128915015948,-0.0016,1,Bull
2022-10-26,-0.0085069252878643,-0.0004069252878643,0.0081,1,Bull
2022-10-27,-0.0002191771805178,-0.0072191771805178,-0.0069999999999999,1,Bull
2022-10-28,0.0253115371301319,0.0006115371301319,-0.0247,1,Bull
2022-10-31,-0.0003927893526825,-0.0095927893526825,-0.0092,1,Bull
2022-11-01,-0.0365637957043512,-0.0007637957043513,0.0358,1,Bull
2022-11-02,-0.0110922368062255,0.0009077631937745,0.012,1,Bull
2022-11-03,0.0123328168681139,0.0042328168681139,-0.0081,1,Bull
2022-11-04,-0.0251647935810173,0.0075352064189827,0.0327,1,Bull
2022-11-07,-0.0067280878083938,-0.0045280878083938,0.0022,0,Bear
2022-11-08,0.0036659965179519,-0.0032340034820481,-0.0069,0,Bear
2022-11-09,0.0076044332054069,-0.0016955667945931,-0.0093,0,Bear
2022-11-10,-0.0040952600141839,-0.011795260014184,-0.0077,0,Bear
2022-11-11,-0.0283189493940544,-0.0004189493940544,0.0279,0,Bear
2022-11-14,-0.0109773919166672,-0.0094773919166672,0.0015,0,Bear
2022-11-15,-0.0151384220774083,0.0038615779225917,0.019,0,Bear
2022-11-16,0.0036463576184648,-0.0045536423815351,-0.0081999999999999,0,Bear
2022-11-17,-0.0031310309724806,-0.0072310309724806,-0.0040999999999999,0,Bear
2022-11-18,0.0047387871385611,0.0002387871385611,-0.0045,0,Bear
2022-11-21,0.0155418566746213,0.0070418566746213,-0.0085,0,Bear
2022-11-22,-0.0026450209952424,-0.0025450209952425,0.0001,0,Bear
2022-11-23,0.0051512078141691,0.0061512078141691,0.001,0,Bear
2022-11-24,0.0069989577490279,0.0025989577490279,-0.0044,0,Bear
2022-11-25,-0.0135359404801477,-0.0085359404801477,0.005,0,Bear
2022-11-28,0.007073156336564,-0.0042268436634359,-0.0113,0,Bear
2022-11-29,-0.0386888817855775,-0.0077888817855775,0.0308999999999999,0,Bear
2022-11-30,-0.0009961647192921,0.0002038352807079,0.0012,0,Bear
2022-12-01,-0.0076663961126207,0.0031336038873793,0.0108,0,Bear
2022-12-02,0.0011267929569455,-0.0049732070430544,-0.0060999999999999,0,Bear
2022-12-05,-0.0250328939814473,-0.0054328939814473,0.0196,0,Bear
2022-12-06,-0.0014417890269592,0.0039582109730408,0.0054,0,Bear
2022-12-07,0.0041072786744465,0.0016072786744465,-0.0025,0,Bear
2022-12-08,0.0030954032623159,0.003295403262316,0.0002,0,Bear
2022-12-09,-0.0099107670423845,-1.0767042384552316e-05,0.0098999999999999,0,Bear
2022-12-12,0.0090002547611975,-0.0021997452388025,-0.0112,0,Bear
2022-12-13,-0.0078199758189453,-0.0098199758189453,-0.002,0,Bear
2022-12-14,-0.0034400422017545,-0.0011400422017545,0.0023,0,Bear
2022-12-15,0.0040668088642982,0.0033668088642983,-0.0007,0,Bear
