state,state_name,z_ewma_active_return_8,z_ewma_active_return_21,z_ewma_active_return_63,z_rsi_8,z_rsi_21,z_rsi_63,z_macd_8_21,z_macd_21_63,z_stoch_k_8,z_stoch_k_21,z_stoch_k_63,z_downside_deviation,z_active_beta,z_market_return,z_market_volatility_21,z_market_momentum_21,z_market_volatility_63,z_market_momentum_63,z_volatility_ratio_21_63,z_market_breadth,z_market_breadth_ma_21,z_market_breadth_ma_63
0,Bear,-0.4298864967391971,-0.6212793768517085,-0.662639723993711,-0.4547745186175096,-0.6754244779253846,-0.6041117521809766,-0.2899453276066857,-0.63854989118053,-0.35705778205034033,-0.6232570613668905,-0.7417960069518803,0.022706872117724042,0.09522132583740577,0.11661953837127575,-0.3834884286759886,0.5902233491638788,-0.19584250352633317,0.5297389053165132,-0.38548292639938603,0.015448836716963133,0.3451138228387157,0.31245924155899
1,Bull,0.5490398192049528,0.7934818128269103,0.846306169231099,0.5808261514951887,0.8626345234373116,0.77155577044853,0.3703106086281042,0.8155392631925251,0.456024884683859,0.7960076598979309,0.9474025088787598,-0.029000624715571383,-0.12161419332494768,-0.1489434321589662,0.48978141705900763,-0.7538178644212588,0.2501249365689577,-0.6765687105944601,0.4923287375209555,-0.019730851241773574,-0.44077037156031673,-0.39906479220849234
