trade_date,growth_return,market_return,market_volatility_21,market_momentum_21,market_volatility_63,market_momentum_63,volatility_ratio_21_63,market_breadth,market_breadth_ma_21,market_breadth_ma_63,active_return,active_nav,ewma_active_return_8,ewma_active_return_21,ewma_active_return_63,rsi_8,rsi_21,rsi_63,macd_8_21,macd_21_63,stoch_k_8,stoch_k_21,stoch_k_63,downside_deviation,active_beta,z_ewma_active_return_8,z_ewma_active_return_21,z_ewma_active_return_63,z_rsi_8,z_rsi_21,z_rsi_63,z_macd_8_21,z_macd_21_63,z_stoch_k_8,z_stoch_k_21,z_stoch_k_63,z_downside_deviation,z_active_beta,z_market_return,z_market_volatility_21,z_market_momentum_21,z_market_volatility_63,z_market_momentum_63,z_volatility_ratio_21_63,z_market_breadth,z_market_breadth_ma_21,z_market_breadth_ma_63
2021-10-26,0.0023828799370467,-0.0033,0.007254986556291677,0.03233493053151704,0.011481022495885127,-0.028369110949378773,0.6319111872563539,0.3541666666666667,0.43776178581069064,0.4709767867452519,0.0056828799370467,1.0816817657902988,0.0004207024462171406,-0.0001937305383557735,-5.951340457232616e-05,62.0028819994492,38.3055125348942,53.72953627783772,0.000283481949571872,-0.012081192375362735,39.35843410475351,36.80531163109,51.933096510675,0.0072147759787768734,0.04969703165200444,-0.14077200628648318,-0.5103650489687576,-0.18091816766543178,0.37129932450309455,-1.6267261761005432,-1.270744963985282,0.1149395439104797,-1.6830602143297988,-0.43234648979803275,-0.7565624840135463,-1.09624495434908,0.23899239342837336,-0.5735411571504742,-0.24672480899607035,-1.7215217397968072,1.845334555538725,0.1672736421720975,0.19563449726623985,-1.8866354387164308,-0.667378193533529,-1.4817408231175047,-0.7763288270009459
2021-10-27,0.0033316393800316,-0.0131,0.007630800459077585,0.008724101922330751,0.011551338843412643,-0.047668562514591506,0.6605987896744268,0.19889258028792914,0.4283745694769325,0.4638804575485293,0.0164316393800316,1.0994555704897209,0.003978688431509243,0.0013176667269521696,0.0004558351199465466,69.99910647415857,46.96083842810158,55.39798890831939,0.0027556171931009403,-0.010823945800758978,100.0,67.54835442998458,69.80695750453657,0.007032242378279051,-0.014790348376440415,0.8178788238681055,0.28360293726037383,0.3785853787928543,0.7420229213062118,-0.8167279816370663,-0.802909447958583,0.5518213967595003,-1.523728092907221,1.2041871492361855,0.2867170796575363,-0.13218796502644073,0.12031355685936301,-1.7521435880264562,-1.0966283420128096,-1.5219111466578936,0.9304486268223633,0.25250164704158573,-0.34437149022915187,-1.6894604502902328,-1.5351918528660486,-1.8366279942222572,-2.1851228157770097
2021-10-28,-0.0025303565985469,-0.0069,0.007626184157706685,0.008825685416985252,0.011573541732277674,-0.05565616518546246,0.6589326183909522,0.22831858407079647,0.4163250998679966,0.45929898934689745,0.004369643401453099,1.1042597992685022,0.004065567313718989,0.0015951191519067995,0.0005781416287436263,63.84395609357702,45.61662514881655,55.48115219277392,0.004729637492713707,-0.009452333859226333,100.0,88.67590724476396,71.00784446071326,0.007032242378279051,0.007366677604361995,0.8325968643724254,0.42737743084071617,0.5087075861346843,0.4460861186827337,-0.9280342296889627,-0.7654487185549608,0.8956561486481397,-1.3622085019862915,1.1849873710288368,0.995375409936157,-0.0659715821406945,0.11941291258953302,-1.3080054436018116,-0.5453447050521513,-1.4928716220249334,0.9234569103732253,0.27822673299115824,-0.5654280718794236,-1.658045608024375,-1.3417546120802553,-2.26048006417851,-2.9318113799396657
2021-10-29,-0.0025457188931797,0.0092,0.007748911122394334,0.011531924215421485,0.01155079834049781,-0.035295274729393866,0.6708550261176472,0.7739938080495357,0.42211957871381084,0.4672743072006787,-0.011745718893179699,1.0912894740812553,0.0005519481566303923,0.0003823156932625724,0.00019302098743352234,56.63372522244979,44.930717895638864,53.37850574979426,0.004251186092420303,-0.0090058576190717,54.792053043745796,62.45059140004421,46.722610103174745,0.007196629604692679,0.0035318003199351715,-0.12574985133776986,-0.21694456266260476,0.08372984456224589,0.10112813232061656,-0.9772498916610713,-1.296853012218702,0.8014792095017509,-1.2960272015531042,-0.04239158722500785,0.09655860680373071,-1.3585928199619672,0.22529993715725447,-1.3512743315486018,0.8712390976013297,-1.4124978219967808,1.0142636004984182,0.24812999536884978,0.012476340800957738,-1.561167122747471,1.736951172872728,-1.9580615882483823,-1.3528787956640649
2021-11-01,-0.0013555340132724,-0.0037,0.007797892034479965,0.008596133002225947,0.010836561760941048,-0.006886425101152671,0.7195909741950103,0.6873756356400619,0.44439723536091524,0.4743069651978514,0.0023444659867276002,1.0938479651349127,0.0009502854522075495,0.000560692992668484,0.00026025364366146224,57.35239189743831,45.058325624683725,50.76690383290602,0.004052738645698037,-0.00845538836860215,63.70964964768601,76.2594124430821,50.592907216316604,0.007196629604692679,0.009073894537643987,-0.016245622134170173,-0.12065337540332964,0.15729511650004338,0.13476922782664275,-0.9519903213785085,-1.8959563382965336,0.758371580162726,-1.2227375735273815,0.20001098153330368,0.5674469098191866,-1.1183813253380537,0.22360380526336332,-1.2256237951631197,-0.2713511845045472,-1.3667312177112154,0.8918141143387329,-0.6450411176643911,0.8155304098500292,-1.2860520942766087,1.2283242600050386,-1.0341450855507583,0.010628583791283702
2021-11-02,-0.0027582804161497,-0.0104,0.008027235385642314,-0.0076489031427687815,0.009962561310524571,0.018746961459417788,0.8057401239942428,0.24530386740331492,0.44694536990741346,0.47473262349063444,0.0076417195838503,1.102206844551839,0.002437270814794827,0.0012044226827759219,0.0004909244542923634,64.7043315633328,49.69989823330295,48.74215576664764,0.004686296493308583,-0.007491072153128534,92.84444556365025,95.31894663553113,63.23760528167999,0.007076093095581944,0.028449373912474152,0.3919185182542784,0.22477870303691858,0.41170009207097363,0.48649466450460116,-0.5166874963000129,-2.2562589177233443,0.8634695671828753,-1.1126892687136682,0.9887023618123268,1.2066616429282244,-0.4251670852624519,0.14256126936365293,-0.8557759877554572,-0.8599515490858909,-1.2482288322952526,0.26668627007382745,-1.7070944763172875,1.5180385459641346,-0.8307267737751984,-1.241780275363349,-0.9196422720965317,0.0930970581320771
2021-11-03,-0.0017140430805659,-0.0039000000000000003,0.008053193335720589,-0.012802429262470882,0.009974552655646868,0.012849434384394787,0.8073738857011753,0.6531919593549812,0.4518566183833607,0.4817992778632803,0.0021859569194341002,1.1046162212303345,0.0023814232824924436,0.0012936530679266652,0.0005438942188280427,75.87329258625206,52.56862313147672,48.7711283808826,0.005104160610195519,-0.00652464734325877,100.0,100.0,66.88233313402985,0.006948622014826116,0.03831716374745171,0.3738438643783771,0.2713859434807687,0.4676610686258219,1.0160927095995709,-0.24730680011573192,-2.1114013283029025,0.9285183759555887,-1.005632532150823,1.1678695726280632,1.3414958925767357,-0.22264204590257658,0.05696051058976472,-0.6657219159790407,-0.2773553179635458,-1.2186478050355671,0.06740126502206584,-1.6540741947171824,1.3282129622624794,-0.8140607924504772,1.0344248111202472,-0.7123390091129825,1.4523497523082627
2021-11-04,-0.0008057051637708,0.009899999999999999,0.008047531698596127,0.007244722861013297,0.009768782710566264,0.0039028793648059334,0.8238008702856734,0.7312279151943463,0.48166781533834213,0.480234384429895,-0.010705705163770798,1.092790525646724,-0.0005268274833438323,0.00020280231959053218,0.0001923442381218289,62.887505007038534,47.41258100528594,49.03794676826598,0.003732445107207755,-0.006373322347701712,48.43698986213184,73.2529626696518,48.99329052326304,0.007330829970087639,-0.011018514820384174,-0.43504727487007466,-0.32098428108447513,0.0712260963688607,0.38226669800613533,-0.7235449380708887,-1.9409783690500042,0.6745870180948293,-0.9793069380879539,-0.245326949216272,0.41951449277499564,-1.183583686499909,0.31183898138929583,-1.54827409228612,0.9517091720093696,-1.2033586933749096,0.8371571874529584,-1.8574647382057095,1.0618998194169733,-0.7220021988834012,1.445173838948695,0.506442836472965,1.131830764507827
2021-11-05,-0.0100705678263868,-0.0054,0.008007199141724793,-0.004861824418830429,0.009738548132442074,0.006635551785699967,0.8222169293439512,0.3959805653710247,0.46060463513382316,0.47706796717216987,-0.0046705678263868,1.0876865733766583,-0.001447658670686714,-0.00024023133004377073,4.037823610593424e-05,54.562594076893234,46.83263161025355,47.913072026716655,0.0020965891919139746,-0.006524499111308582,0.0,61.708981942719745,41.272406876548146,0.0073767007565377915,0.008979474520712363,-0.6874105523000238,-0.5593857191037731,-0.10037491417437905,-0.024315221681823637,-0.7696327189794612,-2.076136693835041,0.375270882093098,-0.9827091363432787,-1.5490066217298872,0.020668395016209862,-1.552606113949003,0.3403103508446551,-1.1602818430955102,-0.4207541897686522,-1.2030809512183513,0.3639305802033732,-1.845087543404873,1.1239534344997943,-0.7237716550709348,-0.4199885496739071,-0.35878610623019297,0.5119429906655901
2021-11-08,-0.0016051170873711,0.0012,0.007447424184516896,-0.01655084257045991,0.009192906167775437,-0.017217440811465146,0.8101272925664024,0.5722173144876325,0.45146033814741815,0.47354732652830717,-0.0028051170873711,1.0846354851839752,-0.0017493160966165775,-0.0004734027625280734,-4.8543492752723084e-05,35.493838803941586,55.28660208129413,50.074672226586344,0.0006193809493447974,-0.006810806377998982,0.0,54.808113472793906,36.656945037351115,0.00470003735210796,0.1647041316351236,-0.7652254331467387,-0.6818299769843497,-0.20050932074502442,-0.9505376854730312,0.02860062039502867,-1.5382725691862933,0.1052874078161293,-0.9991221873700356,-1.5178635644354628,-0.2177626839986338,-1.7298909173517454,-1.4523377610389792,1.6636649783576865,0.17435997522579688,-1.4162404151600174,-0.09240830008060497,-2.399932392247129,0.44857131517152254,-0.7797469939180235,0.5624676745081126,-0.7308380054063601,-0.17497654902700271
2021-11-09,0.0011796850030045,-0.0003,0.0074340639035758325,-0.01812231830389399,0.009192811886218998,-0.017610514527769072,0.8086822612698389,0.6841872791519434,0.46247854255260973,0.477087519008689,0.0014796850030045,1.0862404040451286,-0.0010317602967007825,-0.0002958493292978395,-7.863522603098657e-07,31.18382529506792,58.398210715939406,50.64062137131332,-0.0001488424158802167,-0.006942467542664229,8.032331028394516,58.438075396635526,39.0847482638933,0.004511946445883404,0.17494558673701824,-0.5586195917920685,-0.5794167022942063,-0.14492970557660054,-1.146217821323359,0.3220819875265629,-1.3725344240335347,-0.03539665277807823,-1.0004663285236026,-1.2793685184511,-0.09012293176170186,-1.5466192101965692,-1.5439404267741608,1.7976883336658203,0.03789115979524955,-1.3978250980055604,-0.15328505890005406,-2.311900981222971,0.4344773774826567,-0.7800988850728695,1.1756257131705616,-0.271783439003897,0.5169331551451964
2021-11-10,-0.0049196806125324,-0.0053,0.007184301984976552,-0.012862613722339655,0.009138250327476201,-0.03153337839521464,0.7861791620410458,0.6015901060070671,0.4827846732139533,0.47730542039228413,0.00038031938746760016,1.0866535223302376,-0.0007179648113300308,-0.00023437944595552677,1.1123202106187322e-05,43.438239966213466,57.145498318874964,50.63134881928844,-0.0005743802098093833,-0.007010059320342514,10.099913945012405,59.37245512216938,39.70968322466169,0.004511946445883404,0.14638903075454823,-0.46653819142702707,-0.5413957430553423,-0.1304525504427494,-0.5404618094811603,0.20085652115899796,-1.3364788137590915,-0.11323432198057722,-0.9957650556110168,-1.2057052119356353,-0.05683350529852682,-1.4672529042571003,-1.5106766767871422,1.2643715376944642,-0.4161091167970587,-1.4758300969935996,0.05432638395119087,-2.2890697495785703,0.03822853976738732,-0.8893292623528907,0.7063729316821349,0.5713173757896938,0.5557988110905805
2021-11-11,0.0006577696791458,0.0161,0.0076072736407268885,-0.008373407615689055,0.009340029182219742,-0.009901464722183673,0.8144807143866922,0.6647539174575149,0.48720148403222735,0.48300787969049763,-0.0154422303208542,1.0698731683594465,-0.003990023813446513,-0.001616911343673588,-0.0004717940954863248,25.806192780936286,53.30418673761081,48.39624309174613,-0.002721002344370861,-0.008000404045488522,0.0,0.0,14.32559777405478,0.005438606673505822,0.08952528283395836,-1.3745656197130778,-1.290604711931652,-0.6844443012220276,-1.3852420751134602,-0.16781981842247484,-1.7466605206102823,-0.5077921571281965,-1.0796807483577195,-1.4509527533846411,-2.0865116791485923,-2.574115505313722,-0.8852001950858077,0.24843779800055585,1.5192909804488166,-1.2799117628234151,0.23142405523129148,-2.007283608920546,0.651801672129773,-0.734001543173201,1.049146173652915,0.7497453982587053,1.6502177027167642
2021-11-12,0.0001504900684348,-0.0021,0.007535521324543726,-0.00508327313462309,0.009318551895172786,-0.006516512464822988,0.8086579770454775,0.5971762629605118,0.4904726193634048,0.48592305473535463,0.0022504900684348,1.0722809072993242,-0.002603242950806221,-0.00126532939711828,-0.0003867227153637896,15.678306956055792,50.538306218138906,47.93414654818787,-0.0036098458791957886,-0.008664866639787763,6.930130604312189,6.930130604312189,17.967848175863775,0.005438606673505822,0.11096319292393267,-0.9716131901846288,-1.0827020555529263,-0.5812451292075427,-1.83336989223973,-0.43246248810033605,-1.77089585428953,-0.6679616045862072,-1.1303760039268953,-1.2467287202424002,-1.7962239479263151,-2.256954742049108,-0.8752498481342089,0.627516460675634,-0.13778106386744896,-1.2904587623870494,0.36065304463140585,-1.9751879260111245,0.7425288511496254,-0.758083640626402,0.6640077739937889,0.8784276078193715,2.152137857766946
2021-11-15,-0.0070942661860861,-0.0012,0.007483735955715932,-0.010039024912195216,0.009170481580936942,-0.020442934501347154,0.8160679338010647,0.6655643738977073,0.508500182906709,0.48532192091307014,-0.0058942661860861,1.065960598205444,-0.0033345814475350833,-0.001686141832478991,-0.0005588334488238619,9.31601609182546,46.10619279497309,48.91547894792394,-0.004661220963854632,-0.009545535623914235,0.0,0.0,8.406949377628376,0.0055886350126781795,0.08200128233284948,-1.1634322997137507,-1.2962486399336952,-0.7751866930644586,-2.0745288615075568,-0.8546045433192133,-1.5191431618510933,-0.8561893495813541,-1.200290684191893,-1.4071694391145173,-1.9699391389890832,-2.5181344414056612,-0.7676342102020944,0.10514517504219299,-0.05505139464880229,-1.2927488329491754,0.16074059879503497,-2.0712485391250515,0.33981975756281624,-0.7129718023092383,1.037649171965864,1.60426019695843,1.9813964139608036
2021-11-16,-0.0017323267444329,0.0002,0.007056432712807915,0.0017796107677281459,0.009045791795434441,-0.03148183381598224,0.7800790547013708,0.26715739337518946,0.4923985151070989,0.4788226704985251,-0.0019323267444329001,1.06390081403302,-0.003022969291290154,-0.0017085222790202555,-0.0006017551143116443,11.726623971144534,38.97911429213938,50.25685956130679,-0.005255299488012139,-0.010356866378857096,0.0,0.0,5.291059359239396,0.0056045200892665195,0.12524908211745003,-1.0630279460979644,-1.2897110674648176,-0.8179251187945923,-1.907952610255259,-1.5175584245908662,-1.2168539188662042,-0.9573084570470913,-1.2615157556305168,-1.3839310842415178,-1.9124647008402376,-2.4810827906879864,-0.7496973679255903,0.8792579485470081,0.07346858864985578,-1.4446934248207128,0.6330537630734046,-2.1352595332851703,0.020607700779698212,-0.8950451257213616,-1.1915644540842867,0.9239385402839589,0.7472029369526094
2021-11-17,0.0005276911072238,0.0005,0.0067180874073428515,-0.007446523496621116,0.009023856011942062,-0.025638586961177157,0.7444807849828516,0.7183037646040675,0.502402398077663,0.4821120803427272,2.7691107223799978e-05,1.063930274624537,-0.002345044758287053,-0.0015506846984526142,-0.0005820849198886616,13.638435603629844,41.3093990347852,49.593723653957944,-0.005283623110389431,-0.010983058476836022,0.12948169128765144,0.07235735448797453,5.33562517553828,0.005431004413014341,0.08884527844034841,-0.8635580139659409,-1.1875091857197804,-0.7880056250643785,-1.775847426407971,-1.2711159512715733,-1.3181631827457987,-0.9527906819551697,-1.3033021765090391,-1.3585154958659813,-1.8575247723286241,-2.3346999122149454,-0.8566121737014278,0.21711802563935895,0.10069784074644542,-1.5545848576615569,0.2579036105008684,-2.095052361937696,0.18938076894541628,-1.0715779816066366,1.324775045932649,1.3213869030487553,1.3494007186543733
2021-11-18,0.0035791668703046,-0.009899999999999999,0.007010216063125362,-0.014809827482711646,0.009046957369288485,-0.027112510034551285,0.7748700228126193,0.2766003460207612,0.4987173559166854,0.4791484350056306,0.0134791668703046,1.0782711683345703,0.0011714467147333142,-0.00018433455583832196,-0.0001426708014451222,42.76067747615512,47.07225151911283,50.12283499897715,-0.0033207125008676112,-0.010633068203365924,63.158873721013755,35.294634858762066,27.029474542912162,0.005431004413014341,0.0371578002569792,0.12955191690437343,-0.4361186395644388,-0.27082832898972686,-0.4318714961815929,-0.709305723478013,-1.1855562050171908,-0.581132511998348,-1.2521185591468138,0.29452651462573337,-0.7086136766631774,-1.4176265843000269,-0.8476973163785129,-0.7198488747426203,-0.8592971658338417,-1.412741937846966,-0.04159382875649804,-2.0157685836722896,0.14553345630031242,-0.9016517640622858,-1.1340805312396578,1.153920024419834,0.7839713178644215
2021-11-19,0.0018048189425184,0.0108,0.007377867250775673,-0.007741902769554221,0.009129966386476505,-0.01116674222516345,0.8080935830940104,0.7166630646207046,0.5187148594482826,0.4839449033398197,-0.0089951810574816,1.0685719239463385,-0.0010878039013144446,-0.0009853206014422565,-0.0004193117469462621,33.02769113607856,44.305353136750824,48.269638882287104,-0.0029755539645947827,-0.010832348781458967,20.529907263346548,11.472585526853393,12.357170920130656,0.005765532253132538,0.050970320293184344,-0.5089031675293102,-0.8688147216868325,-0.5928324140798515,-0.8735341274668764,-0.9652545594873163,-1.513238701502447,-0.5128736744169683,-1.2542130615475462,-0.8227393729763407,-1.4557724906588723,-1.924845822015579,-0.6179566686678394,-0.46355891675746475,1.058050734713058,-1.2468291474654134,0.24625329515952185,-1.8868968070340306,0.6093872985326608,-0.7194969874239537,1.3067286039345012,1.9333439245622228,1.6566927960908793
