state_name,days,share,average_duration,mean_active_return,median_active_return,active_volatility,sharpe,information_ratio,mean_factor_return,median_factor_return
Bull,604,0.42806520198440823,10.413793103448276,0.002895048334504129,0.0034959368646865,0.20945700906881584,3.483064059486072,3.483064059486072,0.0012892536325173772,0.0016377384800425501
Bear,807,0.5719347980155918,13.913793103448276,-0.003997252963272969,-0.0034842790576782,0.22706258960465264,-4.436255873319556,-4.436255873319556,-0.002419186048774833,-0.0020654206325492
