trade_date,active_return,momentum_return,market_return,state,state_name,raw_state
2021-05-24,-0.0066411008533189,-0.002441100853319,0.0042,0,Bear,0
2021-05-25,-0.0277924486764351,0.0038075513235649,0.0316,0,Bear,0
2021-05-26,0.0039685739085048,0.0043685739085048,0.0004,0,Bear,0
2021-05-27,0.0011614061175327,0.0044614061175328,0.0033,0,Bear,0
2021-05-28,0.0038156765031663,0.0006156765031663,-0.0032,0,Bear,0
2021-05-31,0.0193780261011579,0.021378026101158,0.002,1,Bull,1
2021-06-01,0.0012651107804126,0.0031651107804126,0.0019,1,Bull,1
2021-06-02,0.0006896694036867,-0.0090103305963132,-0.0097,1,Bull,1
2021-06-03,-0.0049418998641167,-0.0115418998641167,-0.0066,1,Bull,1
2021-06-04,-0.0085269354923177,-0.0034269354923177,0.0051,1,Bull,1
2021-06-07,0.0078268275855001,0.0069268275855001,-0.0009,1,Bull,1
2021-06-08,-8.392463662399569e-06,-0.0086083924636624,-0.0086,1,Bull,1
2021-06-09,-0.0032118011589406,-0.0024118011589406,0.0008,1,Bull,1
2021-06-10,-0.0012129118835032,0.0054870881164968,0.0067,1,Bull,1
2021-06-11,-0.0008936018096514,-0.0097936018096514,-0.0089,1,Bull,1
2021-06-15,0.0081044175017741,-0.0029955824982259,-0.0111,1,Bull,1
2021-06-16,0.0050791920895866,-0.0116208079104134,-0.0167,1,Bull,1
2021-06-17,0.0141337434777209,0.0183337434777209,0.0042,1,Bull,1
2021-06-18,0.0112649160007094,0.0113649160007094,0.0001,1,Bull,1
2021-06-21,0.0184718537780499,0.0160718537780499,-0.0024,1,Bull,1
2021-06-22,-0.0078319831911555,-0.0016319831911556,0.0062,1,Bull,1
2021-06-23,-0.0021231535902156,0.0027768464097843,0.0049,1,Bull,1
2021-06-24,-0.018631256103921,-0.016931256103921,0.0017,1,Bull,1
2021-06-25,-0.0206926208597407,-0.0043926208597408,0.0163,1,Bull,1
2021-06-28,0.0112581322633612,0.0135581322633612,0.0023,1,Bull,1
2021-06-29,0.0100709314535395,-0.0016290685464604,-0.0116999999999999,1,Bull,1
2021-06-30,0.0014090025777096,0.0079090025777096,0.0065,1,Bull,1
2021-07-01,-0.0211875500586367,-0.0200875500586367,0.0011,1,Bull,1
2021-07-02,0.0349715886211567,0.0065715886211567,-0.0283999999999999,1,Bull,1
2021-07-05,0.0186144366154092,0.0195144366154093,0.0009,1,Bull,1
