state,state_name,z_ewma_active_return_8,z_ewma_active_return_21,z_ewma_active_return_63,z_rsi_8,z_rsi_21,z_rsi_63,z_macd_8_21,z_macd_21_63,z_stoch_k_8,z_stoch_k_21,z_stoch_k_63,z_downside_deviation,z_active_beta,z_market_return,z_market_volatility_21,z_market_momentum_21,z_market_volatility_63,z_market_momentum_63,z_volatility_ratio_21_63,z_market_breadth,z_market_breadth_ma_21,z_market_breadth_ma_63
0,Bear,-0.4681339643613258,-0.604839933515439,-0.5112745012545485,-0.5017309025524219,-0.6244583222284572,-0.3096709854663587,-0.3810595362222227,-0.5263993932572608,-0.41281735294378263,-0.6798579441205433,-0.5449299128920926,0.3389944817486802,-0.09643837638618744,0.08051678898860155,-0.04224865839021909,0.37847908354107973,0.031420566250870655,0.19498024430446373,-0.11017378378603403,-0.0036675706936561497,0.04298749980724662,-0.054276025818010484
1,Bull,0.7506012377725668,0.9697941984840764,0.8197723359098348,0.8044702268043916,1.0012501234374929,0.4965233089002974,0.6109869851969876,0.8440234339345234,0.6619071455674883,1.0900773137932775,0.873735080671049,-0.5435403046343239,0.1546283119683616,-0.1290998006495204,0.0677410692155037,-0.6068495136099338,-0.050379416395464116,-0.312629340867835,0.17665152451116636,0.005880545552879119,-0.06892572002992421,0.08702562783701327
