日期,代码,名称,日收盘价,日交易量,流通股本,总股本,总市值(万)
2023-05-11,SZ000005,ST星源,1.51,9772550,1057946706,1058536842,159839.063142
2023-05-11,SH600654,中安科,2.8,9078472,2282022162,2810000000,786800
2023-05-11,SH600651,飞乐音响,4.47,49259100,1241584875,2507028015,1120641.522705
2023-05-11,SH600602,云赛智联,9.98,17395390,1074302990,1367673455,1364938.10809
2023-05-11,SH600601,方正科技,2.71,10809554,4170293287,4170293287,1130149.480777
2023-05-11,SH600653,申华控股,1.86,24145269,1946380317,1946380317,362026.738962
2023-05-11,SZ000004,*ST国华,10.61,3473861,118916853,132848008,140951.736488
2023-05-11,SZ000002,万  科Ａ,15.3,44334679,9717360740,11930709471,18253985.49063
2023-05-11,SZ000001,平安银行,12.85,90375844,19405546950,19405918198,24936604.88443
2023-05-11,SZ000009,中国宝安,10.83,17244484,2551430324,2579213965,2793288.724095
2023-05-11,SH600603,广汇物流,7.2,11601622,1230550151,1230550151,885996.10872
2023-05-11,SZ000012,南  玻Ａ,6.58,11150171,1956484798,3070692107,2020515.406406
2023-05-11,SZ000016,深康佳Ａ,4.79,7725148,1596593800,2407945408,1153405.850432
2023-05-11,SH600605,汇通能源,15.97,7714260,206282429,206282429,329433.039113
2023-05-11,SH600608,*ST沪科,4.61,1721603,318371441,328861441,151605.124301
2023-05-11,SH600604,市北高新,5.2,7163600,1407454804,1873304804,974118.49808
2023-05-11,SH600606,绿地控股,3.12,70016765,14054218314,14054218314,4384916.113968
2023-05-11,SZ000011,深物业A,9.99,7390652,526475543,595979092,595383.112908
2023-05-11,SZ000017,深中华A,4.35,3155300,302979689,689184933,299795.445855
2023-05-11,SZ000007,全新好,4.22,23093840,308948044,346448044,146201.074568
2023-05-11,SZ000006,深振业Ａ,4.89,32186580,1349995046,1349995046,660147.577494
2023-05-11,SZ000020,深华发Ａ,9.9,976000,181165391,283161227,280329.61473
2023-05-11,SZ000008,神州高铁,2.51,20300951,2630074048,2716377683,681810.798433
2023-05-11,SZ000014,沙河股份,10.63,7820400,242046224,242046224,257295.136112
2023-05-11,SH600609,金杯汽车,4.84,41651210,1092667132,1311200558,634621.070072
2023-05-11,SH600611,大众交通,3.43,52494429,1563316364,2364122864,810894.142352
2023-05-11,SH600612,老凤祥,66.58,2165159,317109630,523117764,3482918.072712
2023-05-11,SH600655,豫园股份,7.7,5568122,3887524715,3899930914,3002946.80378
2023-05-11,SH600616,金枫酒业,7.26,5454380,669004950,669004950,485697.5937
2023-05-11,SZ000019,深粮控股,7.73,4006182,416216407,1152535254,890909.751342
2023-05-11,SH600618,氯碱化工,9.54,1386270,749839976,1156399976,1103205.577104
2023-05-11,SH600619,海立股份,6.03,4371000,789174798,1083279406,653217.481818
2023-05-11,SH600620,天宸股份,11.58,4300244,686677113,686677113,795172.096854
2023-05-11,SZ000501,武商集团,11.3,7081659,768073142,768992731,868961.78603
2023-05-11,SZ000503,国新健康,12.21,43199666,898779932,906413204,1106730.522084
2023-05-11,SH600621,华鑫股份,11.37,6836115,1060899292,1060899292,1206242.495004
2023-05-11,SH600622,光大嘉宝,3.12,9233231,1499685402,1499685402,467901.845424
2023-05-11,SH600623,华谊集团,6.64,4872344,1862196763,2131449598,1415282.533072
2023-05-11,SZ000504,*ST生物,11.06,1942214,310673201,311573901,344600.734506
2023-05-11,SZ000505,京粮控股,7.71,2935004,620815364,726950251,560478.643521
2023-05-11,SH600624,ST复华,6.04,3579490,684712010,684712010,413566.05404
2023-05-11,SH600626,申达股份,3.52,3460703,852291316,1107978710,390008.50592
2023-05-11,SH600628,新世界,7.66,2052200,646875384,646875384,495506.544144
2023-05-11,SH600630,龙头股份,5.5,6473900,424861597,424861597,233673.87835
2023-05-11,SH600635,大众公用,3.55,60054021,2418791675,2952434675,1048114.309625
2023-05-11,SH600637,东方明珠,9.04,67049991,3414500201,3414500201,3086708.181704
2023-05-11,SH600636,*ST国化,18.81,91517092,440449035,440449035,828484.634835
2023-05-11,SH600638,新黄浦,5.55,2148901,673396786,673396786,373735.21623
2023-05-11,SH600639,浦东金桥,13.48,17766047,850236703,1122412893,1513012.579764
2023-05-11,SZ000507,珠海港,5.87,8476360,902337753,919734895,539884.383365
2023-05-11,SH600641,先导基电,19.38,9749791,930629920,930629920,1803560.78496
2023-05-11,SH600640,国脉文化,14.71,51018315,795695940,795695940,1170468.72774
2023-05-11,SH600642,申能股份,7,15344968,4864938286,4909428286,3436599.8002
2023-05-11,SH600644,乐山电力,7.16,5051222,538400659,538400659,385494.871844
2023-05-11,SH600643,爱建集团,5.66,7581558,1619103390,1621922452,918008.107832
2023-05-11,SZ000023,*ST深天,7.16,19680821,138752021,138756240,99349.46784
2023-05-11,SH600647,退市同达,12.41,4145869,139143550,139143550,172677.14555
2023-05-11,SH600648,外高桥,12.17,3272658,934791624,1135349124,1381719.883908
2023-05-11,SH600645,中源协和,17.92,4795383,467770165,467948890,838564.41088
2023-05-11,SZ000509,华塑控股,3.46,5399600,1073109808,1073128052,371302.305992
2023-05-11,SZ000510,新金路,5.94,3240400,567284732,609182254,361854.258876
2023-05-11,SH600649,城投控股,4.18,17812018,2529575634,2529575634,1057362.615012
2023-05-11,SH600657,信达地产,4.88,23110459,2851878595,2851878595,1391716.75436
2023-05-11,SH600658,电子城,5.74,24727431,1118585045,1118585045,642067.81583
2023-05-11,SZ000026,飞亚达,12.25,12439400,362900663,417627960,511594.251
2023-05-11,SH600650,锦江在线,10.03,1397200,390560075,551610107,553264.937321
2023-05-11,SH600660,福耀玻璃,34.19,9133321,2002986332,2609743532,8922713.135908
2023-05-11,SH600662,外服控股,6.54,10198208,1053362191,2284199650,1493866.5711
2023-05-11,SH600661,昂立教育,11.02,29127136,286548830,286548830,315776.81066
2023-05-11,SZ000025,特  力Ａ,17.27,4284553,392778320,431058320,744437.71864
2023-05-11,SH600663,陆家嘴,10.36,5479665,2933461440,4034197440,4179428.54784
2023-05-11,SH600664,哈药股份,3.47,41647717,2517529876,2523809076,875761.749372
2023-05-11,SH600665,天地源,3.95,14851601,864122521,864122521,341328.395795
2023-05-11,SH600666,奥瑞德,2.5,10897015,2419752935,2763512843,690878.21075
2023-05-11,SZ000514,渝 开 发,4.15,13404720,843770965,843770965,350164.950475
2023-05-11,SH600668,尖峰集团,12.31,1519913,344083828,344083828,423567.192268
2023-05-11,SH600667,太极实业,6.58,42254428,2106190178,2106190178,1385873.137124
2023-05-11,SZ000516,国际医学,9.9,27800899,1899767976,2275255232,2252502.67968
2023-05-11,SZ000028,国药一致,55.68,9410501,367733625,428126983,2383811.041344
2023-05-11,SH600671,天目药业,7.81,841550,121720533,121778885,95109.309185
2023-05-11,SH600600,青岛啤酒,104.94,3333464,700273045,1364232790,14316258.89826
2023-05-11,SZ000027,深圳能源,6.9,40834731,4757389916,4757389916,3282599.04204
2023-05-11,SZ000029,深深房Ａ,12.6,18885800,891660000,1011660000,1274691.6
2023-05-11,SH600673,东阳光,7.58,7100900,2997264327,3013874259,2284516.688322
2023-05-11,SH600675,中华企业,2.82,8356996,6096135252,6096135252,1719110.141064
2023-05-11,SH600674,川投能源,14.94,14512528,4460608261,4460608261,6664148.741934
2023-05-11,SH600676,交运股份,4.17,5180337,1028492944,1028492944,428881.557648
2023-05-11,SZ000030,富奥股份,4.91,10293247,1692209461,1741643085,855146.754735
2023-05-11,SZ000031,大悦城,4,23182410,4002887169,4286313339,1714525.3356
2023-05-11,SH600678,四川金顶,5.53,2772300,348990000,348990000,192991.47
2023-05-11,SZ000519,中兵红箭,19.69,36221942,1391500582,1392558982,2741948.635558
2023-05-11,SH600679,上海凤凰,8.89,1225800,299434330,515294257,458096.594473
2023-05-11,SH600682,南京新百,8.15,4068198,1165060275,1346132221,1097097.760115
2023-05-11,SZ000521,长虹美菱,7.14,24825914,875808809,1029923715,735365.53251
2023-05-11,SH600683,京投发展,4.96,8267847,740777597,740777597,367425.688112
2023-05-11,SH600684,珠江股份,3.55,4671365,853460723,853460723,302978.556665
2023-05-11,SH600685,中船防务,25.8,25164723,821435181,1413506378,3646846.45524
2023-05-11,SZ000513,丽珠集团,36.54,3937617,605860369,935552687,3418509.518298
2023-05-11,SZ000525,红太阳,7.25,10477308,580617168,580772873,421060.332925
2023-05-11,SZ000032,深桑达Ａ,32.52,27540738,644763811,1137959234,3700643.428968
2023-05-11,SZ000526,学大教育,24.97,6883948,117762709,117762709,294053.484373
2023-05-11,SH600688,上海石化,3.36,25599700,7328813500,10799285500,3628559.928
2023-05-11,SH600686,金龙汽车,9.58,162655318,717047417,717047417,686931.425486
2023-05-11,SH600689,上海三毛,8.88,1919100,152204143,200991343,178480.312584
2023-05-11,SZ000523,红棉股份,3.27,6438788,1376835812,1835468461,600198.186747
